year,age,tm,pos,no.,games_g,games_gs,0-19_fga,0-19_fgm,20-29_fga,20-29_fgm,30-39_fga,30-39_fgm,40-49_fga,40-49_fgm,50+_fga,50+_fgm,scoring_fga,scoring_fgm,lng,scoring_fg%,scoring_xpa,scoring_xpm,scoring_xp%,kickoffs_ko,kickoffs_koyds,kickoffs_tb,kickoffs_tb%,kickoffs_koavg,name,link,playoff_stat,av,tot_fga,tot_fgm,tot_lng,fg%,pat_xpa,pat_xpm,xp%,awards
2020.0,28,JAX,K,1.0,1,0.0,,,,,2.0,1.0,,,,,2.0,1.0,31.0,50.0%,1.0,1.0,100.0%,1.0,9.0,,,9.0,Jonathan Brown,https://www.pro-football-reference.com/players/B/BrowJo03.htm,False,0.0,,,,,,,,
2003.0,24,SEA,K,3.0,16,0.0,,,5.0,5.0,11.0,10.0,11.0,6.0,3.0,1.0,30.0,22.0,58.0,73.3%,48.0,48.0,100.0%,84.0,5031.0,3.0,3.6%,59.9,Josh Brown,https://www.pro-football-reference.com/players/B/brownjos01.htm,False,3.0,,,,,,,,
2004.0,25,SEA,K,3.0,16,0.0,1.0,1.0,7.0,7.0,9.0,8.0,7.0,6.0,1.0,1.0,25.0,23.0,54.0,92.0%,40.0,40.0,100.0%,82.0,5018.0,5.0,6.1%,61.2,Josh Brown,https://www.pro-football-reference.com/players/B/brownjos01.htm,False,5.0,,,,,,,,
2005.0,26,SEA,K,3.0,16,0.0,,,5.0,5.0,5.0,4.0,7.0,4.0,8.0,5.0,25.0,18.0,55.0,72.0%,57.0,56.0,98.2%,89.0,5598.0,4.0,4.5%,62.9,Josh Brown,https://www.pro-football-reference.com/players/B/brownjos01.htm,False,3.0,,,,,,,,
2006.0,27,SEA,K,3.0,16,0.0,,,10.0,10.0,7.0,5.0,9.0,7.0,5.0,3.0,31.0,25.0,54.0,80.6%,36.0,36.0,100.0%,75.0,4859.0,12.0,16.0%,64.8,Josh Brown,https://www.pro-football-reference.com/players/B/brownjos01.htm,False,3.0,,,,,,,,
2007.0,28,SEA,K,3.0,16,0.0,,,12.0,12.0,5.0,5.0,12.0,8.0,5.0,3.0,34.0,28.0,54.0,82.4%,43.0,43.0,100.0%,87.0,5481.0,13.0,14.9%,63.0,Josh Brown,https://www.pro-football-reference.com/players/B/brownjos01.htm,False,4.0,,,,,,,,
2008.0,29,STL,K,3.0,16,0.0,,,8.0,8.0,7.0,7.0,13.0,10.0,8.0,6.0,36.0,31.0,54.0,86.1%,19.0,19.0,100.0%,66.0,4446.0,8.0,12.1%,67.4,Josh Brown,https://www.pro-football-reference.com/players/B/brownjos01.htm,False,4.0,,,,,,,,
2009.0,30,STL,K,3.0,16,0.0,,,5.0,5.0,5.0,4.0,7.0,4.0,7.0,6.0,24.0,19.0,55.0,79.2%,16.0,16.0,100.0%,52.0,3379.0,8.0,15.4%,65.0,Josh Brown,https://www.pro-football-reference.com/players/B/brownjos01.htm,False,4.0,,,,,,,,
2010.0,31,STL,K,3.0,16,0.0,,,12.0,11.0,14.0,12.0,9.0,7.0,4.0,3.0,39.0,33.0,53.0,84.6%,27.0,26.0,96.3%,73.0,4819.0,5.0,6.8%,66.0,Josh Brown,https://www.pro-football-reference.com/players/B/brownjos01.htm,False,3.0,,,,,,,,
2011.0,32,STL,K,3.0,16,0.0,,,7.0,7.0,7.0,6.0,12.0,8.0,2.0,,28.0,21.0,49.0,75.0%,18.0,18.0,100.0%,48.0,3072.0,12.0,25.0%,64.0,Josh Brown,https://www.pro-football-reference.com/players/B/brownjos01.htm,False,2.0,,,,,,,,
2012.0,33,CIN,K,3.0,4,0.0,,,3.0,3.0,4.0,4.0,3.0,3.0,2.0,1.0,12.0,11.0,52.0,91.7%,8.0,8.0,100.0%,23.0,1475.0,6.0,26.1%,64.1,Josh Brown,https://www.pro-football-reference.com/players/B/brownjos01.htm,False,1.0,,,,,,,,
2013.0,34,NYG,K,3.0,16,0.0,,,8.0,8.0,8.0,7.0,8.0,7.0,2.0,1.0,26.0,23.0,52.0,88.5%,31.0,31.0,100.0%,70.0,4375.0,35.0,50.0%,62.5,Josh Brown,https://www.pro-football-reference.com/players/B/brownjos01.htm,False,3.0,,,,,,,,
2014.0,35,NYG,K,3.0,16,0.0,1.0,1.0,7.0,6.0,9.0,9.0,5.0,4.0,4.0,4.0,26.0,24.0,53.0,92.3%,44.0,44.0,100.0%,82.0,5021.0,46.0,56.1%,61.2,Josh Brown,https://www.pro-football-reference.com/players/B/brownjos01.htm,False,4.0,,,,,,,,
2015.0,36,NYG,K,3.0,16,0.0,1.0,1.0,6.0,6.0,12.0,12.0,10.0,8.0,3.0,3.0,32.0,30.0,53.0,93.8%,45.0,44.0,97.8%,93.0,5697.0,37.0,39.8%,61.3,Josh Brown,https://www.pro-football-reference.com/players/B/brownjos01.htm,False,5.0,,,,,,,,PB
2016.0,37,NYG,K,3.0,5,0.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,1.0,,12.0,11.0,48.0,91.7%,9.0,9.0,100.0%,24.0,1452.0,15.0,62.5%,60.5,Josh Brown,https://www.pro-football-reference.com/players/B/brownjos01.htm,False,2.0,,,,,,,,
2009.0,23,KAN,K,6.0,16,0.0,,,10.0,10.0,7.0,7.0,7.0,6.0,5.0,2.0,29.0,25.0,53.0,86.2%,29.0,29.0,100.0%,72.0,4451.0,7.0,9.7%,61.8,Ryan Succop,https://www.pro-football-reference.com/players/S/SuccRy44.htm,False,4.0,,,,,,,,
2010.0,24,KAN,K,6.0,16,0.0,,,6.0,6.0,9.0,7.0,8.0,6.0,3.0,1.0,26.0,20.0,53.0,76.9%,42.0,42.0,100.0%,78.0,4730.0,8.0,10.3%,60.6,Ryan Succop,https://www.pro-football-reference.com/players/S/SuccRy44.htm,False,2.0,,,,,,,,
2011.0,25,KAN,K,6.0,16,0.0,1.0,1.0,7.0,7.0,7.0,6.0,12.0,7.0,3.0,3.0,30.0,24.0,54.0,80.0%,20.0,20.0,100.0%,59.0,3589.0,31.0,52.5%,60.8,Ryan Succop,https://www.pro-football-reference.com/players/S/SuccRy44.htm,False,3.0,,,,,,,,
2012.0,26,KAN,K,6.0,16,0.0,,,5.0,4.0,15.0,12.0,12.0,10.0,2.0,2.0,34.0,28.0,52.0,82.4%,17.0,17.0,100.0%,58.0,3579.0,27.0,46.6%,61.7,Ryan Succop,https://www.pro-football-reference.com/players/S/SuccRy44.htm,False,3.0,,,,,,,,
2013.0,27,KAN,K,6.0,16,0.0,,,6.0,6.0,10.0,9.0,8.0,6.0,4.0,1.0,28.0,22.0,51.0,78.6%,52.0,52.0,100.0%,91.0,5860.0,47.0,51.6%,64.4,Ryan Succop,https://www.pro-football-reference.com/players/S/SuccRy44.htm,False,2.0,,,,,,,,
2014.0,28,TEN,K,8.0,16,0.0,,,5.0,5.0,7.0,7.0,8.0,5.0,2.0,2.0,22.0,19.0,51.0,86.4%,27.0,27.0,100.0%,63.0,3967.0,31.0,49.2%,63.0,Ryan Succop,https://www.pro-football-reference.com/players/S/SuccRy44.htm,False,3.0,,,,,,,,
2015.0,29,TEN,K,4.0,16,0.0,,,3.0,3.0,3.0,3.0,7.0,7.0,3.0,1.0,16.0,14.0,51.0,87.5%,31.0,29.0,93.5%,66.0,4272.0,43.0,65.2%,64.7,Ryan Succop,https://www.pro-football-reference.com/players/S/SuccRy44.htm,False,4.0,,,,,,,,
2016.0,30,TEN,K,4.0,16,0.0,1.0,1.0,5.0,5.0,5.0,5.0,8.0,8.0,5.0,3.0,24.0,22.0,53.0,91.7%,41.0,39.0,95.1%,82.0,5086.0,58.0,70.7%,62.0,Ryan Succop,https://www.pro-football-reference.com/players/S/SuccRy44.htm,False,5.0,,,,,,,,
2017.0,31,TEN,K,4.0,16,0.0,,,10.0,10.0,7.0,7.0,20.0,16.0,5.0,2.0,42.0,35.0,52.0,83.3%,33.0,31.0,93.9%,80.0,5120.0,47.0,58.8%,64.0,Ryan Succop,https://www.pro-football-reference.com/players/S/SuccRy44.htm,False,3.0,,,,,,,,
2018.0,32,TEN,K,4.0,16,0.0,,,6.0,5.0,13.0,13.0,7.0,5.0,4.0,3.0,30.0,26.0,54.0,86.7%,31.0,28.0,90.3%,70.0,4480.0,45.0,64.3%,64.0,Ryan Succop,https://www.pro-football-reference.com/players/S/SuccRy44.htm,False,3.0,,,,,,,,
2019.0,33,TEN,K,4.0,6,0.0,,,,,1.0,1.0,4.0,,1.0,,6.0,1.0,31.0,16.7%,25.0,24.0,96.0%,17.0,1015.0,3.0,17.6%,59.7,Ryan Succop,https://www.pro-football-reference.com/players/S/SuccRy44.htm,False,-1.0,,,,,,,,
2020.0,34,TAM,K,3.0,16,0.0,1.0,1.0,10.0,10.0,9.0,9.0,9.0,7.0,2.0,1.0,31.0,28.0,52.0,90.3%,57.0,52.0,91.2%,1.0,16.0,,,16.0,Ryan Succop,https://www.pro-football-reference.com/players/S/SuccRy44.htm,False,3.0,,,,,,,,
2021.0,35,TAM,K,3.0,17,0.0,,,11.0,11.0,8.0,7.0,10.0,7.0,1.0,,30.0,25.0,48.0,83.3%,59.0,56.0,94.9%,1.0,16.0,,,16.0,Ryan Succop,https://www.pro-football-reference.com/players/S/SuccRy44.htm,False,2.0,,,,,,,,
2022.0,36,TAM,K,3.0,17,0.0,,,11.0,10.0,8.0,7.0,12.0,12.0,7.0,2.0,38.0,31.0,54.0,81.6%,25.0,24.0,96.0%,,,,,,Ryan Succop,https://www.pro-football-reference.com/players/S/SuccRy44.htm,False,2.0,,,,,,,,
2014.0,24,WAS,P,5.0,16,0.0,,,,,,,,,,,,,,,,,,18.0,1174.0,9.0,50.0%,65.2,Tress Way,https://www.pro-football-reference.com/players/W/WayxTr00.htm,False,,,,,,,,,
2015.0,25,WAS,P,5.0,16,0.0,,,,,,,,,,,,,,,,,,2.0,120.0,,,60.0,Tress Way,https://www.pro-football-reference.com/players/W/WayxTr00.htm,False,,,,,,,,,
2017.0,27,WAS,P,5.0,16,0.0,,,,,,,,,,,,,,,,,,1.0,61.0,,,61.0,Tress Way,https://www.pro-football-reference.com/players/W/WayxTr00.htm,False,,,,,,,,,
2021.0,31,WAS,P,5.0,16,0.0,,,,,,,,,,,,,0.0,,,,,2.0,124.0,,,62.0,Tress Way,https://www.pro-football-reference.com/players/W/WayxTr00.htm,False,,,,,,,,,
2022.0,32,WAS,P,5.0,17,0.0,,,,,,,,,,,,,0.0,,,,,1.0,63.0,,,63.0,Tress Way,https://www.pro-football-reference.com/players/W/WayxTr00.htm,False,,,,,,,,,
2010.0,23,DET,LDT,90.0,16,16.0,,,,,,,,,,,,,,,1.0,,0.0%,,,,,,Ndamukong Suh,https://www.pro-football-reference.com/players/S/SuhxNd99.htm,False,,,,,,,,,
2006.0,24,NOR,P,7.0,16,0.0,,,,,,,,,,,,,,,,,,3.0,158.0,,,52.7,Steve Weatherford,https://www.pro-football-reference.com/players/W/WeatSt20.htm,False,,,,,,,,,
2007.0,25,NOR,P,7.0,16,0.0,,,,,,,,,,,,,,,,,,10.0,602.0,,,60.2,Steve Weatherford,https://www.pro-football-reference.com/players/W/WeatSt20.htm,False,,,,,,,,,
2008.0,26,3TM,P,,14,0.0,,,,,,,,,,,,,,,,,,14.0,742.0,,,53.0,Steve Weatherford,https://www.pro-football-reference.com/players/W/WeatSt20.htm,False,,,,,,,,,
2011.0,29,NYG,P,5.0,16,0.0,,,,,,,,,,,,,,,,,,3.0,85.0,,,28.3,Steve Weatherford,https://www.pro-football-reference.com/players/W/WeatSt20.htm,False,,,,,,,,,
2013.0,31,NYG,P,5.0,16,0.0,,,,,,,,,,,,,,,,,,1.0,49.0,,,49.0,Steve Weatherford,https://www.pro-football-reference.com/players/W/WeatSt20.htm,False,,,,,,,,,
2017.0,23,PHI,LB,54.0,16,0.0,,,,,,,,,,,,,,,,,,4.0,248.0,1.0,25.0%,62.0,Kamu Grugier-Hill,https://www.pro-football-reference.com/players/G/GrugKa00.htm,False,,,,,,,,,
2023.0,29,CAR,LB,54.0,17,5.0,,,,,,,,,,,,,0.0,,,,,3.0,142.0,,,47.3,Kamu Grugier-Hill,https://www.pro-football-reference.com/players/G/GrugKa00.htm,False,,,,,,,,,
2023.0,25,NOR,K,19.0,17,0.0,,,12.0,10.0,6.0,6.0,10.0,8.0,9.0,6.0,,,,,,,,91.0,5828.0,76.0,83.5%,64.0,Blake Grupe,https://www.pro-football-reference.com/players/G/GrupBl00.htm,False,3.0,37.0,30.0,55.0,81.1%,40.0,40.0,100.0%,
2024.0,26,NOR,K,19.0,2,0.0,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,18.0,1148.0,4.0,22.2%,63.8,Blake Grupe,https://www.pro-football-reference.com/players/G/GrupBl00.htm,False,,5.0,5.0,57.0,100.0%,11.0,10.0,90.9%,
2008.0,35,PHI,P,6.0,16,0.0,,,,,,,,,,,,,,,,,,3.0,178.0,,,59.3,Saverio Rocca,https://www.pro-football-reference.com/players/R/RoccSa20.htm,False,,,,,,,,,
2013.0,40,WAS,P,6.0,16,0.0,,,,,,,,,,,,,,,,,,1.0,56.0,,,56.0,Saverio Rocca,https://www.pro-football-reference.com/players/R/RoccSa20.htm,False,,,,,,,,,
2022.0,25,KAN,FS,20.0,17,17.0,,,,,,,,,,,,,0.0,,2.0,1.0,50.0%,7.0,445.0,5.0,71.4%,63.6,Justin Reid,https://www.pro-football-reference.com/players/R/ReidJu00.htm,False,,,,,,,,,
2017.0,23,2TM,K,,10,0.0,,,6.0,6.0,4.0,3.0,2.0,1.0,2.0,1.0,14.0,11.0,55.0,78.6%,26.0,23.0,88.5%,38.0,2352.0,24.0,63.2%,61.9,Nick Rose,https://www.pro-football-reference.com/players/R/RoseNi00.htm,False,0.0,,,,,,,,
2018.0,24,LAC,K,6.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,Nick Rose,https://www.pro-football-reference.com/players/R/RoseNi00.htm,False,0.0,,,,,,,,
2024.0,23,MIN,K,16.0,2,0.0,,,2.0,2.0,1.0,1.0,,,,,,,,,,,,10.0,645.0,8.0,80.0%,64.5,Will Reichard,https://www.pro-football-reference.com/players/R/ReicWi00.htm,False,,3.0,3.0,39.0,100.0%,6.0,6.0,100.0%,
2019.0,27,CAR,P,5.0,16,0.0,,,,,,,,,,,,,,,,,,6.0,155.0,,,25.8,Michael Palardy,https://www.pro-football-reference.com/players/P/PalaMi00.htm,False,,,,,,,,,
2021.0,29,MIA,P,5.0,17,0.0,,,,,,,,,,,,,0.0,,,,,1.0,58.0,,,58.0,Michael Palardy,https://www.pro-football-reference.com/players/P/PalaMi00.htm,False,,,,,,,,,
2020.0,23,NYJ,P,7.0,16,0.0,,,,,,,,,,,,,,,,,,28.0,1813.0,16.0,57.1%,64.8,Braden Mann,https://www.pro-football-reference.com/players/M/MannBr01.htm,False,,,,,,,,,
2021.0,24,NYJ,P,7.0,10,0.0,,,,,,,,,,,,,0.0,,,,,22.0,1426.0,20.0,90.9%,64.8,Braden Mann,https://www.pro-football-reference.com/players/M/MannBr01.htm,False,,,,,,,,,
2022.0,25,NYJ,P,7.0,17,0.0,,,,,,,,,,,,,0.0,,,,,17.0,855.0,11.0,64.7%,50.3,Braden Mann,https://www.pro-football-reference.com/players/M/MannBr01.htm,False,,,,,,,,,
2024.0,27,PHI,P,10.0,2,0.0,,,,,,,,,,,,,0.0,,,,,11.0,721.0,9.0,81.8%,65.5,Braden Mann,https://www.pro-football-reference.com/players/M/MannBr01.htm,False,,,,,,,,,
2018.0,24,CLE,K,17.0,14,0.0,,,4.0,4.0,7.0,7.0,7.0,5.0,2.0,1.0,20.0,17.0,51.0,85.0%,29.0,25.0,86.2%,69.0,4340.0,47.0,68.1%,62.9,Greg Joseph,https://www.pro-football-reference.com/players/J/JoseGr00.htm,False,2.0,,,,,,,,
2019.0,25,TEN,K,7.0,2,0.0,,,,,,,,,,,,,30.0,,9.0,9.0,100.0%,11.0,689.0,6.0,54.5%,62.6,Greg Joseph,https://www.pro-football-reference.com/players/J/JoseGr00.htm,False,0.0,,,,,,,,
2021.0,27,MIN,K,1.0,17,0.0,,,8.0,8.0,12.0,11.0,9.0,7.0,9.0,7.0,38.0,33.0,55.0,86.8%,40.0,36.0,90.0%,94.0,6004.0,76.0,80.9%,63.9,Greg Joseph,https://www.pro-football-reference.com/players/J/JoseGr00.htm,False,3.0,,,,,,,,
2022.0,28,MIN,K,1.0,17,0.0,,,10.0,10.0,5.0,5.0,8.0,7.0,10.0,4.0,33.0,26.0,61.0,78.8%,46.0,40.0,87.0%,89.0,5639.0,54.0,60.7%,63.4,Greg Joseph,https://www.pro-football-reference.com/players/J/JoseGr00.htm,False,2.0,,,,,,,,
2023.0,29,MIN,K,1.0,17,0.0,1.0,1.0,7.0,7.0,9.0,9.0,6.0,3.0,7.0,4.0,30.0,24.0,54.0,80.0%,38.0,36.0,94.7%,79.0,5084.0,61.0,77.2%,64.4,Greg Joseph,https://www.pro-football-reference.com/players/J/JoseGr00.htm,False,2.0,,,,,,,,
2012.0,24,NYJ,P,3.0,16,0.0,,,,,,,,,,,,,,,,,,1.0,67.0,,,67.0,Robert Malone,https://www.pro-football-reference.com/players/M/MaloRo00.htm,False,,,,,,,,,
2018.0,29,DAL,K,2.0,16,0.0,,,10.0,10.0,8.0,6.0,11.0,7.0,7.0,6.0,36.0,29.0,62.0,80.6%,33.0,32.0,97.0%,77.0,4984.0,52.0,67.5%,64.7,Brett Maher,https://www.pro-football-reference.com/players/M/MaheBr01.htm,False,3.0,,,,,,,,
2019.0,30,DAL,K,2.0,13,0.0,,,9.0,9.0,8.0,6.0,5.0,1.0,8.0,4.0,30.0,20.0,63.0,66.7%,36.0,36.0,100.0%,69.0,4170.0,36.0,52.2%,60.4,Brett Maher,https://www.pro-football-reference.com/players/M/MaheBr01.htm,False,0.0,,,,,,,,
2021.0,32,NOR,K,19.0,8,0.0,,,4.0,4.0,9.0,8.0,4.0,4.0,1.0,,18.0,16.0,42.0,88.9%,12.0,10.0,83.3%,37.0,2245.0,18.0,48.6%,60.7,Brett Maher,https://www.pro-football-reference.com/players/M/MaheBr01.htm,False,1.0,,,,,,,,
2022.0,33,DAL,K,19.0,17,0.0,,,9.0,9.0,5.0,5.0,7.0,6.0,11.0,9.0,32.0,29.0,60.0,90.6%,53.0,50.0,94.3%,100.0,6506.0,78.0,78.0%,65.1,Brett Maher,https://www.pro-football-reference.com/players/M/MaheBr01.htm,False,4.0,,,,,,,,
2023.0,34,LAR,K,8.0,8,0.0,,,3.0,3.0,4.0,4.0,9.0,7.0,7.0,3.0,23.0,17.0,54.0,73.9%,15.0,13.0,86.7%,2.0,56.0,,,28.0,Brett Maher,https://www.pro-football-reference.com/players/M/MaheBr01.htm,False,0.0,,,,,,,,
2023.0,24,NWE,K,37.0,17,0.0,,,4.0,4.0,7.0,5.0,10.0,5.0,4.0,2.0,25.0,16.0,56.0,64.0%,25.0,24.0,96.0%,60.0,3814.0,39.0,65.0%,63.6,Chad Ryland,https://www.pro-football-reference.com/players/R/RylaCh00.htm,False,0.0,,,,,,,,
2002.0,27,NYG,K,8.0,16,0.0,2.0,2.0,7.0,7.0,19.0,14.0,4.0,3.0,,,32.0,26.0,47.0,81.3%,32.0,30.0,93.8%,75.0,4520.0,2.0,2.7%,60.3,Matt Bryant,https://www.pro-football-reference.com/players/B/bryanmat01.htm,False,2.0,,,,,,,,
2003.0,28,NYG,K,8.0,11,0.0,,,4.0,3.0,5.0,4.0,5.0,4.0,,,14.0,11.0,47.0,78.6%,17.0,17.0,100.0%,39.0,2279.0,2.0,5.1%,58.4,Matt Bryant,https://www.pro-football-reference.com/players/B/bryanmat01.htm,False,2.0,,,,,,,,
2004.0,29,2TM,K,,4,0.0,,,1.0,1.0,,,3.0,2.0,,,4.0,3.0,47.0,75.0%,12.0,12.0,100.0%,18.0,1121.0,,,62.3,Matt Bryant,https://www.pro-football-reference.com/players/B/bryanmat01.htm,False,1.0,,,,,,,,
2005.0,30,TAM,K,3.0,15,0.0,,,4.0,2.0,8.0,8.0,11.0,10.0,2.0,1.0,25.0,21.0,50.0,84.0%,31.0,31.0,100.0%,14.0,905.0,1.0,7.1%,64.6,Matt Bryant,https://www.pro-football-reference.com/players/B/bryanmat01.htm,False,4.0,,,,,,,,
2006.0,31,TAM,K,3.0,16,0.0,,,8.0,8.0,3.0,3.0,9.0,5.0,2.0,1.0,22.0,17.0,62.0,77.3%,23.0,22.0,95.7%,53.0,3264.0,4.0,7.5%,61.6,Matt Bryant,https://www.pro-football-reference.com/players/B/bryanmat01.htm,False,3.0,,,,,,,,
2007.0,32,TAM,K,3.0,16,0.0,,,12.0,11.0,11.0,11.0,7.0,6.0,3.0,,33.0,28.0,49.0,84.8%,34.0,34.0,100.0%,78.0,4683.0,6.0,7.7%,60.0,Matt Bryant,https://www.pro-football-reference.com/players/B/bryanmat01.htm,False,3.0,,,,,,,,
2008.0,33,TAM,K,3.0,16,0.0,,,12.0,12.0,15.0,15.0,8.0,5.0,3.0,,38.0,32.0,49.0,84.2%,36.0,35.0,97.2%,82.0,5143.0,6.0,7.3%,62.7,Matt Bryant,https://www.pro-football-reference.com/players/B/bryanmat01.htm,False,2.0,,,,,,,,
2009.0,34,ATL,K,3.0,5,0.0,,,2.0,2.0,4.0,4.0,2.0,,2.0,1.0,10.0,7.0,51.0,70.0%,10.0,10.0,100.0%,,,,,,Matt Bryant,https://www.pro-football-reference.com/players/B/bryanmat01.htm,False,1.0,,,,,,,,
2010.0,35,ATL,K,3.0,16,0.0,,,11.0,11.0,9.0,8.0,10.0,8.0,1.0,1.0,31.0,28.0,51.0,90.3%,44.0,44.0,100.0%,,,,,,Matt Bryant,https://www.pro-football-reference.com/players/B/bryanmat01.htm,False,4.0,,,,,,,,
2011.0,36,ATL,K,3.0,16,0.0,2.0,2.0,9.0,9.0,9.0,9.0,7.0,5.0,2.0,2.0,29.0,27.0,51.0,93.1%,45.0,45.0,100.0%,,,,,,Matt Bryant,https://www.pro-football-reference.com/players/B/bryanmat01.htm,False,4.0,,,,,,,,
2012.0,37,ATL,K,3.0,16,0.0,1.0,1.0,9.0,8.0,11.0,10.0,13.0,10.0,4.0,4.0,38.0,33.0,55.0,86.8%,44.0,44.0,100.0%,,,,,,Matt Bryant,https://www.pro-football-reference.com/players/B/bryanmat01.htm,False,4.0,,,,,,,,
2013.0,38,ATL,K,3.0,16,0.0,,,9.0,9.0,8.0,7.0,5.0,5.0,5.0,3.0,27.0,24.0,53.0,88.9%,39.0,39.0,100.0%,,,,,,Matt Bryant,https://www.pro-football-reference.com/players/B/bryanmat01.htm,False,3.0,,,,,,,,
2014.0,39,ATL,K,3.0,16,0.0,,,10.0,10.0,4.0,4.0,8.0,8.0,10.0,7.0,32.0,29.0,54.0,90.6%,40.0,40.0,100.0%,,,,,,Matt Bryant,https://www.pro-football-reference.com/players/B/bryanmat01.htm,False,5.0,,,,,,,,
2015.0,40,ATL,K,3.0,10,0.0,1.0,1.0,4.0,4.0,4.0,3.0,9.0,6.0,,,18.0,14.0,47.0,77.8%,26.0,26.0,100.0%,,,,,,Matt Bryant,https://www.pro-football-reference.com/players/B/bryanmat01.htm,False,1.0,,,,,,,,
2016.0,41,ATL,K,3.0,16,0.0,,,12.0,12.0,8.0,7.0,9.0,9.0,8.0,6.0,37.0,34.0,59.0,91.9%,57.0,56.0,98.2%,,,,,,Matt Bryant,https://www.pro-football-reference.com/players/B/bryanmat01.htm,False,6.0,,,,,,,,PB
2017.0,42,ATL,K,3.0,16,0.0,1.0,1.0,6.0,6.0,13.0,10.0,10.0,9.0,9.0,8.0,39.0,34.0,57.0,87.2%,35.0,35.0,100.0%,,,,,,Matt Bryant,https://www.pro-football-reference.com/players/B/bryanmat01.htm,False,5.0,,,,,,,,
2018.0,43,ATL,K,3.0,13,0.0,,,4.0,4.0,5.0,5.0,7.0,7.0,5.0,4.0,21.0,20.0,57.0,95.2%,35.0,33.0,94.3%,,,,,,Matt Bryant,https://www.pro-football-reference.com/players/B/bryanmat01.htm,False,4.0,,,,,,,,
2019.0,44,ATL,K,3.0,7,0.0,,,1.0,1.0,4.0,3.0,3.0,3.0,6.0,2.0,14.0,9.0,52.0,64.3%,15.0,14.0,93.3%,5.0,304.0,,,60.8,Matt Bryant,https://www.pro-football-reference.com/players/B/bryanmat01.htm,False,0.0,,,,,,,,
2014.0,22,PHI,K,1.0,16,0.0,,,10.0,10.0,16.0,14.0,6.0,4.0,4.0,4.0,36.0,32.0,54.0,88.9%,54.0,54.0,100.0%,98.0,6401.0,46.0,46.9%,65.3,Cody Parkey,https://www.pro-football-reference.com/players/P/ParkCo03.htm,False,4.0,,,,,,,,PB
2015.0,23,PHI,K,1.0,3,0.0,,,1.0,1.0,1.0,1.0,2.0,1.0,,,4.0,3.0,46.0,75.0%,7.0,7.0,100.0%,13.0,754.0,3.0,23.1%,58.0,Cody Parkey,https://www.pro-football-reference.com/players/P/ParkCo03.htm,False,0.0,,,,,,,,
2016.0,24,CLE,K,3.0,14,0.0,,,6.0,6.0,6.0,6.0,12.0,7.0,1.0,1.0,25.0,20.0,51.0,80.0%,21.0,20.0,95.2%,57.0,3475.0,34.0,59.6%,61.0,Cody Parkey,https://www.pro-football-reference.com/players/P/ParkCo03.htm,False,2.0,,,,,,,,
2017.0,25,MIA,K,1.0,16,0.0,,,6.0,6.0,8.0,8.0,7.0,6.0,2.0,1.0,23.0,21.0,54.0,91.3%,29.0,26.0,89.7%,67.0,4013.0,28.0,41.8%,59.9,Cody Parkey,https://www.pro-football-reference.com/players/P/ParkCo03.htm,False,4.0,,,,,,,,
2018.0,26,CHI,K,1.0,16,0.0,,,6.0,6.0,10.0,7.0,12.0,9.0,2.0,1.0,30.0,23.0,50.0,76.7%,45.0,42.0,93.3%,89.0,5627.0,65.0,73.0%,63.2,Cody Parkey,https://www.pro-football-reference.com/players/P/ParkCo03.htm,False,1.0,,,,,,,,
2019.0,27,TEN,K,3.0,3,0.0,,,,,,,2.0,2.0,1.0,1.0,3.0,3.0,51.0,100.0%,6.0,5.0,83.3%,12.0,753.0,9.0,75.0%,62.8,Cody Parkey,https://www.pro-football-reference.com/players/P/ParkCo03.htm,False,1.0,,,,,,,,
2020.0,28,CLE,K,2.0,15,0.0,,,5.0,5.0,6.0,4.0,11.0,10.0,,,22.0,19.0,46.0,86.4%,47.0,43.0,91.5%,81.0,5140.0,45.0,55.6%,63.5,Cody Parkey,https://www.pro-football-reference.com/players/P/ParkCo03.htm,False,3.0,,,,,,,,
2021.0,29,NOR,K,6.0,1,0.0,,,,,,,,,,,,,0.0,,5.0,3.0,60.0%,3.0,195.0,1.0,33.3%,65.0,Cody Parkey,https://www.pro-football-reference.com/players/P/ParkCo03.htm,False,0.0,,,,,,,,
2017.0,26,DET,P,2.0,1,0.0,,,,,,,,,,,,,,,,,,1.0,65.0,,,65.0,Kasey Redfern,https://www.pro-football-reference.com/players/R/RedfKa00.htm,False,0.0,,,,,,,,
2019.0,28,ATL,P,9.0,3,0.0,,,,,,,,,,,,,,,,,,15.0,818.0,9.0,60.0%,54.5,Kasey Redfern,https://www.pro-football-reference.com/players/R/RedfKa00.htm,False,0.0,,,,,,,,
2018.0,23,MIA,K,7.0,16,0.0,,,7.0,7.0,3.0,3.0,9.0,7.0,1.0,1.0,,,,,,,,70.0,4395.0,55.0,78.6%,62.8,Jason Sanders,https://www.pro-football-reference.com/players/S/SandJa00.htm,False,4.0,20.0,18.0,50.0,90.0%,36.0,35.0,97.2%,
