year,age,tm,pos,no.,games_g,games_gs,off._num,off._pct,def._num,def._pct,st_num,st_pct,name,link,playoff_stat,av
2019.0,28,OAK,DE,91.0,15.0,0.0,0,0%,302,31%,10,3%,Benson Mayowa,https://www.pro-football-reference.com/players/M/MayoBe00.htm,False,
2020.0,29,SEA,LOLB,95.0,13.0,9.0,0,0%,572,61%,41,11%,Benson Mayowa,https://www.pro-football-reference.com/players/M/MayoBe00.htm,False,
2021.0,30,SEA,RILB,10.0,15.0,7.0,0,0%,509,46%,7,2%,Benson Mayowa,https://www.pro-football-reference.com/players/M/MayoBe00.htm,False,
2015.0,23,ARI,WR,14.0,11.0,2.0,148,20%,0,0%,15,5%,JJ Nelson,https://www.pro-football-reference.com/players/N/NelsJJ00.htm,False,
2016.0,24,ARI,WR,14.0,15.0,6.0,471,43%,0,0%,10,2%,JJ Nelson,https://www.pro-football-reference.com/players/N/NelsJJ00.htm,False,
2017.0,25,ARI,WR,14.0,16.0,5.0,537,48%,0,0%,17,4%,JJ Nelson,https://www.pro-football-reference.com/players/N/NelsJJ00.htm,False,
2018.0,26,ARI,WR,14.0,14.0,2.0,213,26%,0,0%,1,0%,JJ Nelson,https://www.pro-football-reference.com/players/N/NelsJJ00.htm,False,
2019.0,27,OAK,WR,15.0,2.0,1.0,52,46%,0,0%,0,0%,JJ Nelson,https://www.pro-football-reference.com/players/N/NelsJJ00.htm,False,
2019.0,22,MIA,T,72.0,4.0,2.0,70,27%,0,0%,12,12%,Isaiah Prince,https://www.pro-football-reference.com/players/P/PrinIs00.htm,False,
2021.0,24,CIN,T,75.0,15.0,4.0,385,39%,0,0%,63,15%,Isaiah Prince,https://www.pro-football-reference.com/players/P/PrinIs00.htm,False,
2023.0,26,ATL,T,75.0,2.0,0.0,0,0%,0,0%,10,19%,Isaiah Prince,https://www.pro-football-reference.com/players/P/PrinIs00.htm,False,
2020.0,26,DAL,T,64.0,10.0,0.0,3,0%,0,0%,53,19%,Greg Senat,https://www.pro-football-reference.com/players/S/SenaGr00.htm,False,
2013.0,23,NYG,DB,30.0,10.0,0.0,0,0%,5,1%,226,76%,Cooper Taylor,https://www.pro-football-reference.com/players/T/TaylCo01.htm,False,
2015.0,25,NYG,DB,30.0,6.0,0.0,0,0%,49,11%,92,49%,Cooper Taylor,https://www.pro-football-reference.com/players/T/TaylCo01.htm,False,
2019.0,23,DEN,LB,54.0,8.0,0.0,0,0%,0,0%,137,66%,Josh Watson,https://www.pro-football-reference.com/players/W/WatsJo00.htm,False,
2020.0,24,DEN,LB,54.0,9.0,0.0,0,0%,3,1%,183,70%,Josh Watson,https://www.pro-football-reference.com/players/W/WatsJo00.htm,False,
2021.0,25,HOU,LB,40.0,2.0,0.0,0,0%,0,0%,25,48%,Josh Watson,https://www.pro-football-reference.com/players/W/WatsJo00.htm,False,
2023.0,24,NWE,C,67.0,16.0,1.0,70,7%,0,0%,50,11%,Jake Andrews,https://www.pro-football-reference.com/players/A/AndrJa00.htm,False,
2014.0,22,DEN,LB,52.0,16.0,0.0,0,0%,108,10%,320,65%,Corey Nelson,https://www.pro-football-reference.com/players/N/NelsCo00.htm,False,
2015.0,23,DEN,LB,52.0,16.0,0.0,0,0%,64,6%,310,66%,Corey Nelson,https://www.pro-football-reference.com/players/N/NelsCo00.htm,False,
2016.0,24,DEN,RILB,52.0,16.0,5.0,0,0%,545,48%,297,63%,Corey Nelson,https://www.pro-football-reference.com/players/N/NelsCo00.htm,False,
2017.0,25,DEN,LB,52.0,5.0,0.0,0,0%,44,15%,115,80%,Corey Nelson,https://www.pro-football-reference.com/players/N/NelsCo00.htm,False,
2018.0,26,ATL,LB,55.0,1.0,0.0,0,0%,0,0%,18,64%,Corey Nelson,https://www.pro-football-reference.com/players/N/NelsCo00.htm,False,
2019.0,27,DEN,LB,56.0,7.0,2.0,0,0%,107,24%,95,49%,Corey Nelson,https://www.pro-football-reference.com/players/N/NelsCo00.htm,False,
2015.0,24,PHI,G,68.0,13.0,0.0,0,0%,0,0%,58,14%,Josh Andrews,https://www.pro-football-reference.com/players/A/AndrJo01.htm,False,
2016.0,25,PHI,G,68.0,3.0,0.0,1,0%,0,0%,12,16%,Josh Andrews,https://www.pro-football-reference.com/players/A/AndrJo01.htm,False,
2018.0,27,IND,G,63.0,3.0,0.0,36,16%,0,0%,9,11%,Josh Andrews,https://www.pro-football-reference.com/players/A/AndrJo01.htm,False,
2019.0,28,IND,G,63.0,6.0,0.0,61,15%,0,0%,5,3%,Josh Andrews,https://www.pro-football-reference.com/players/A/AndrJo01.htm,False,
2020.0,29,NYJ,G,68.0,15.0,4.0,311,34%,0,0%,49,12%,Josh Andrews,https://www.pro-football-reference.com/players/A/AndrJo01.htm,False,
2021.0,30,ATL,G,68.0,2.0,0.0,0,0%,0,0%,10,18%,Josh Andrews,https://www.pro-football-reference.com/players/A/AndrJo01.htm,False,
2022.0,31,NOR,C,68.0,6.0,5.0,331,96%,0,0%,14,10%,Josh Andrews,https://www.pro-football-reference.com/players/A/AndrJo01.htm,False,
2012.0,26,BUF,WR,86.0,1.0,1.0,28,47%,0,0%,0,0%,David Nelson,https://www.pro-football-reference.com/players/N/NelsDa01.htm,False,
2013.0,27,NYJ,WR,86.0,12.0,6.0,570,75%,0,0%,2,1%,David Nelson,https://www.pro-football-reference.com/players/N/NelsDa01.htm,False,
2014.0,28,NYJ,WR,86.0,6.0,5.0,300,71%,0,0%,1,1%,David Nelson,https://www.pro-football-reference.com/players/N/NelsDa01.htm,False,
2014.0,23,CHI,TE,84.0,5.0,0.0,1,0%,0,0%,39,29%,Blake Annen,https://www.pro-football-reference.com/players/A/AnneBl01.htm,False,
2012.0,27,GNB,WR,87.0,12.0,10.0,595,72%,0,0%,2,1%,Jordy Nelson,https://www.pro-football-reference.com/players/N/NelsJo00.htm,False,
2013.0,28,GNB,WR,87.0,16.0,16.0,1083,97%,0,0%,6,1%,Jordy Nelson,https://www.pro-football-reference.com/players/N/NelsJo00.htm,False,
2014.0,29,GNB,WR,87.0,16.0,16.0,959,91%,0,0%,4,1%,Jordy Nelson,https://www.pro-football-reference.com/players/N/NelsJo00.htm,False,
2016.0,31,GNB,WR,87.0,16.0,16.0,1013,93%,0,0%,0,0%,Jordy Nelson,https://www.pro-football-reference.com/players/N/NelsJo00.htm,False,
2017.0,32,GNB,WR,87.0,15.0,15.0,805,82%,0,0%,1,0%,Jordy Nelson,https://www.pro-football-reference.com/players/N/NelsJo00.htm,False,
2018.0,33,OAK,WR,82.0,15.0,14.0,841,86%,0,0%,6,2%,Jordy Nelson,https://www.pro-football-reference.com/players/N/NelsJo00.htm,False,
2024.0,24,CIN,S,33.0,2.0,0.0,0,0%,8,6%,30,64%,Daijahn Anthony,https://www.pro-football-reference.com/players/A/AnthDa00.htm,False,
2012.0,26,SDG,LS,42.0,6.0,0.0,0,0%,0,0%,65,36%,Kyle Nelson,https://www.pro-football-reference.com/players/N/NelsKy00.htm,False,
2013.0,27,WAS,LS,40.0,11.0,0.0,0,0%,0,0%,100,31%,Kyle Nelson,https://www.pro-football-reference.com/players/N/NelsKy00.htm,False,
2014.0,28,SFO,LS,86.0,16.0,0.0,0,0%,0,0%,145,34%,Kyle Nelson,https://www.pro-football-reference.com/players/N/NelsKy00.htm,False,
2015.0,29,SFO,LS,86.0,16.0,0.0,0,0%,0,0%,140,31%,Kyle Nelson,https://www.pro-football-reference.com/players/N/NelsKy00.htm,False,
2016.0,30,SFO,LS,86.0,16.0,0.0,0,0%,0,0%,156,32%,Kyle Nelson,https://www.pro-football-reference.com/players/N/NelsKy00.htm,False,
2017.0,31,SFO,LS,86.0,16.0,0.0,0,0%,0,0%,148,32%,Kyle Nelson,https://www.pro-football-reference.com/players/N/NelsKy00.htm,False,
2018.0,32,SFO,LS,86.0,12.0,0.0,0,0%,0,0%,104,30%,Kyle Nelson,https://www.pro-football-reference.com/players/N/NelsKy00.htm,False,
2019.0,33,SFO,LS,86.0,10.0,0.0,0,0%,0,0%,93,32%,Kyle Nelson,https://www.pro-football-reference.com/players/N/NelsKy00.htm,False,
2020.0,34,SFO,LS,86.0,3.0,0.0,2,1%,0,0%,24,31%,Kyle Nelson,https://www.pro-football-reference.com/players/N/NelsKy00.htm,False,
2021.0,35,IND,LS,48.0,1.0,0.0,0,0%,0,0%,9,35%,Kyle Nelson,https://www.pro-football-reference.com/players/N/NelsKy00.htm,False,
2022.0,25,LAR,T,61.0,8.0,1.0,70,15%,0,0%,33,16%,AJ Arcuri,https://www.pro-football-reference.com/players/A/ArcuAJ00.htm,False,
2024.0,27,LAR,OL,61.0,1.0,0.0,51,65%,0,0%,3,12%,AJ Arcuri,https://www.pro-football-reference.com/players/A/ArcuAJ00.htm,False,
2020.0,25,DET,DT,67.0,16.0,1.0,241,23%,0,0%,72,16%,Matt Nelson,https://www.pro-football-reference.com/players/N/NelsMa00.htm,False,
2021.0,26,DET,RT,67.0,13.0,11.0,675,78%,0,0%,44,13%,Matt Nelson,https://www.pro-football-reference.com/players/N/NelsMa00.htm,False,
2022.0,27,DET,T,67.0,11.0,0.0,70,9%,0,0%,62,20%,Matt Nelson,https://www.pro-football-reference.com/players/N/NelsMa00.htm,False,
2023.0,28,DET,T,67.0,3.0,2.0,85,41%,0,0%,9,11%,Matt Nelson,https://www.pro-football-reference.com/players/N/NelsMa00.htm,False,
2013.0,26,MIA,G,66.0,1.0,0.0,4,6%,0,0%,0,0%,David Arkin,https://www.pro-football-reference.com/players/A/ArkiDa00.htm,False,
2016.0,29,LAR,G,66.0,2.0,0.0,9,8%,0,0%,1,2%,David Arkin,https://www.pro-football-reference.com/players/A/ArkiDa00.htm,False,
2018.0,22,OAK,DB,23.0,10.0,3.0,0,0%,311,48%,140,51%,Nick Nelson,https://www.pro-football-reference.com/players/N/NelsNi00.htm,False,
2019.0,23,OAK,DB,23.0,2.0,0.0,0,0%,1,1%,22,40%,Nick Nelson,https://www.pro-football-reference.com/players/N/NelsNi00.htm,False,
2013.0,24,PIT,DE,69.0,2.0,0.0,0,0%,2,1%,9,14%,Brian Arnfelt,https://www.pro-football-reference.com/players/A/ArnfBr00.htm,False,
2018.0,22,IND,LG,56.0,16.0,16.0,1136,100%,0,0%,77,18%,Quenton Nelson,https://www.pro-football-reference.com/players/N/NelsQu00.htm,False,
2019.0,23,IND,LG,56.0,16.0,16.0,1045,97%,0,0%,66,16%,Quenton Nelson,https://www.pro-football-reference.com/players/N/NelsQu00.htm,False,
2020.0,24,IND,LG,56.0,16.0,16.0,1084,99%,0,0%,83,19%,Quenton Nelson,https://www.pro-football-reference.com/players/N/NelsQu00.htm,False,
2021.0,25,IND,LG,56.0,13.0,13.0,768,90%,0,0%,51,15%,Quenton Nelson,https://www.pro-football-reference.com/players/N/NelsQu00.htm,False,
2022.0,26,IND,LG,56.0,17.0,17.0,1151,100%,0,0%,63,14%,Quenton Nelson,https://www.pro-football-reference.com/players/N/NelsQu00.htm,False,
2023.0,27,IND,G,56.0,17.0,17.0,1140,99%,0,0%,34,7%,Quenton Nelson,https://www.pro-football-reference.com/players/N/NelsQu00.htm,False,
2024.0,28,IND,G,56.0,2.0,2.0,101,100%,0,0%,0,0%,Quenton Nelson,https://www.pro-football-reference.com/players/N/NelsQu00.htm,False,
2017.0,25,MIA,G,68.0,1.0,0.0,0,0%,0,0%,2,8%,Isaac Asiata,https://www.pro-football-reference.com/players/A/AsiaIs00.htm,False,
2018.0,26,MIA,G,68.0,1.0,0.0,0,0%,0,0%,4,15%,Isaac Asiata,https://www.pro-football-reference.com/players/A/AsiaIs00.htm,False,
2012.0,29,CIN,FS,20.0,14.0,14.0,0,0%,891,95%,133,32%,Reggie Nelson,https://www.pro-football-reference.com/players/N/NelsRe99.htm,False,
2013.0,30,CIN,FS,20.0,15.0,15.0,0,0%,974,97%,142,32%,Reggie Nelson,https://www.pro-football-reference.com/players/N/NelsRe99.htm,False,
2014.0,31,CIN,FS,20.0,16.0,16.0,0,0%,1098,98%,146,32%,Reggie Nelson,https://www.pro-football-reference.com/players/N/NelsRe99.htm,False,
2015.0,32,CIN,FS,20.0,16.0,16.0,0,0%,1054,97%,142,32%,Reggie Nelson,https://www.pro-football-reference.com/players/N/NelsRe99.htm,False,
2016.0,33,OAK,FS,27.0,16.0,16.0,0,0%,1048,100%,0,0%,Reggie Nelson,https://www.pro-football-reference.com/players/N/NelsRe99.htm,False,
2017.0,34,OAK,FS,27.0,16.0,16.0,0,0%,1026,99%,1,0%,Reggie Nelson,https://www.pro-football-reference.com/players/N/NelsRe99.htm,False,
2018.0,35,OAK,FS,27.0,11.0,7.0,0,0%,370,54%,38,12%,Reggie Nelson,https://www.pro-football-reference.com/players/N/NelsRe99.htm,False,
2012.0,27,JAX,G,72.0,1.0,0.0,0,0%,0,0%,2,7%,Mark Asper,https://www.pro-football-reference.com/players/A/AspeMa00.htm,False,
2013.0,28,BUF,G,62.0,6.0,0.0,0,0%,0,0%,26,14%,Mark Asper,https://www.pro-football-reference.com/players/A/AspeMa00.htm,False,
2014.0,24,CLE,DB,42.0,7.0,0.0,0,0%,9,2%,63,31%,Robert Nelson,https://www.pro-football-reference.com/players/N/NelsRo00.htm,False,
2016.0,26,HOU,DB,32.0,11.0,0.0,0,0%,164,24%,178,59%,Robert Nelson,https://www.pro-football-reference.com/players/N/NelsRo00.htm,False,
2017.0,27,NYJ,DB,30.0,2.0,0.0,0,0%,41,29%,28,44%,Robert Nelson,https://www.pro-football-reference.com/players/N/NelsRo00.htm,False,
2013.0,25,DET,G,74.0,1.0,0.0,0,0%,0,0%,3,12%,Rodney Austin,https://www.pro-football-reference.com/players/A/AustRo00.htm,False,
2015.0,22,KAN,DB,20.0,12.0,0.0,0,0%,53,7%,126,39%,Steven Nelson,https://www.pro-football-reference.com/players/N/NelsSt01.htm,False,
2016.0,23,KAN,RCB,20.0,15.0,15.0,0,0%,1013,98%,117,29%,Steven Nelson,https://www.pro-football-reference.com/players/N/NelsSt01.htm,False,
2017.0,24,KAN,RCB,20.0,9.0,7.0,0,0%,512,83%,35,14%,Steven Nelson,https://www.pro-football-reference.com/players/N/NelsSt01.htm,False,
2018.0,25,KAN,RCB,20.0,16.0,16.0,0,0%,1164,99%,1,0%,Steven Nelson,https://www.pro-football-reference.com/players/N/NelsSt01.htm,False,
2019.0,26,PIT,RCB,22.0,15.0,15.0,0,0%,1011,99%,60,15%,Steven Nelson,https://www.pro-football-reference.com/players/N/NelsSt01.htm,False,
2020.0,27,PIT,RCB,22.0,15.0,15.0,0,0%,907,95%,53,13%,Steven Nelson,https://www.pro-football-reference.com/players/N/NelsSt01.htm,False,
2021.0,28,PHI,LCB,3.0,16.0,16.0,0,0%,982,92%,0,0%,Steven Nelson,https://www.pro-football-reference.com/players/N/NelsSt01.htm,False,
2022.0,29,HOU,RCB,21.0,15.0,15.0,0,0%,958,94%,1,0%,Steven Nelson,https://www.pro-football-reference.com/players/N/NelsSt01.htm,False,
2023.0,30,HOU,CB,21.0,17.0,16.0,0,0%,1088,95%,9,2%,Steven Nelson,https://www.pro-football-reference.com/players/N/NelsSt01.htm,False,
2012.0,26,CAR,G,71.0,4.0,1.0,125,44%,0,0%,12,11%,Thomas Austin,https://www.pro-football-reference.com/players/A/AustTh00.htm,False,
2013.0,27,IND,G,65.0,1.0,0.0,0,0%,0,0%,8,32%,Thomas Austin,https://www.pro-football-reference.com/players/A/AustTh00.htm,False,
2014.0,28,DET,DB,47.0,1.0,0.0,0,0%,0,0%,10,39%,Nate Ness,https://www.pro-football-reference.com/players/N/NessNa00.htm,False,
2023.0,24,LAR,G,73.0,17.0,17.0,1148,100%,0,0%,80,17%,Steve Avila,https://www.pro-football-reference.com/players/A/AvilSt00.htm,False,
2024.0,25,LAR,OL,73.0,1.0,1.0,37,47%,0,0%,1,4%,Steve Avila,https://www.pro-football-reference.com/players/A/AvilSt00.htm,False,
2022.0,25,ATL,G,64.0,9.0,0.0,5,1%,0,0%,35,16%,Ryan Neuzil,https://www.pro-football-reference.com/players/N/NeuzRy00.htm,False,
2023.0,26,ATL,OL,64.0,17.0,4.0,203,18%,0,0%,66,14%,Ryan Neuzil,https://www.pro-football-reference.com/players/N/NeuzRy00.htm,False,
2024.0,27,ATL,OL,64.0,2.0,0.0,0,0%,0,0%,6,13%,Ryan Neuzil,https://www.pro-football-reference.com/players/N/NeuzRy00.htm,False,
2021.0,23,PHI,T,72.0,1.0,0.0,43,58%,0,0%,0,0%,Kayode Awosika,https://www.pro-football-reference.com/players/A/AwosKa00.htm,False,
2022.0,24,DET,G,74.0,10.0,2.0,155,23%,0,0%,48,19%,Kayode Awosika,https://www.pro-football-reference.com/players/A/AwosKa00.htm,False,
2023.0,25,DET,G,74.0,15.0,3.0,252,24%,0,0%,65,16%,Kayode Awosika,https://www.pro-football-reference.com/players/A/AwosKa00.htm,False,
2024.0,26,DET,G,74.0,2.0,0.0,1,1%,0,0%,8,15%,Kayode Awosika,https://www.pro-football-reference.com/players/A/AwosKa00.htm,False,
2012.0,23,IND,DT,94.0,9.0,3.0,0,0%,259,44%,42,17%,Drake Nevis,https://www.pro-football-reference.com/players/N/NeviDr00.htm,False,
2013.0,24,2TM,DT,,12.0,0.0,0,,271,,11,,Drake Nevis,https://www.pro-football-reference.com/players/N/NeviDr00.htm,False,
2013.0,23,MIN,G,60.0,4.0,0.0,4,2%,0,0%,26,22%,Jeff Baca,https://www.pro-football-reference.com/players/B/BacaJe00.htm,False,
2012.0,24,GNB,LT,74.0,16.0,16.0,1103,100%,0,0%,87,19%,Marshall Newhouse,https://www.pro-football-reference.com/players/N/NewhMa20.htm,False,
2013.0,25,GNB,T,74.0,15.0,2.0,245,23%,0,0%,76,17%,Marshall Newhouse,https://www.pro-football-reference.com/players/N/NewhMa20.htm,False,
2014.0,26,CIN,RG,74.0,15.0,5.0,366,36%,0,0%,72,17%,Marshall Newhouse,https://www.pro-football-reference.com/players/N/NewhMa20.htm,False,
2015.0,27,NYG,RT,73.0,14.0,14.0,938,97%,0,0%,35,8%,Marshall Newhouse,https://www.pro-football-reference.com/players/N/NewhMa20.htm,False,
2016.0,28,NYG,LG,73.0,10.0,6.0,461,67%,0,0%,28,10%,Marshall Newhouse,https://www.pro-football-reference.com/players/N/NewhMa20.htm,False,
2017.0,29,OAK,RT,73.0,14.0,14.0,842,99%,0,0%,43,12%,Marshall Newhouse,https://www.pro-football-reference.com/players/N/NewhMa20.htm,False,
2018.0,30,2TM,T,,14.0,2.0,211,,0,,47,,Marshall Newhouse,https://www.pro-football-reference.com/players/N/NewhMa20.htm,False,
2019.0,31,NWE,LT,72.0,15.0,9.0,729,68%,0,0%,43,10%,Marshall Newhouse,https://www.pro-football-reference.com/players/N/NewhMa20.htm,False,
2020.0,32,TEN,T,78.0,4.0,0.0,17,7%,0,0%,9,8%,Marshall Newhouse,https://www.pro-football-reference.com/players/N/NewhMa20.htm,False,
2015.0,22,GNB,TE,86.0,7.0,0.0,11,2%,0,0%,37,20%,Kennard Backman,https://www.pro-football-reference.com/players/B/BackKe00.htm,False,
2021.0,24,GNB,RG,70.0,17.0,16.0,1084,97%,0,0%,33,8%,Royce Newman,https://www.pro-football-reference.com/players/N/NewmRo00.htm,False,
2022.0,25,GNB,RG/LG,70.0,17.0,6.0,451,41%,0,0%,68,16%,Royce Newman,https://www.pro-football-reference.com/players/N/NewmRo00.htm,False,
2023.0,26,GNB,OL,70.0,17.0,2.0,183,17%,0,0%,73,17%,Royce Newman,https://www.pro-football-reference.com/players/N/NewmRo00.htm,False,
2012.0,34,DEN,LCB,24.0,16.0,15.0,0,0%,1013,95%,6,1%,Champ Bailey,https://www.pro-football-reference.com/players/B/BailCh00.htm,False,
2013.0,35,DEN,DB,24.0,5.0,3.0,0,0%,188,54%,0,0%,Champ Bailey,https://www.pro-football-reference.com/players/B/BailCh00.htm,False,
2012.0,34,CIN,LCB,23.0,15.0,15.0,0,0%,865,88%,34,8%,Terence Newman,https://www.pro-football-reference.com/players/N/NewmTe20.htm,False,
2013.0,35,CIN,LCB,23.0,13.0,13.0,0,0%,819,92%,65,17%,Terence Newman,https://www.pro-football-reference.com/players/N/NewmTe20.htm,False,
2014.0,36,CIN,LCB,23.0,13.0,13.0,0,0%,865,91%,52,14%,Terence Newman,https://www.pro-football-reference.com/players/N/NewmTe20.htm,False,
2015.0,37,MIN,LCB,23.0,16.0,16.0,0,0%,964,90%,13,3%,Terence Newman,https://www.pro-football-reference.com/players/N/NewmTe20.htm,False,
2016.0,38,MIN,LCB,23.0,15.0,10.0,0,0%,753,77%,53,13%,Terence Newman,https://www.pro-football-reference.com/players/N/NewmTe20.htm,False,
2017.0,39,MIN,DB,23.0,16.0,7.0,0,0%,555,56%,10,2%,Terence Newman,https://www.pro-football-reference.com/players/N/NewmTe20.htm,False,
2022.0,27,LAC,T,78.0,1.0,0.0,0,0%,0,0%,4,13%,Zack Bailey,https://www.pro-football-reference.com/players/B/BailZa01.htm,False,
2022.0,23,TEN,C,67.0,1.0,0.0,4,6%,0,0%,0,0%,Xavier Newman-Johnson,https://www.pro-football-reference.com/players/N/NewmXa00.htm,False,
2023.0,24,2TM,G-T,,10.0,5.0,292,,0,,34,,Xavier Newman-Johnson,https://www.pro-football-reference.com/players/N/NewmXa00.htm,False,
2024.0,25,NYJ,OL,65.0,3.0,0.0,0,0%,0,0%,10,14%,Xavier Newman-Johnson,https://www.pro-football-reference.com/players/N/NewmXa00.htm,False,
2024.0,22,NWE,WR,6.0,2.0,0.0,6,5%,0,0%,11,21%,Javon Baker,https://www.pro-football-reference.com/players/B/BakeJa00.htm,False,
2021.0,22,CHI,WR,83.0,3.0,1.0,103,45%,0,0%,19,27%,Dazz Newsome,https://www.pro-football-reference.com/players/N/NewsDa00.htm,False,
2016.0,22,SFO,G,75.0,2.0,0.0,3,2%,0,0%,3,5%,Alex Balducci,https://www.pro-football-reference.com/players/B/BaldAl01.htm,False,
2018.0,24,LAC,RB,38.0,9.0,0.0,29,5%,0,0%,85,35%,Detrez Newsome,https://www.pro-football-reference.com/players/N/NewsDe00.htm,False,
2021.0,24,SFO,G,62.0,9.0,0.0,5,1%,0,0%,44,19%,Aaron Banks,https://www.pro-football-reference.com/players/B/BankAa00.htm,False,
2022.0,25,SFO,LG,65.0,16.0,16.0,971,94%,0,0%,71,17%,Aaron Banks,https://www.pro-football-reference.com/players/B/BankAa00.htm,False,
2023.0,26,SFO,OL,65.0,15.0,14.0,837,89%,0,0%,56,14%,Aaron Banks,https://www.pro-football-reference.com/players/B/BankAa00.htm,False,
2024.0,27,SFO,OL,65.0,2.0,2.0,126,89%,0,0%,9,18%,Aaron Banks,https://www.pro-football-reference.com/players/B/BankAa00.htm,False,
2021.0,21,CLE,RCB,20.0,12.0,11.0,0,0%,691,89%,63,22%,Greg Newsome II,https://www.pro-football-reference.com/players/N/NewsGr00.htm,False,
2022.0,22,CLE,RCB,20.0,15.0,15.0,0,0%,907,95%,63,16%,Greg Newsome II,https://www.pro-football-reference.com/players/N/NewsGr00.htm,False,
2023.0,23,CLE,CB,0.0,14.0,13.0,0,0%,774,86%,71,17%,Greg Newsome II,https://www.pro-football-reference.com/players/N/NewsGr00.htm,False,
2024.0,24,CLE,CB,0.0,2.0,2.0,0,0%,101,82%,1,2%,Greg Newsome II,https://www.pro-football-reference.com/players/N/NewsGr00.htm,False,
2014.0,23,IND,LB,91.0,16.0,1.0,0,0%,392,37%,75,16%,Jonathan Newsome,https://www.pro-football-reference.com/players/N/NewsJo00.htm,False,
2015.0,24,IND,LB,91.0,14.0,2.0,0,0%,345,35%,196,47%,Jonathan Newsome,https://www.pro-football-reference.com/players/N/NewsJo00.htm,False,
2012.0,23,CAR,QB,1.0,16.0,16.0,1021,99%,0,0%,0,0%,Cam Newton,https://www.pro-football-reference.com/players/N/NewtCa00.htm,False,
2013.0,24,CAR,QB,1.0,16.0,16.0,1014,99%,0,0%,0,0%,Cam Newton,https://www.pro-football-reference.com/players/N/NewtCa00.htm,False,
2014.0,25,CAR,QB,1.0,14.0,14.0,927,97%,0,0%,0,0%,Cam Newton,https://www.pro-football-reference.com/players/N/NewtCa00.htm,False,
2015.0,26,CAR,QB,1.0,16.0,16.0,1077,98%,0,0%,0,0%,Cam Newton,https://www.pro-football-reference.com/players/N/NewtCa00.htm,False,
2016.0,27,CAR,QB,1.0,15.0,14.0,1023,97%,0,0%,0,0%,Cam Newton,https://www.pro-football-reference.com/players/N/NewtCa00.htm,False,
2017.0,28,CAR,QB,1.0,16.0,16.0,1051,99%,0,0%,0,0%,Cam Newton,https://www.pro-football-reference.com/players/N/NewtCa00.htm,False,
2018.0,29,CAR,QB,1.0,14.0,14.0,885,99%,0,0%,0,0%,Cam Newton,https://www.pro-football-reference.com/players/N/NewtCa00.htm,False,
2019.0,30,CAR,QB,1.0,2.0,2.0,141,100%,0,0%,0,0%,Cam Newton,https://www.pro-football-reference.com/players/N/NewtCa00.htm,False,
2020.0,31,NWE,QB,1.0,15.0,15.0,876,94%,0,0%,0,0%,Cam Newton,https://www.pro-football-reference.com/players/N/NewtCa00.htm,False,
2021.0,32,CAR,QB,1.0,8.0,5.0,252,48%,0,0%,0,0%,Cam Newton,https://www.pro-football-reference.com/players/N/NewtCa00.htm,False,
2019.0,22,TAM,DE,98.0,9.0,1.0,0,0%,153,24%,114,40%,Anthony Nelson,https://www.pro-football-reference.com/players/N/NelsAn01.htm,False,
2020.0,23,TAM,DE,98.0,16.0,1.0,0,0%,322,30%,211,46%,Anthony Nelson,https://www.pro-football-reference.com/players/N/NelsAn01.htm,False,
2021.0,24,TAM,DE,98.0,17.0,2.0,0,0%,358,31%,333,70%,Anthony Nelson,https://www.pro-football-reference.com/players/N/NelsAn01.htm,False,
2022.0,25,TAM,LOLB,98.0,17.0,8.0,0,0%,633,57%,270,59%,Anthony Nelson,https://www.pro-football-reference.com/players/N/NelsAn01.htm,False,
2023.0,26,TAM,OLB,98.0,16.0,0.0,0,0%,409,39%,197,49%,Anthony Nelson,https://www.pro-football-reference.com/players/N/NelsAn01.htm,False,
2024.0,27,TAM,OLB,98.0,2.0,0.0,0,0%,53,37%,52,98%,Anthony Nelson,https://www.pro-football-reference.com/players/N/NelsAn01.htm,False,
2012.0,25,HOU,RT,75.0,14.0,14.0,755,77%,0,0%,70,16%,Derek Newton,https://www.pro-football-reference.com/players/N/NewtDe00.htm,False,
2013.0,26,HOU,RT,75.0,16.0,16.0,830,74%,0,0%,64,13%,Derek Newton,https://www.pro-football-reference.com/players/N/NewtDe00.htm,False,
2014.0,27,HOU,RT,75.0,16.0,16.0,1108,100%,0,0%,76,16%,Derek Newton,https://www.pro-football-reference.com/players/N/NewtDe00.htm,False,
2015.0,28,HOU,RT,72.0,16.0,16.0,1164,98%,0,0%,63,13%,Derek Newton,https://www.pro-football-reference.com/players/N/NewtDe00.htm,False,
