player_id,team_id,name,year,age,team,pos,no.,games_g,games_gs,punting_pnt,punting_yds,punting_y/p,punting_retyds,punting_net,punting_ny/p,punting_lng,punting_tb,punting_tb%,punting_in20,punting_in20%,punting_blck,av,playoff_stat,punting_netyds,punting_pnt20,awards
NortBr00,car,Brad Nortman,2014.0,25,CAR,P,,2.0,,8,306,38.3,9.0,277.0,34.6,49,0.0,0.0%,4.0,50.0%,0,,True,,,
NortBr00,car,Brad Nortman,2015.0,26,CAR,P,,3.0,0.0,15,622,41.5,71.0,531.0,35.4,61,0.0,0.0%,3.0,20.0%,0,,True,,,
PalaMi00,car,Michael Palardy,2017.0,25,CAR,P,,1.0,0.0,3,145,48.3,17.0,128.0,42.7,53,0.0,0.0%,1.0,33.3%,0,,True,,,
NortBr00,jax,Brad Nortman,2016.0,27,JAX,P,3.0,16.0,0.0,77,3589,46.6,389.0,3040.0,39.5,78,8.0,10.4%,27.0,35.1%,0,3.0,False,,,
NortBr00,jax,Brad Nortman,2017.0,28,JAX,P,3.0,16.0,0.0,87,3835,44.1,228.0,3427.0,38.9,65,9.0,10.3%,29.0,33.3%,1,1.0,False,,,
PodlAd20,jax,Adam Podlesh,2007.0,24,JAX,P,3.0,16.0,0.0,54,2249,41.6,218.0,1991.0,36.9,76,2.0,3.7%,14.0,25.9%,0,2.0,False,,,
PodlAd20,jax,Adam Podlesh,2008.0,25,JAX,P,3.0,11.0,0.0,46,1989,43.2,206.0,1683.0,36.6,60,5.0,10.9%,12.0,26.1%,0,1.0,False,,,
PodlAd20,jax,Adam Podlesh,2009.0,26,JAX,P,3.0,16.0,0.0,72,3017,41.9,159.0,2758.0,38.3,64,5.0,6.9%,23.0,31.9%,0,1.0,False,,,
PodlAd20,jax,Adam Podlesh,2010.0,27,JAX,P,3.0,16.0,0.0,57,2496,43.8,123.0,2233.0,39.2,63,7.0,12.3%,26.0,45.6%,0,2.0,False,,,
AngeBr00,jax,Bryan Anger,2012.0,24,JAX,P,19.0,16.0,0.0,91,4353,47.8,495.0,,40.8,73,5.0,5.5%,,34.1%,1,3.0,False,3758.0,31.0,
AngeBr00,jax,Bryan Anger,2013.0,25,JAX,P,19.0,16.0,0.0,95,4338,45.7,330.0,,40.5,61,8.0,8.4%,,32.6%,0,3.0,False,3848.0,31.0,
AngeBr00,jax,Bryan Anger,2014.0,26,JAX,P,19.0,16.0,0.0,94,4464,47.5,464.0,,39.6,69,10.0,10.6%,,26.6%,2,3.0,False,3800.0,25.0,
AngeBr00,jax,Bryan Anger,2015.0,27,JAX,P,19.0,16.0,0.0,80,3700,46.3,462.0,,39.5,63,4.0,5.0%,,32.5%,0,3.0,False,3158.0,26.0,
CookLo00,jax,Logan Cooke,2018.0,23,JAX,P,9.0,16.0,0.0,86,3872,45.0,184.0,,41.3,72,7.0,8.1%,,43.0%,0,2.0,False,3548.0,37.0,
CookLo00,jax,Logan Cooke,2019.0,24,JAX,P,9.0,16.0,0.0,75,3507,46.8,127.0,,44.5,66,2.0,2.7%,,33.3%,0,3.0,False,3340.0,25.0,
CookLo00,jax,Logan Cooke,2020.0,25,JAX,P,9.0,14.0,0.0,56,2669,47.7,148.0,,43.2,67,5.0,8.9%,,33.9%,0,3.0,False,2421.0,19.0,
