week_ind,day_int,attendance,humidity_pct,wind_speed,temperature,over_under_value,spread_value,spread_home_away,coach_rating,coach_rating_opp,home_strength,opp_strength,team_rating,team_rating_opp
10.0,2,60622.0,59.4390243902439,8.56071964017991,58.11832611832612,47.5,-10.0,1,91.28007843137256,14.024583333333297,-11.37339687055396,-13.527972674535803,142.12097,130.96031
12.0,2,66140.0,59.4390243902439,8.56071964017991,58.11832611832612,53.5,-3.0,0,91.42497991479009,105.299662078479,-9.853328636261557,-2.123068247413164,152.86618,145.70645
13.0,2,65291.0,59.4390243902439,8.56071964017991,58.11832611832612,44.5,-10.0,1,-60.23988636363636,91.43083204284424,-22.75824974421106,-5.625107427519348,76.79349,181.21241
16.0,3,63900.0,59.4390243902439,8.56071964017991,58.11832611832612,49.0,-2.0,0,75.04641195531266,93.784893464094,-13.71295545837368,3.5360408360355686,131.93242999999998,160.63133
17.0,2,65985.0,59.4390243902439,8.56071964017991,58.11832611832612,45.0,-8.0,1,92.98843658763714,89.38119047619044,-5.016308735021614,-7.921741600289035,126.96743,146.05966
18.0,2,60516.0,60.0,19.0,76.0,43.5,-15.0,1,-48.135000000000005,91.54859819628902,-27.661651291897066,20.0827361598822,150.64901,116.84634
3.0,5,68320.0,59.4390243902439,8.56071964017991,58.11832611832612,43.5,-9.0,0,72.52250000000001,77.88180555555549,-24.852119739092245,4.329606043176554,104.46197,172.31052
7.0,2,60297.0,59.4390243902439,8.56071964017991,58.11832611832612,47.5,-18.0,0,66.11777074898787,-45.259583333333325,-2.106698239139698,2.8023789134345836,163.52998,103.32149
8.0,2,66013.0,59.4390243902439,8.56071964017991,58.11832611832612,46.5,-16.0,0,-67.77899999999995,119.29541355780395,-19.628698522741537,15.171995221861438,134.3204,174.47985
14.0,2,67610.0,59.4390243902439,8.56071964017991,58.11832611832612,40.5,-9.0,0,-73.5855555555556,95.10788731539928,-17.858614027552907,-24.44932705161384,163.68135,148.25901000000002
15.0,2,60252.0,71.0,12.0,80.0,40.0,-6.0,0,-65.79500000000003,-69.61568376068377,-20.129230312919265,5.405652606368733,136.8691,135.13155
16.0,2,65674.0,59.4390243902439,8.56071964017991,58.11832611832612,45.5,-11.0,0,-60.27783333333336,97.91401948051951,-23.02093797295976,-1.035951262099684,170.87214,143.41065
17.0,2,71612.0,58.0,6.0,50.0,43.5,-12.0,0,111.59027571886102,-49.514166666666654,-24.8224012320125,6.303093594157808,150.40412,126.42424
2.0,2,58461.0,87.0,7.0,80.0,45.0,-6.0,0,-3.835000000000015,30.199213826101264,10.1664970557318,13.830533091354177,91.92924,180.68083
3.0,2,58012.0,49.0,4.0,81.0,51.5,-7.0,0,-81.08749999999998,60.02635294117646,-3.5744679962206733,5.772293862283114,136.18757000000002,164.60712
8.0,2,67243.0,45.0,8.0,54.0,44.5,-3.0,0,99.90387461292482,-0.0163333333334065,-25.975095108919625,6.674169330978698,123.40031,143.97829000000002
11.0,2,60268.0,84.0,17.0,68.0,45.0,-6.0,0,23.05104166666664,108.4011416592328,-27.91655570170661,2.152369948705489,96.798,165.87589
12.0,2,60031.0,41.0,4.0,61.0,45.5,-2.0,0,11.38277777777779,0.7427678571429084,-9.1747609071815,-21.660573082776825,142.88084,143.46253000000002
13.0,2,70801.0,59.4390243902439,8.56071964017991,58.11832611832612,48.0,-13.0,0,118.79893676022218,18.19427272727277,-31.750668985663353,16.079603927086627,167.84956,110.26665
3.0,2,72980.0,34.0,19.0,81.0,54.5,-7.0,1,78.85434682434678,146.23999999999995,3.9002230485462466,2.8830655292163776,164.33198000000002,140.14744
4.0,2,69796.0,69.0,8.0,73.0,54.5,-7.0,1,125.84833333333336,79.35874379814595,-16.742454489806644,14.613547229566096,163.61669,164.882
6.0,2,51322.0,39.0,13.0,62.0,54.0,-7.0,1,78.13440454632851,78.96993417200352,-17.882366864549624,0.2551000519525845,121.68805,183.33855
8.0,1,72898.0,89.0,4.0,39.0,52.0,-10.0,1,80.07237218966753,21.28901467223043,-24.016596704428324,8.52415945310973,162.09396,124.06211
9.0,2,73476.0,74.0,12.0,51.0,48.0,-7.0,1,80.49043886657415,95.24813098086118,-0.7225387804737791,-12.665122123349672,123.39215,141.56582
10.0,2,62125.0,59.4390243902439,8.56071964017991,58.11832611832612,52.0,-2.0,1,152.92166666666662,79.98162259076642,-11.383180757397271,-3.4747320201873366,122.72942,192.18842
11.0,2,73494.0,31.0,17.0,57.0,56.5,-2.0,1,81.5540168464052,75.94057977364,-13.976987658582406,8.20358831929455,150.28186,132.05889
13.0,2,73185.0,55.0,22.0,58.0,47.0,-9.0,1,82.1594336073284,38.62393100614029,-20.70681763288672,-15.499160005772374,121.09787,163.18494
14.0,2,73278.0,34.0,19.0,47.0,48.0,-10.0,1,81.22682078209814,75.4611904761905,-12.673874598364945,-16.82939948719593,159.05099,126.94587
15.0,5,70240.0,59.4390243902439,8.56071964017991,58.11832611832612,52.5,-3.0,1,105.7750256410256,81.9272138273491,-20.3736230082027,-6.472812049721089,163.91996,166.72452
18.0,3,76012.0,57.0,4.0,41.0,45.0,-11.0,1,41.63063218390808,82.37359836128363,-9.210889141789362,6.89001244545397,134.22972,161.44582
4.0,1,70240.0,59.4390243902439,8.56071964017991,58.11832611832612,52.0,-3.0,0,92.72000000000006,54.20366335025734,-11.084663343337402,15.515755355155628,161.34220000000002,111.30057
5.0,2,59122.0,59.4390243902439,8.56071964017991,58.11832611832612,45.5,-5.0,1,50.83939042706019,59.53070167118344,-4.1076593222462305,-1.8720251375167805,125.2433,132.60681
6.0,2,76854.0,10.0,8.0,76.0,43.5,-4.0,0,40.52779944717442,50.0,-12.208443985692451,3.6769694494620353,171.92925,145.31125
7.0,2,62000.0,59.4390243902439,8.56071964017991,58.11832611832612,48.5,-3.0,1,77.67000000000002,61.48249999999999,-6.9151031916356915,-3.811099617231734,168.06716,138.46052
9.0,2,74512.0,38.0,4.0,54.0,46.5,-3.0,1,20.05255555555556,120.02000000000002,-18.609321572414828,13.815287936393972,126.4425,153.50396
12.0,5,93483.0,59.4390243902439,8.56071964017991,58.11832611832612,51.5,-7.0,0,75.03968650793654,60.99900000000001,-19.516420627226672,-7.609845068883256,149.94691,197.01229
13.0,2,61607.0,59.4390243902439,8.56071964017991,58.11832611832612,48.0,-1.0,1,75.32733333333336,79.0094401355149,-10.840444632177835,1.8695674327508591,129.43659,147.99521
16.0,2,60972.0,59.4390243902439,8.56071964017991,58.11832611832612,41.0,,0,70.52083333333331,45.793042084726856,-37.162851238021666,12.091587970413633,161.966,97.25174
18.0,2,62068.0,59.4390243902439,8.56071964017991,58.11832611832612,49.0,-3.0,0,93.47083333333336,94.61784090909087,-23.060453667842857,27.12380910383179,168.70860000000002,166.47176
2.0,2,70240.0,59.4390243902439,8.56071964017991,58.11832611832612,55.0,-3.0,1,238.915,69.5818613324046,10.603029538679053,13.525214172230887,158.68460000000002,149.75864
9.0,2,69796.0,37.0,11.0,54.0,49.0,-1.0,1,71.25916666666666,79.27347619047615,-12.745968518214692,7.718671126334255,128.41697,174.55394
10.0,2,70240.0,59.4390243902439,8.56071964017991,58.11832611832612,53.5,-3.0,1,92.71008333333332,77.12890334672024,0.8976957874307736,3.79340222803462,112.19784,168.8366
12.0,2,75807.0,22.0,8.56071964017991,62.0,47.0,-3.0,1,38.91937539682531,97.94,-12.377252244057582,-5.112452913912486,134.29608000000002,149.64952
14.0,2,70240.0,59.4390243902439,8.56071964017991,58.11832611832612,43.0,-9.0,1,98.42555555555552,9.355222567287695,-0.87450700399204,-11.08591151741015,169.39346,126.03713
17.0,2,70240.0,59.4390243902439,8.56071964017991,58.11832611832612,45.0,-7.0,1,93.60484848484852,42.05014936885067,5.318335549632489,-11.486352270920028,145.86370000000002,141.10595
8.0,2,75973.0,70.0,4.0,41.0,45.0,-3.0,1,37.48134855340736,77.03419347693362,-4.671622550317206,-2.345014146020773,128.66269,150.93333
9.0,2,93503.0,59.4390243902439,8.56071964017991,58.11832611832612,48.5,-10.0,0,75.05149321878709,36.57969875776401,6.277446020955888,6.885970449800025,103.46449,186.10885
10.0,2,76766.0,27.0,19.0,57.0,46.0,-2.0,1,40.63919526713123,57.22097222222225,-9.243507270748724,-7.754404696137268,124.39641,160.2122
14.0,2,76211.0,12.0,8.0,63.0,42.0,-11.0,1,42.195402268297045,8.528187499999959,-25.091463397963143,-12.09000104024114,150.55208000000002,133.07533
3.0,1,93267.0,59.4390243902439,8.56071964017991,58.11832611832612,51.5,-3.0,1,69.68466621550104,174.60000000000002,-2.2821011521264616,9.324766648669724,163.91656,134.98319
4.0,2,93262.0,59.4390243902439,8.56071964017991,58.11832611832612,51.5,-4.0,1,69.99666812960004,89.64686403508769,-4.230925683819952,-9.618295231722785,141.78784,162.54901
5.0,2,93476.0,59.4390243902439,8.56071964017991,58.11832611832612,52.5,-7.0,1,70.47269230769234,21.80895833333336,8.011717263989878,-23.564205788736658,175.84163,143.36999
8.0,2,66633.0,59.4390243902439,8.56071964017991,58.11832611832612,51.5,-3.0,0,80.06443578081726,73.89314883740379,3.804872618918168,4.371049106766858,125.76781,165.8577
10.0,2,93436.0,59.4390243902439,8.56071964017991,58.11832611832612,55.0,-8.0,1,73.90325133672675,38.6408333333333,7.776020943883834,-13.845139173714731,181.82316,98.96954
13.0,5,69170.0,59.4390243902439,8.56071964017991,58.11832611832612,47.5,-5.0,1,110.76765559440554,74.37889098237716,-32.70703677432553,-1.2952871679272988,157.89169,142.81166000000002
14.0,2,61308.0,32.0,17.0,48.0,48.0,-4.0,1,78.87197197197203,74.19449062682003,-11.516747261626788,7.585489287256188,111.27943,153.47504
15.0,2,77413.0,54.0,8.0,37.0,43.5,-11.0,1,7.0815697832902345,74.99323985408117,-14.812421352004598,-1.3082861356567586,126.00411,151.72083
16.0,2,93482.0,59.4390243902439,8.56071964017991,58.11832611832612,46.5,-10.0,1,75.27887345162371,75.94360892229359,-0.4733680684691344,-3.1937468146004813,177.00166000000002,126.68207
17.0,2,93459.0,59.4390243902439,8.56071964017991,58.11832611832612,52.5,-6.0,1,77.40780895022988,75.4011529358862,1.1924736775688176,-11.9824521051648,125.23079,168.00096000000002
18.0,3,69796.0,43.0,8.0,31.0,43.5,-4.0,1,115.2322727272727,76.53738927738934,-18.393661289281212,13.117141055298337,146.0434,156.99462
20.0,2,93470.0,59.4390243902439,8.56071964017991,58.11832611832612,51.0,-3.0,1,77.84547690248348,115.32296953923274,0.6210450226051059,-6.207046369014513,128.01743000000002,152.36328
2.0,2,69796.0,42.0,13.0,76.0,49.0,-3.0,0,269.6,109.3570611916264,9.123319519078896,10.36727531608998,124.50668,152.23347
5.0,2,72545.0,60.0,13.0,76.0,46.0,-3.0,0,85.43544871794872,106.415,-13.776045428530162,11.02845402977234,146.12308000000002,117.83897
6.0,5,69796.0,56.0,8.0,74.0,52.5,-7.0,0,99.99833333333328,102.57025099673793,-8.363768605416105,12.55115091523789,92.25434,183.22322
8.0,2,47192.0,59.4390243902439,8.56071964017991,58.11832611832612,48.0,-3.0,1,22.31288925438592,48.49432142857142,-6.028239161139096,0.4298654816897871,113.43773,154.75816
11.0,2,69796.0,63.0,4.0,51.0,42.5,-2.0,1,67.82442857142851,113.20635930551826,-5.231159849296685,-1.5431622556412157,165.18078,120.02198
12.0,2,73969.0,72.0,4.0,39.0,45.5,-3.0,1,9.57510139860142,74.28772727272728,-21.823947065423106,-4.082358027453927,139.51431000000002,131.1562
15.0,7,69796.0,57.0,7.0,42.0,42.0,-6.0,1,89.96650793650798,78.04446274630543,-16.29743012665827,-1.430224840046014,183.93035,113.43863
16.0,2,69796.0,46.0,9.0,53.0,40.5,-10.0,1,109.52374007936504,7.673097826086995,0.9139358608616934,-15.85139422168947,136.49642,122.76761
17.0,2,51563.0,91.0,4.0,62.0,44.5,-4.0,1,73.91964330865092,117.18354166666656,-35.77098283844495,5.2504240991611475,135.3965,148.0066
20.0,2,65077.0,52.0,21.0,66.0,45.5,-8.0,0,107.07778319948672,101.59557338086748,-5.1849414062572245,-8.150187378691463,156.1222,135.11672000000002
2.0,5,50118.0,94.0,8.56071964017991,71.0,40.5,-3.0,1,79.66715216612961,6.979457013574638,-24.492056839780457,-22.83029474549712,151.44905,154.69148
4.0,2,68333.0,59.4390243902439,8.56071964017991,58.11832611832612,48.0,-2.0,1,-21.03500000000008,77.97461322751326,-7.962524800407696,6.936802730052984,153.23165,152.71155000000002
5.0,2,50137.0,78.0,12.0,70.0,43.5,-2.0,0,78.21429187675068,113.61944612656852,-12.404427633895969,-0.7380457826300659,168.08163000000002,129.72956
7.0,2,78219.0,56.0,11.0,49.0,48.0,-8.0,0,99.21265873015872,76.26985220418928,-20.39489573329115,3.386690054104305,132.58897000000002,164.38438
10.0,2,52128.0,40.0,8.0,47.0,51.0,-9.0,0,77.42618724165749,104.72420719375656,-6.076647323915882,9.249725737565184,170.19,107.33832
11.0,2,73350.0,50.0,8.56071964017991,54.0,43.0,-3.0,0,75.14349999999999,77.78566850879614,-13.88189882506548,-0.3886785429457293,118.06833,162.55937
12.0,1,52680.0,51.0,9.0,41.0,47.0,,0,78.27741741357234,96.43304255831892,-11.350987010707753,-4.39124563047192,181.90937,100.40847
18.0,2,69923.0,64.0,8.56071964017991,38.0,37.5,-7.0,1,2.7623499999999623,73.72974029339076,-24.200088770678992,-0.3294266149879374,110.268,142.50424
3.0,2,75307.0,45.0,13.0,69.0,47.5,-3.0,1,9.297973137973097,-40.83000000000001,-3.396020526324108,-6.19579059670098,151.16302000000002,133.4779
4.0,2,69170.0,59.4390243902439,8.56071964017991,58.11832611832612,41.5,-7.0,0,114.54810648089776,14.922167919799511,-28.78680018777441,-11.951275632986974,174.56577,162.98856
6.0,2,73920.0,56.0,13.0,61.0,48.5,-9.0,0,15.721434698879612,119.3479298245614,-12.088270276475429,14.160414069487594,127.27051,154.39359000000002
7.0,2,71889.0,51.0,8.56071964017991,57.0,42.5,-3.0,0,12.16745098039214,71.0390231729055,-26.492074182640387,-10.340444872542582,151.86194,104.56941
11.0,1,65643.0,61.0,6.0,68.0,50.0,-11.0,0,103.92920245758114,15.801255639097768,-14.847485373765052,1.7305460483583532,173.23517,107.90573
17.0,2,59594.0,74.0,13.0,25.0,36.5,-6.0,0,62.366257525083626,4.618124999999964,6.068436673809809,-20.08606632681928,130.13001,108.95912
2.0,1,77240.0,84.0,12.0,73.0,48.0,-11.0,1,95.36109189189185,32.15035402097904,-28.86724708810206,4.892482344544817,152.81929,133.5683
3.0,2,69853.0,57.0,15.0,69.0,50.5,-3.0,0,108.52970611916273,94.5468623481781,-20.6535889242224,15.569666888146932,138.49919,146.27199000000002
6.0,2,62332.0,39.0,6.0,59.0,44.0,-6.0,1,59.744900221729466,98.67363283805255,-14.793976077953468,-1.5759378928448031,125.24607,146.02173000000002
8.0,5,63696.0,59.4390243902439,8.56071964017991,58.11832611832612,50.5,-6.0,0,73.0059128205129,95.77305523749357,-4.206190995440961,-20.39643806491422,121.54269,163.60881
10.0,2,78235.0,78.0,11.0,35.0,49.5,-3.0,1,95.93751388888889,99.29559617180202,-15.922355975415828,9.022771996708569,180.75854,96.12868
11.0,2,66959.0,59.4390243902439,8.56071964017991,58.11832611832612,47.0,-1.0,1,78.15650183150183,99.79452851496328,-6.213684503171527,4.919789525326782,160.97070000000002,162.52423
12.0,2,77948.0,46.0,14.0,37.0,46.5,-2.0,0,100.22588836695226,120.16241666666664,5.085599568838307,5.555274390764077,184.41326,119.35998
14.0,2,78273.0,59.0,8.0,36.0,43.0,-11.0,1,100.7444641265597,61.26922311827957,-16.231253170398453,-8.233767498127847,176.66088,128.38355
17.0,2,77832.0,60.0,9.0,11.0,42.5,-13.0,1,98.76788324420674,76.16870568394617,-3.622396898191768,-17.55776245953917,191.94318,99.97223
18.0,2,56735.0,59.4390243902439,8.56071964017991,58.11832611832612,44.5,-3.0,1,9.8119841269841,104.07463286713276,-35.621131729793575,12.783474474687726,145.20773,161.98586
21.0,3,79132.0,53.0,12.0,15.0,47.0,-5.0,1,102.77762100082028,115.25571823713813,14.689148873956697,-22.44353570616117,135.20998,120.21009
2.0,2,60115.0,59.4390243902439,8.56071964017991,58.11832611832612,50.5,-3.0,0,58.10379413702242,77.92062967347951,7.603593782325245,13.08389038023214,173.48474000000002,148.80616
3.0,2,66729.0,59.4390243902439,8.56071964017991,58.11832611832612,55.0,-2.0,0,77.35506770324406,105.1035223950027,-11.028396162511116,14.56365574036996,180.34095,135.15033
5.0,2,66538.0,59.4390243902439,8.56071964017991,58.11832611832612,49.5,-10.0,1,77.1721865649685,30.274798076923123,7.447978817483376,-14.275114506283654,156.46185,129.36292
6.0,2,72104.0,39.0,7.0,62.0,45.5,-2.0,1,84.2351041666666,77.8902074342677,-22.855585480066143,6.089706783115809,127.63073,201.10568
12.0,2,71493.0,43.0,7.0,68.0,49.0,-3.0,0,109.91049533218532,77.64360344380027,-4.444206137544979,1.042095360988743,174.46746000000002,121.43451
13.0,2,45691.0,59.4390243902439,8.56071964017991,58.11832611832612,46.5,-7.0,1,8.283163234172406,76.67344896898976,3.0476466732826895,-4.139147851541963,141.94997,168.46972
15.0,1,60082.0,75.0,8.0,37.0,44.5,-6.0,1,59.59790929705219,77.6617587994055,-6.747780484367306,11.117739259800794,146.13537,119.77176
16.0,2,66708.0,59.4390243902439,8.56071964017991,58.11832611832612,49.0,-3.0,0,76.26296868950656,120.48165106936072,-14.811884476820168,11.38187863971136,150.52645,144.82976
18.0,2,66625.0,59.4390243902439,8.56071964017991,58.11832611832612,44.5,-4.0,1,73.77020659531553,64.29607956915835,-9.714863423013623,4.0435128476977,122.19604,170.82649
4.0,2,61468.0,79.0,4.0,72.0,41.5,-3.0,1,58.82819037252056,29.872222222222117,-32.78682479541543,1.7008737274656551,141.42029,151.96379000000002
7.0,2,65635.0,65.0,7.0,83.0,47.0,-11.0,0,103.85854215991698,58.82291957026705,-7.454840442042755,-7.559300667643609,156.1378,133.64044
8.0,2,60877.0,63.0,12.0,53.0,39.5,-4.0,0,56.590650754794055,108.50789998622264,-19.74767717138358,-1.753739520924776,159.2556,142.74849
12.0,5,56355.0,59.4390243902439,8.56071964017991,58.11832611832612,41.0,-3.0,1,12.229787157287134,57.53335968379453,-27.354842504970964,6.5856341675545425,118.5098,161.22345
13.0,2,60803.0,80.0,8.0,34.0,42.0,-7.0,0,60.08047238693177,74.15289717544326,-8.505159952167146,3.452152619858544,156.48538,113.07951
16.0,2,68492.0,85.0,11.0,25.0,41.5,-6.0,0,94.45986766995338,62.4412214673913,-24.50511659157629,8.287883694630223,113.65851,166.60801
7.0,2,70540.0,59.4390243902439,8.56071964017991,58.11832611832612,50.5,-16.0,0,120.40234573502728,18.131999999999948,-4.537724276367706,-1.5269795837563598,145.56549,162.54954999999998
15.0,2,45211.0,59.4390243902439,8.56071964017991,58.11832611832612,48.0,-13.0,0,7.915818452381025,74.2751150793651,-19.7384113468079,-3.8441961408374175,148.20504,148.50927
16.0,2,68638.0,59.4390243902439,8.56071964017991,58.11832611832612,42.0,-6.0,0,3.3340692640693703,8.57320032908271,-27.769709867351526,7.252452977117308,108.0975,167.135
17.0,2,68043.0,92.0,8.56071964017991,37.0,41.5,-7.0,0,94.34144941092995,13.783747987117517,-3.3706304964735954,-7.959427156302875,174.34162,136.82165
2.0,2,63694.0,72.0,8.56071964017991,85.0,51.5,-12.0,1,100.20565221388648,-134.60000000000002,-4.426090375916075,-7.809999674632229,134.48001,158.76953
3.0,2,73205.0,59.4390243902439,8.56071964017991,58.11832611832612,55.5,-1.0,1,121.26169191919192,100.05575819481848,-12.191921271965752,9.864280591855408,159.12145,166.65563
8.0,2,69170.0,59.4390243902439,8.56071964017991,58.11832611832612,49.0,-4.0,1,113.62151148169966,104.65791921041924,-21.56269301894495,15.407937500137534,156.40877,149.08741
13.0,2,69366.0,59.4390243902439,8.56071964017991,58.11832611832612,50.5,-10.0,1,5.021906565656614,104.82456530619687,-10.019896619825287,5.5511205053634285,159.7074,154.09675
15.0,2,65744.0,99.0,8.56071964017991,75.0,45.5,-11.0,1,104.93799732669618,111.06771943371942,4.3217953890709095,-9.705275307459878,138.78058,123.01119
16.0,2,71918.0,41.0,8.0,73.0,43.0,-9.0,1,64.92481060606062,105.2810927464634,-21.878137094005744,1.4253066292613,125.64979,160.10067
18.0,2,65473.0,99.0,4.0,80.0,41.5,-9.0,1,106.5233881494627,57.02572916666668,-5.058279633654666,18.030456173930443,142.65164,156.30361
21.0,2,65597.0,69.0,11.0,50.0,48.0,-3.0,1,107.016098430014,118.7658647765277,-11.61113746807345,-8.909150370464566,138.05248,173.14115
2.0,2,70675.0,65.0,4.0,83.0,44.5,-3.0,1,61.80644957983191,117.53004119756378,-23.272033735966183,-20.654090774736392,178.47420000000002,83.20228
7.0,1,68563.0,77.0,16.0,54.0,42.5,-4.0,1,100.74875155925156,113.30854049710808,-17.409394549646628,7.537502452366205,115.94815,146.08417
9.0,2,69170.0,59.4390243902439,8.56071964017991,58.11832611832612,41.5,-6.0,1,112.98612197866562,36.34457142857142,-19.80478297227554,-9.39276687774351,157.06596000000002,144.47909
17.0,2,69170.0,59.4390243902439,8.56071964017991,58.11832611832612,37.5,-6.0,1,109.17954028617103,60.27114247311821,-15.833156509378526,12.986011038114434,134.12289,120.29294000000002
18.0,2,68336.0,59.4390243902439,8.56071964017991,58.11832611832612,40.0,-3.0,1,-0.7652609890110114,109.60234389589172,-27.49217599080951,2.2861533712993936,103.91943,172.60669
8.0,2,68583.0,59.4390243902439,8.56071964017991,58.11832611832612,47.0,-3.0,1,52.49124999999994,64.09867007672626,3.9275611703261255,-19.62488083247652,107.81887,153.09992
14.0,2,72243.0,37.0,9.0,48.0,41.0,-2.0,0,66.37378896103894,5.391555555555605,-25.34137101973036,2.425795830219146,129.77655,152.60753
15.0,2,71650.0,81.0,8.56071964017991,46.0,48.0,-8.0,0,109.58221918639954,9.497587412587343,-5.683353996791876,3.926693261084833,152.2443,134.24698
10.0,2,62400.0,59.4390243902439,8.56071964017991,58.11832611832612,43.0,-10.0,0,75.39719713213616,67.34042105263151,-10.942364313984076,-8.889471208922997,93.88834,162.90674
4.0,2,70003.0,59.4390243902439,8.56071964017991,58.11832611832612,49.5,-4.0,1,120.10014321295148,61.98217142857151,6.9081411740264125,-10.300634697114322,138.35618,175.9171
5.0,5,68747.0,53.0,8.0,56.0,54.5,-2.0,1,102.49276763766312,118.25920125482624,-25.179986959099963,19.53970388272539,138.83552,175.15032
10.0,1,64256.0,88.0,8.56071964017991,59.0,49.5,-4.0,1,107.88353822206848,121.89712508045491,-10.891436554576122,-5.523889887674116,167.57807,109.35701
14.0,1,63999.0,59.4390243902439,8.56071964017991,58.11832611832612,51.5,-2.0,0,72.4933771831617,121.26869112672388,1.3205904231030026,2.185097639011336,166.53203000000002,145.30869
15.0,7,71565.0,59.4390243902439,8.56071964017991,58.11832611832612,46.0,-7.0,1,119.56688513788762,95.50182531288552,-1.8345221371946392,-8.447298711498181,158.21568000000002,107.99428
18.0,2,74447.0,59.4390243902439,8.56071964017991,58.11832611832612,44.5,-3.0,1,119.65182190428663,113.62781989565408,-5.888182650218136,15.03333329838771,139.25444,181.91661
20.0,1,70625.0,59.4390243902439,8.56071964017991,58.11832611832612,49.5,-3.0,1,116.88479444271078,74.49137035055956,-1.7135863151751058,4.170614874988798,165.25794000000002,101.69413
,2,73202.0,59.4390243902439,8.56071964017991,58.11832611832612,46.0,-3.0,1,119.01831482562388,114.1161949711434,20.39166617707208,-19.07260040163256,174.03267,119.12063
5.0,2,62716.0,59.4390243902439,8.56071964017991,58.11832611832612,48.5,-5.0,1,64.43733737373739,109.72305917023884,-8.120923281778309,10.950438147239437,132.9567,146.35811
9.0,2,59012.0,74.0,8.0,57.0,45.0,-3.0,0,109.9917624626738,72.67272142857148,-18.4418369191519,-1.0365286816119506,127.195,177.60332
11.0,2,68833.0,76.0,8.56071964017991,46.0,47.0,-2.0,0,97.71691542342865,70.38822386425834,-27.978396930753267,0.3143792932899822,101.91066,189.51565
18.0,2,63858.0,59.4390243902439,8.56071964017991,58.11832611832612,48.0,-5.0,1,77.4013400537634,95.22362271183204,-13.64155228506892,7.943858162942909,156.78026,137.45707
4.0,2,68912.0,33.0,8.56071964017991,80.0,52.0,-2.0,1,107.15312083568608,104.27155639883412,-0.5661354624626813,-1.8649052345195996,166.57749,121.29172
13.0,2,68758.0,76.0,4.0,41.0,45.5,-3.0,1,95.4822152412288,110.7945128205128,-22.61542199034563,5.141311662049359,151.42009000000002,138.64869000000002
2.0,1,70683.0,84.0,11.0,70.0,47.5,-10.0,1,96.49800729881258,59.64085465860706,-21.24775501777646,5.566043987067185,161.91591,112.86832
3.0,2,66206.0,63.0,5.0,89.0,53.0,-4.0,1,131.325,99.14228760619694,9.62054279287469,3.2970240965860853,93.6355,203.88614
4.0,2,70494.0,78.0,2.0,58.0,51.0,-3.0,1,101.40411383593914,101.98426807410225,3.733474098793409,8.975196511140295,157.74678,116.54152
5.0,2,70764.0,62.0,16.0,55.0,45.5,-14.0,1,101.94117598343686,92.6767456941274,-12.881987643625427,9.681870379749302,161.08501,169.60410000000002
6.0,2,73586.0,59.4390243902439,8.56071964017991,58.11832611832612,54.0,-2.0,1,85.6722001063234,103.93664507936036,-4.399744035872558,10.8050640068151,149.68331,165.8268
8.0,2,70863.0,57.0,4.0,50.0,47.0,-10.0,1,104.20287467589424,101.22391656670663,-2.4682798788181124,-8.888386815699837,134.62784000000002,160.05931
9.0,2,83135.0,81.0,17.0,69.0,46.0,-11.0,1,4.99348538011693,103.58509017978736,-12.59047598800689,1.4210974009484132,144.3508,130.98663000000002
10.0,2,70844.0,85.0,11.0,38.0,44.5,-6.0,1,103.22548916103602,43.07166666666664,-10.356771790813148,-0.2928933686922713,177.04870000000005,181.75148
11.0,2,52146.0,59.4390243902439,8.56071964017991,58.11832611832612,50.0,-7.0,1,102.90857509912765,80.33211255411251,6.434583842805607,-14.366428905748952,138.70761000000002,159.58237
12.0,5,66553.0,59.4390243902439,8.56071964017991,58.11832611832612,54.5,-9.0,1,13.022445970695903,102.21832153185152,-24.600289148357767,17.461715746215148,138.38954,156.78329000000002
13.0,5,65878.0,57.0,2.0,35.0,43.5,-3.0,1,108.76148883683494,102.666240981241,-11.450605702097718,-9.900503263040994,104.82777,169.69069000000002
14.0,2,70603.0,92.0,11.0,36.0,43.0,-10.0,1,103.61920449699558,19.94656034482764,3.707920527050473,9.252807622932764,112.62767,154.23056
15.0,3,70794.0,92.0,4.0,29.0,43.5,-7.0,1,102.55881669338004,83.57071428571425,4.351297866427124,-16.13754688284581,160.02159,151.47397
16.0,3,59929.0,72.0,17.0,7.0,40.0,-8.0,1,27.492307692307747,102.68826546003004,-16.611545086972512,-5.785832097804774,126.85419,146.45219
18.0,2,70753.0,74.0,6.0,30.0,43.5,-7.0,1,104.66728642468736,105.5774768056664,-29.95057118116854,-2.975673088118784,135.30123,152.67282
20.0,2,70651.0,80.0,4.0,27.0,43.5,-13.0,1,104.25975343406596,92.99394607843132,2.1576710963798247,-25.34166512356856,166.43378,122.753
21.0,2,70733.0,100.0,4.0,32.0,49.0,-5.0,1,105.8051583575527,38.74763932496076,-2.248780367573917,-27.00258869061916,131.47833,165.94373
2.0,2,70582.0,61.0,6.0,82.0,44.5,-3.0,0,102.6778307395557,116.015,-36.53688693823015,26.503505209511303,150.67767,195.44084
4.0,5,67260.0,54.0,12.0,63.0,47.5,-3.0,0,26.867577380952437,12.236666666666622,-18.6784319850402,19.744299978913393,155.51224,146.70465
5.0,2,82500.0,37.0,12.0,63.0,45.0,-3.0,1,-11.1896428571429,25.145,-4.775633009994014,-5.494591737542825,141.67989,130.38869
