coach_name,coach_link,team_link,home_away,boxscore_id,date,coach_id,team_id,season
Tom Coughlin,/coaches/CougTo0.htm,/teams/nyg/2013.htm,home,201310210nyg,2013-10-21,CougTo0,nyg,2013
Ron Rivera,/coaches/RiveRo0.htm,/teams/car/2013.htm,away,201310240tam,2013-10-24,RiveRo0,car,2013
Greg Schiano,/coaches/SchiGr0.htm,/teams/tam/2013.htm,home,201310240tam,2013-10-24,SchiGr0,tam,2013
Rex Ryan,/coaches/RyanRe0.htm,/teams/nyj/2013.htm,away,201310270cin,2013-10-27,RyanRe0,nyj,2013
Marvin Lewis,/coaches/LewiMa0.htm,/teams/cin/2013.htm,home,201310270cin,2013-10-27,LewiMa0,cin,2013
Mike Smith,/coaches/SmitMi0.htm,/teams/atl/2013.htm,away,201310270crd,2013-10-27,SmitMi0,atl,2013
Bruce Arians,/coaches/AriaBr0.htm,/teams/crd/2013.htm,home,201310270crd,2013-10-27,AriaBr0,crd,2013
Mike Shanahan,/coaches/ShanMi0.htm,/teams/was/2013.htm,away,201310270den,2013-10-27,ShanMi0,was,2013
John Fox,/coaches/FoxxJo0.htm,/teams/den/2013.htm,home,201310270den,2013-10-27,FoxxJo0,den,2013
Jason Garrett,/coaches/GarrJa0.htm,/teams/dal/2013.htm,away,201310270det,2013-10-27,GarrJa0,dal,2013
Jim Schwartz,/coaches/SchwJi0.htm,/teams/det/2013.htm,home,201310270det,2013-10-27,SchwJi0,det,2013
Jim Harbaugh,/coaches/HarbJi0.htm,/teams/sfo/2013.htm,away,201310270jax,2013-10-27,HarbJi0,sfo,2013
Gus Bradley,/coaches/BradGu0.htm,/teams/jax/2013.htm,home,201310270jax,2013-10-27,BradGu0,jax,2013
Rob Chudzinski,/coaches/ChudRo0.htm,/teams/cle/2013.htm,away,201310270kan,2013-10-27,ChudRo0,cle,2013
Andy Reid,/coaches/ReidAn0.htm,/teams/kan/2013.htm,home,201310270kan,2013-10-27,ReidAn0,kan,2013
Mike McCarthy,/coaches/McCaMi0.htm,/teams/gnb/2013.htm,away,201310270min,2013-10-27,McCaMi0,gnb,2013
Leslie Frazier,/coaches/FrazLe0.htm,/teams/min/2013.htm,home,201310270min,2013-10-27,FrazLe0,min,2013
Doug Marrone,/coaches/MarrDo0.htm,/teams/buf/2013.htm,away,201310270nor,2013-10-27,MarrDo0,buf,2013
Sean Payton,/coaches/PaytSe0.htm,/teams/nor/2013.htm,home,201310270nor,2013-10-27,PaytSe0,nor,2013
Joe Philbin,/coaches/PhilJo0.htm,/teams/mia/2013.htm,away,201310270nwe,2013-10-27,PhilJo0,mia,2013
Bill Belichick,/coaches/BeliBi0.htm,/teams/nwe/2013.htm,home,201310270nwe,2013-10-27,BeliBi0,nwe,2013
Tom Coughlin,/coaches/CougTo0.htm,/teams/nyg/2013.htm,away,201310270phi,2013-10-27,CougTo0,nyg,2013
Chip Kelly,/coaches/KellCh0.htm,/teams/phi/2013.htm,home,201310270phi,2013-10-27,KellCh0,phi,2013
Mike Tomlin,/coaches/TomlMi0.htm,/teams/pit/2013.htm,away,201310270rai,2013-10-27,TomlMi0,pit,2013
Dennis Allen,/coaches/AlleDe0.htm,/teams/rai/2013.htm,home,201310270rai,2013-10-27,AlleDe0,rai,2013
Pete Carroll,/coaches/CarrPe0.htm,/teams/sea/2013.htm,away,201310280ram,2013-10-28,CarrPe0,sea,2013
Jeff Fisher,/coaches/FishJe0.htm,/teams/ram/2013.htm,home,201310280ram,2013-10-28,FishJe0,ram,2013
Marvin Lewis,/coaches/LewiMa0.htm,/teams/cin/2013.htm,away,201310310mia,2013-10-31,LewiMa0,cin,2013
Joe Philbin,/coaches/PhilJo0.htm,/teams/mia/2013.htm,home,201310310mia,2013-10-31,PhilJo0,mia,2013
Andy Reid,/coaches/ReidAn0.htm,/teams/kan/2013.htm,away,201311030buf,2013-11-03,ReidAn0,kan,2013
Doug Marrone,/coaches/MarrDo0.htm,/teams/buf/2013.htm,home,201311030buf,2013-11-03,MarrDo0,buf,2013
Mike Smith,/coaches/SmitMi0.htm,/teams/atl/2013.htm,away,201311030car,2013-11-03,SmitMi0,atl,2013
Ron Rivera,/coaches/RiveRo0.htm,/teams/car/2013.htm,home,201311030car,2013-11-03,RiveRo0,car,2013
John Harbaugh,/coaches/HarbJo0.htm,/teams/rav/2013.htm,away,201311030cle,2013-11-03,HarbJo0,rav,2013
Rob Chudzinski,/coaches/ChudRo0.htm,/teams/cle/2013.htm,home,201311030cle,2013-11-03,ChudRo0,cle,2013
Leslie Frazier,/coaches/FrazLe0.htm,/teams/min/2013.htm,away,201311030dal,2013-11-03,FrazLe0,min,2013
Jason Garrett,/coaches/GarrJa0.htm,/teams/dal/2013.htm,home,201311030dal,2013-11-03,GarrJa0,dal,2013
Chuck Pagano,/coaches/PagaCh0.htm,/teams/clt/2013.htm,away,201311030htx,2013-11-03,PagaCh0,clt,2013
Gary Kubiak,/coaches/KubiGa0.htm,/teams/htx/2013.htm,home,201311030htx,2013-11-03,KubiGa0,htx,2013
Mike Tomlin,/coaches/TomlMi0.htm,/teams/pit/2013.htm,away,201311030nwe,2013-11-03,TomlMi0,pit,2013
Bill Belichick,/coaches/BeliBi0.htm,/teams/nwe/2013.htm,home,201311030nwe,2013-11-03,BeliBi0,nwe,2013
Sean Payton,/coaches/PaytSe0.htm,/teams/nor/2013.htm,away,201311030nyj,2013-11-03,PaytSe0,nor,2013
Rex Ryan,/coaches/RyanRe0.htm,/teams/nyj/2013.htm,home,201311030nyj,2013-11-03,RyanRe0,nyj,2013
Chip Kelly,/coaches/KellCh0.htm,/teams/phi/2013.htm,away,201311030rai,2013-11-03,KellCh0,phi,2013
Dennis Allen,/coaches/AlleDe0.htm,/teams/rai/2013.htm,home,201311030rai,2013-11-03,AlleDe0,rai,2013
Mike Munchak,/coaches/MuncMi0.htm,/teams/oti/2013.htm,away,201311030ram,2013-11-03,MuncMi0,oti,2013
Jeff Fisher,/coaches/FishJe0.htm,/teams/ram/2013.htm,home,201311030ram,2013-11-03,FishJe0,ram,2013
Greg Schiano,/coaches/SchiGr0.htm,/teams/tam/2013.htm,away,201311030sea,2013-11-03,SchiGr0,tam,2013
Pete Carroll,/coaches/CarrPe0.htm,/teams/sea/2013.htm,home,201311030sea,2013-11-03,CarrPe0,sea,2013
Mike McCoy,/coaches/McCoMi1.htm,/teams/sdg/2013.htm,away,201311030was,2013-11-03,McCoMi1,sdg,2013
Mike Shanahan,/coaches/ShanMi0.htm,/teams/was/2013.htm,home,201311030was,2013-11-03,ShanMi0,was,2013
Marc Trestman,/coaches/TresMa0.htm,/teams/chi/2013.htm,away,201311040gnb,2013-11-04,TresMa0,chi,2013
Mike McCarthy,/coaches/McCaMi0.htm,/teams/gnb/2013.htm,home,201311040gnb,2013-11-04,McCaMi0,gnb,2013
Mike Shanahan,/coaches/ShanMi0.htm,/teams/was/2013.htm,away,201311070min,2013-11-07,ShanMi0,was,2013
Leslie Frazier,/coaches/FrazLe0.htm,/teams/min/2013.htm,home,201311070min,2013-11-07,FrazLe0,min,2013
Pete Carroll,/coaches/CarrPe0.htm,/teams/sea/2013.htm,away,201311100atl,2013-11-10,CarrPe0,sea,2013
Mike Smith,/coaches/SmitMi0.htm,/teams/atl/2013.htm,home,201311100atl,2013-11-10,SmitMi0,atl,2013
Jim Schwartz,/coaches/SchwJi0.htm,/teams/det/2013.htm,away,201311100chi,2013-11-10,SchwJi0,det,2013
Marc Trestman,/coaches/TresMa0.htm,/teams/chi/2013.htm,home,201311100chi,2013-11-10,TresMa0,chi,2013
Jeff Fisher,/coaches/FishJe0.htm,/teams/ram/2013.htm,away,201311100clt,2013-11-10,FishJe0,ram,2013
Chuck Pagano,/coaches/PagaCh0.htm,/teams/clt/2013.htm,home,201311100clt,2013-11-10,PagaCh0,clt,2013
Gary Kubiak,/coaches/KubiGa0.htm,/teams/htx/2013.htm,away,201311100crd,2013-11-10,KubiGa0,htx,2013
Bruce Arians,/coaches/AriaBr0.htm,/teams/crd/2013.htm,home,201311100crd,2013-11-10,AriaBr0,crd,2013
Chip Kelly,/coaches/KellCh0.htm,/teams/phi/2013.htm,away,201311100gnb,2013-11-10,KellCh0,phi,2013
Mike McCarthy,/coaches/McCaMi0.htm,/teams/gnb/2013.htm,home,201311100gnb,2013-11-10,McCaMi0,gnb,2013
Jason Garrett,/coaches/GarrJa0.htm,/teams/dal/2013.htm,away,201311100nor,2013-11-10,GarrJa0,dal,2013
Sean Payton,/coaches/PaytSe0.htm,/teams/nor/2013.htm,home,201311100nor,2013-11-10,PaytSe0,nor,2013
Dennis Allen,/coaches/AlleDe0.htm,/teams/rai/2013.htm,away,201311100nyg,2013-11-10,AlleDe0,rai,2013
Tom Coughlin,/coaches/CougTo0.htm,/teams/nyg/2013.htm,home,201311100nyg,2013-11-10,CougTo0,nyg,2013
Gus Bradley,/coaches/BradGu0.htm,/teams/jax/2013.htm,away,201311100oti,2013-11-10,BradGu0,jax,2013
Mike Munchak,/coaches/MuncMi0.htm,/teams/oti/2013.htm,home,201311100oti,2013-11-10,MuncMi0,oti,2013
Doug Marrone,/coaches/MarrDo0.htm,/teams/buf/2013.htm,away,201311100pit,2013-11-10,MarrDo0,buf,2013
Mike Tomlin,/coaches/TomlMi0.htm,/teams/pit/2013.htm,home,201311100pit,2013-11-10,TomlMi0,pit,2013
Marvin Lewis,/coaches/LewiMa0.htm,/teams/cin/2013.htm,away,201311100rav,2013-11-10,LewiMa0,cin,2013
John Harbaugh,/coaches/HarbJo0.htm,/teams/rav/2013.htm,home,201311100rav,2013-11-10,HarbJo0,rav,2013
John Fox,/coaches/FoxxJo0.htm,/teams/den/2013.htm,away,201311100sdg,2013-11-10,FoxxJo0,den,2013
Mike McCoy,/coaches/McCoMi1.htm,/teams/sdg/2013.htm,home,201311100sdg,2013-11-10,McCoMi1,sdg,2013
Ron Rivera,/coaches/RiveRo0.htm,/teams/car/2013.htm,away,201311100sfo,2013-11-10,RiveRo0,car,2013
Jim Harbaugh,/coaches/HarbJi0.htm,/teams/sfo/2013.htm,home,201311100sfo,2013-11-10,HarbJi0,sfo,2013
Joe Philbin,/coaches/PhilJo0.htm,/teams/mia/2013.htm,away,201311110tam,2013-11-11,PhilJo0,mia,2013
Greg Schiano,/coaches/SchiGr0.htm,/teams/tam/2013.htm,home,201311110tam,2013-11-11,SchiGr0,tam,2013
Chuck Pagano,/coaches/PagaCh0.htm,/teams/clt/2013.htm,away,201311140oti,2013-11-14,PagaCh0,clt,2013
Mike Munchak,/coaches/MuncMi0.htm,/teams/oti/2013.htm,home,201311140oti,2013-11-14,MuncMi0,oti,2013
Rex Ryan,/coaches/RyanRe0.htm,/teams/nyj/2013.htm,away,201311170buf,2013-11-17,RyanRe0,nyj,2013
Doug Marrone,/coaches/MarrDo0.htm,/teams/buf/2013.htm,home,201311170buf,2013-11-17,MarrDo0,buf,2013
John Harbaugh,/coaches/HarbJo0.htm,/teams/rav/2013.htm,away,201311170chi,2013-11-17,HarbJo0,rav,2013
Marc Trestman,/coaches/TresMa0.htm,/teams/chi/2013.htm,home,201311170chi,2013-11-17,TresMa0,chi,2013
Rob Chudzinski,/coaches/ChudRo0.htm,/teams/cle/2013.htm,away,201311170cin,2013-11-17,ChudRo0,cle,2013
Marvin Lewis,/coaches/LewiMa0.htm,/teams/cin/2013.htm,home,201311170cin,2013-11-17,LewiMa0,cin,2013
Andy Reid,/coaches/ReidAn0.htm,/teams/kan/2013.htm,away,201311170den,2013-11-17,ReidAn0,kan,2013
John Fox,/coaches/FoxxJo0.htm,/teams/den/2013.htm,home,201311170den,2013-11-17,FoxxJo0,den,2013
Dennis Allen,/coaches/AlleDe0.htm,/teams/rai/2013.htm,away,201311170htx,2013-11-17,AlleDe0,rai,2013
Gary Kubiak,/coaches/KubiGa0.htm,/teams/htx/2013.htm,home,201311170htx,2013-11-17,KubiGa0,htx,2013
Bruce Arians,/coaches/AriaBr0.htm,/teams/crd/2013.htm,away,201311170jax,2013-11-17,AriaBr0,crd,2013
Gus Bradley,/coaches/BradGu0.htm,/teams/jax/2013.htm,home,201311170jax,2013-11-17,BradGu0,jax,2013
Mike McCoy,/coaches/McCoMi1.htm,/teams/sdg/2013.htm,away,201311170mia,2013-11-17,McCoMi1,sdg,2013
Joe Philbin,/coaches/PhilJo0.htm,/teams/mia/2013.htm,home,201311170mia,2013-11-17,PhilJo0,mia,2013
Jim Harbaugh,/coaches/HarbJi0.htm,/teams/sfo/2013.htm,away,201311170nor,2013-11-17,HarbJi0,sfo,2013
Sean Payton,/coaches/PaytSe0.htm,/teams/nor/2013.htm,home,201311170nor,2013-11-17,PaytSe0,nor,2013
Mike McCarthy,/coaches/McCaMi0.htm,/teams/gnb/2013.htm,away,201311170nyg,2013-11-17,McCaMi0,gnb,2013
Tom Coughlin,/coaches/CougTo0.htm,/teams/nyg/2013.htm,home,201311170nyg,2013-11-17,CougTo0,nyg,2013
Mike Shanahan,/coaches/ShanMi0.htm,/teams/was/2013.htm,away,201311170phi,2013-11-17,ShanMi0,was,2013
Chip Kelly,/coaches/KellCh0.htm,/teams/phi/2013.htm,home,201311170phi,2013-11-17,KellCh0,phi,2013
Jim Schwartz,/coaches/SchwJi0.htm,/teams/det/2013.htm,away,201311170pit,2013-11-17,SchwJi0,det,2013
Mike Tomlin,/coaches/TomlMi0.htm,/teams/pit/2013.htm,home,201311170pit,2013-11-17,TomlMi0,pit,2013
Leslie Frazier,/coaches/FrazLe0.htm,/teams/min/2013.htm,away,201311170sea,2013-11-17,FrazLe0,min,2013
Pete Carroll,/coaches/CarrPe0.htm,/teams/sea/2013.htm,home,201311170sea,2013-11-17,CarrPe0,sea,2013
Mike Smith,/coaches/SmitMi0.htm,/teams/atl/2013.htm,away,201311170tam,2013-11-17,SmitMi0,atl,2013
Greg Schiano,/coaches/SchiGr0.htm,/teams/tam/2013.htm,home,201311170tam,2013-11-17,SchiGr0,tam,2013
Bill Belichick,/coaches/BeliBi0.htm,/teams/nwe/2013.htm,away,201311180car,2013-11-18,BeliBi0,nwe,2013
Ron Rivera,/coaches/RiveRo0.htm,/teams/car/2013.htm,home,201311180car,2013-11-18,RiveRo0,car,2013
Sean Payton,/coaches/PaytSe0.htm,/teams/nor/2013.htm,away,201311210atl,2013-11-21,PaytSe0,nor,2013
Mike Smith,/coaches/SmitMi0.htm,/teams/atl/2013.htm,home,201311210atl,2013-11-21,SmitMi0,atl,2013
Mike Tomlin,/coaches/TomlMi0.htm,/teams/pit/2013.htm,away,201311240cle,2013-11-24,TomlMi0,pit,2013
Rob Chudzinski,/coaches/ChudRo0.htm,/teams/cle/2013.htm,home,201311240cle,2013-11-24,ChudRo0,cle,2013
Chuck Pagano,/coaches/PagaCh0.htm,/teams/clt/2013.htm,away,201311240crd,2013-11-24,PagaCh0,clt,2013
Bruce Arians,/coaches/AriaBr0.htm,/teams/crd/2013.htm,home,201311240crd,2013-11-24,AriaBr0,crd,2013
Greg Schiano,/coaches/SchiGr0.htm,/teams/tam/2013.htm,away,201311240det,2013-11-24,SchiGr0,tam,2013
Jim Schwartz,/coaches/SchwJi0.htm,/teams/det/2013.htm,home,201311240det,2013-11-24,SchwJi0,det,2013
Leslie Frazier,/coaches/FrazLe0.htm,/teams/min/2013.htm,away,201311240gnb,2013-11-24,FrazLe0,min,2013
Mike McCarthy,/coaches/McCaMi0.htm,/teams/gnb/2013.htm,home,201311240gnb,2013-11-24,McCaMi0,gnb,2013
Gus Bradley,/coaches/BradGu0.htm,/teams/jax/2013.htm,away,201311240htx,2013-11-24,BradGu0,jax,2013
Gary Kubiak,/coaches/KubiGa0.htm,/teams/htx/2013.htm,home,201311240htx,2013-11-24,KubiGa0,htx,2013
Mike McCoy,/coaches/McCoMi1.htm,/teams/sdg/2013.htm,away,201311240kan,2013-11-24,McCoMi1,sdg,2013
Andy Reid,/coaches/ReidAn0.htm,/teams/kan/2013.htm,home,201311240kan,2013-11-24,ReidAn0,kan,2013
Ron Rivera,/coaches/RiveRo0.htm,/teams/car/2013.htm,away,201311240mia,2013-11-24,RiveRo0,car,2013
Joe Philbin,/coaches/PhilJo0.htm,/teams/mia/2013.htm,home,201311240mia,2013-11-24,PhilJo0,mia,2013
John Fox,/coaches/FoxxJo0.htm,/teams/den/2013.htm,away,201311240nwe,2013-11-24,FoxxJo0,den,2013
Bill Belichick,/coaches/BeliBi0.htm,/teams/nwe/2013.htm,home,201311240nwe,2013-11-24,BeliBi0,nwe,2013
Jason Garrett,/coaches/GarrJa0.htm,/teams/dal/2013.htm,away,201311240nyg,2013-11-24,GarrJa0,dal,2013
Tom Coughlin,/coaches/CougTo0.htm,/teams/nyg/2013.htm,home,201311240nyg,2013-11-24,CougTo0,nyg,2013
Mike Munchak,/coaches/MuncMi0.htm,/teams/oti/2013.htm,away,201311240rai,2013-11-24,MuncMi0,oti,2013
Dennis Allen,/coaches/AlleDe0.htm,/teams/rai/2013.htm,home,201311240rai,2013-11-24,AlleDe0,rai,2013
Marc Trestman,/coaches/TresMa0.htm,/teams/chi/2013.htm,away,201311240ram,2013-11-24,TresMa0,chi,2013
Jeff Fisher,/coaches/FishJe0.htm,/teams/ram/2013.htm,home,201311240ram,2013-11-24,FishJe0,ram,2013
Rex Ryan,/coaches/RyanRe0.htm,/teams/nyj/2013.htm,away,201311240rav,2013-11-24,RyanRe0,nyj,2013
John Harbaugh,/coaches/HarbJo0.htm,/teams/rav/2013.htm,home,201311240rav,2013-11-24,HarbJo0,rav,2013
Jim Harbaugh,/coaches/HarbJi0.htm,/teams/sfo/2013.htm,away,201311250was,2013-11-25,HarbJi0,sfo,2013
Mike Shanahan,/coaches/ShanMi0.htm,/teams/was/2013.htm,home,201311250was,2013-11-25,ShanMi0,was,2013
Dennis Allen,/coaches/AlleDe0.htm,/teams/rai/2013.htm,away,201311280dal,2013-11-28,AlleDe0,rai,2013
Jason Garrett,/coaches/GarrJa0.htm,/teams/dal/2013.htm,home,201311280dal,2013-11-28,GarrJa0,dal,2013
Mike McCarthy,/coaches/McCaMi0.htm,/teams/gnb/2013.htm,away,201311280det,2013-11-28,McCaMi0,gnb,2013
Jim Schwartz,/coaches/SchwJi0.htm,/teams/det/2013.htm,home,201311280det,2013-11-28,SchwJi0,det,2013
Mike Tomlin,/coaches/TomlMi0.htm,/teams/pit/2013.htm,away,201311280rav,2013-11-28,TomlMi0,pit,2013
John Harbaugh,/coaches/HarbJo0.htm,/teams/rav/2013.htm,home,201311280rav,2013-11-28,HarbJo0,rav,2013
Mike Smith,/coaches/SmitMi0.htm,/teams/atl/2013.htm,away,201312010buf,2013-12-01,SmitMi0,atl,2013
Doug Marrone,/coaches/MarrDo0.htm,/teams/buf/2013.htm,home,201312010buf,2013-12-01,MarrDo0,buf,2013
Greg Schiano,/coaches/SchiGr0.htm,/teams/tam/2013.htm,away,201312010car,2013-12-01,SchiGr0,tam,2013
Ron Rivera,/coaches/RiveRo0.htm,/teams/car/2013.htm,home,201312010car,2013-12-01,RiveRo0,car,2013
Gus Bradley,/coaches/BradGu0.htm,/teams/jax/2013.htm,away,201312010cle,2013-12-01,BradGu0,jax,2013
Rob Chudzinski,/coaches/ChudRo0.htm,/teams/cle/2013.htm,home,201312010cle,2013-12-01,ChudRo0,cle,2013
Mike Munchak,/coaches/MuncMi0.htm,/teams/oti/2013.htm,away,201312010clt,2013-12-01,MuncMi0,oti,2013
Chuck Pagano,/coaches/PagaCh0.htm,/teams/clt/2013.htm,home,201312010clt,2013-12-01,PagaCh0,clt,2013
Bill Belichick,/coaches/BeliBi0.htm,/teams/nwe/2013.htm,away,201312010htx,2013-12-01,BeliBi0,nwe,2013
Gary Kubiak,/coaches/KubiGa0.htm,/teams/htx/2013.htm,home,201312010htx,2013-12-01,KubiGa0,htx,2013
John Fox,/coaches/FoxxJo0.htm,/teams/den/2013.htm,away,201312010kan,2013-12-01,FoxxJo0,den,2013
Andy Reid,/coaches/ReidAn0.htm,/teams/kan/2013.htm,home,201312010kan,2013-12-01,ReidAn0,kan,2013
Marc Trestman,/coaches/TresMa0.htm,/teams/chi/2013.htm,away,201312010min,2013-12-01,TresMa0,chi,2013
Leslie Frazier,/coaches/FrazLe0.htm,/teams/min/2013.htm,home,201312010min,2013-12-01,FrazLe0,min,2013
Joe Philbin,/coaches/PhilJo0.htm,/teams/mia/2013.htm,away,201312010nyj,2013-12-01,PhilJo0,mia,2013
Rex Ryan,/coaches/RyanRe0.htm,/teams/nyj/2013.htm,home,201312010nyj,2013-12-01,RyanRe0,nyj,2013
Bruce Arians,/coaches/AriaBr0.htm,/teams/crd/2013.htm,away,201312010phi,2013-12-01,AriaBr0,crd,2013
Chip Kelly,/coaches/KellCh0.htm,/teams/phi/2013.htm,home,201312010phi,2013-12-01,KellCh0,phi,2013
Marvin Lewis,/coaches/LewiMa0.htm,/teams/cin/2013.htm,away,201312010sdg,2013-12-01,LewiMa0,cin,2013
Mike McCoy,/coaches/McCoMi1.htm,/teams/sdg/2013.htm,home,201312010sdg,2013-12-01,McCoMi1,sdg,2013
Jeff Fisher,/coaches/FishJe0.htm,/teams/ram/2013.htm,away,201312010sfo,2013-12-01,FishJe0,ram,2013
Jim Harbaugh,/coaches/HarbJi0.htm,/teams/sfo/2013.htm,home,201312010sfo,2013-12-01,HarbJi0,sfo,2013
Tom Coughlin,/coaches/CougTo0.htm,/teams/nyg/2013.htm,away,201312010was,2013-12-01,CougTo0,nyg,2013
Mike Shanahan,/coaches/ShanMi0.htm,/teams/was/2013.htm,home,201312010was,2013-12-01,ShanMi0,was,2013
Sean Payton,/coaches/PaytSe0.htm,/teams/nor/2013.htm,away,201312020sea,2013-12-02,PaytSe0,nor,2013
Pete Carroll,/coaches/CarrPe0.htm,/teams/sea/2013.htm,home,201312020sea,2013-12-02,CarrPe0,sea,2013
Gary Kubiak,/coaches/KubiGa0.htm,/teams/htx/2013.htm,away,201312050jax,2013-12-05,KubiGa0,htx,2013
Gus Bradley,/coaches/BradGu0.htm,/teams/jax/2013.htm,home,201312050jax,2013-12-05,BradGu0,jax,2013
Chuck Pagano,/coaches/PagaCh0.htm,/teams/clt/2013.htm,away,201312080cin,2013-12-08,PagaCh0,clt,2013
Marvin Lewis,/coaches/LewiMa0.htm,/teams/cin/2013.htm,home,201312080cin,2013-12-08,LewiMa0,cin,2013
Jeff Fisher,/coaches/FishJe0.htm,/teams/ram/2013.htm,away,201312080crd,2013-12-08,FishJe0,ram,2013
Bruce Arians,/coaches/AriaBr0.htm,/teams/crd/2013.htm,home,201312080crd,2013-12-08,AriaBr0,crd,2013
Mike Munchak,/coaches/MuncMi0.htm,/teams/oti/2013.htm,away,201312080den,2013-12-08,MuncMi0,oti,2013
John Fox,/coaches/FoxxJo0.htm,/teams/den/2013.htm,home,201312080den,2013-12-08,FoxxJo0,den,2013
Mike Smith,/coaches/SmitMi0.htm,/teams/atl/2013.htm,away,201312080gnb,2013-12-08,SmitMi0,atl,2013
Mike McCarthy,/coaches/McCaMi0.htm,/teams/gnb/2013.htm,home,201312080gnb,2013-12-08,McCaMi0,gnb,2013
Ron Rivera,/coaches/RiveRo0.htm,/teams/car/2013.htm,away,201312080nor,2013-12-08,RiveRo0,car,2013
Sean Payton,/coaches/PaytSe0.htm,/teams/nor/2013.htm,home,201312080nor,2013-12-08,PaytSe0,nor,2013
Rob Chudzinski,/coaches/ChudRo0.htm,/teams/cle/2013.htm,away,201312080nwe,2013-12-08,ChudRo0,cle,2013
Bill Belichick,/coaches/BeliBi0.htm,/teams/nwe/2013.htm,home,201312080nwe,2013-12-08,BeliBi0,nwe,2013
Dennis Allen,/coaches/AlleDe0.htm,/teams/rai/2013.htm,away,201312080nyj,2013-12-08,AlleDe0,rai,2013
Rex Ryan,/coaches/RyanRe0.htm,/teams/nyj/2013.htm,home,201312080nyj,2013-12-08,RyanRe0,nyj,2013
Jim Schwartz,/coaches/SchwJi0.htm,/teams/det/2013.htm,away,201312080phi,2013-12-08,SchwJi0,det,2013
Chip Kelly,/coaches/KellCh0.htm,/teams/phi/2013.htm,home,201312080phi,2013-12-08,KellCh0,phi,2013
Joe Philbin,/coaches/PhilJo0.htm,/teams/mia/2013.htm,away,201312080pit,2013-12-08,PhilJo0,mia,2013
Mike Tomlin,/coaches/TomlMi0.htm,/teams/pit/2013.htm,home,201312080pit,2013-12-08,TomlMi0,pit,2013
Leslie Frazier,/coaches/FrazLe0.htm,/teams/min/2013.htm,away,201312080rav,2013-12-08,FrazLe0,min,2013
John Harbaugh,/coaches/HarbJo0.htm,/teams/rav/2013.htm,home,201312080rav,2013-12-08,HarbJo0,rav,2013
Tom Coughlin,/coaches/CougTo0.htm,/teams/nyg/2013.htm,away,201312080sdg,2013-12-08,CougTo0,nyg,2013
Mike McCoy,/coaches/McCoMi1.htm,/teams/sdg/2013.htm,home,201312080sdg,2013-12-08,McCoMi1,sdg,2013
Pete Carroll,/coaches/CarrPe0.htm,/teams/sea/2013.htm,away,201312080sfo,2013-12-08,CarrPe0,sea,2013
Jim Harbaugh,/coaches/HarbJi0.htm,/teams/sfo/2013.htm,home,201312080sfo,2013-12-08,HarbJi0,sfo,2013
Doug Marrone,/coaches/MarrDo0.htm,/teams/buf/2013.htm,away,201312080tam,2013-12-08,MarrDo0,buf,2013
Greg Schiano,/coaches/SchiGr0.htm,/teams/tam/2013.htm,home,201312080tam,2013-12-08,SchiGr0,tam,2013
Andy Reid,/coaches/ReidAn0.htm,/teams/kan/2013.htm,away,201312080was,2013-12-08,ReidAn0,kan,2013
Mike Shanahan,/coaches/ShanMi0.htm,/teams/was/2013.htm,home,201312080was,2013-12-08,ShanMi0,was,2013
Jason Garrett,/coaches/GarrJa0.htm,/teams/dal/2013.htm,away,201312090chi,2013-12-09,GarrJa0,dal,2013
Marc Trestman,/coaches/TresMa0.htm,/teams/chi/2013.htm,home,201312090chi,2013-12-09,TresMa0,chi,2013
Mike McCoy,/coaches/McCoMi1.htm,/teams/sdg/2013.htm,away,201312120den,2013-12-12,McCoMi1,sdg,2013
John Fox,/coaches/FoxxJo0.htm,/teams/den/2013.htm,home,201312120den,2013-12-12,FoxxJo0,den,2013
Mike Shanahan,/coaches/ShanMi0.htm,/teams/was/2013.htm,away,201312150atl,2013-12-15,ShanMi0,was,2013
Mike Smith,/coaches/SmitMi0.htm,/teams/atl/2013.htm,home,201312150atl,2013-12-15,SmitMi0,atl,2013
Rex Ryan,/coaches/RyanRe0.htm,/teams/nyj/2013.htm,away,201312150car,2013-12-15,RyanRe0,nyj,2013
Ron Rivera,/coaches/RiveRo0.htm,/teams/car/2013.htm,home,201312150car,2013-12-15,RiveRo0,car,2013
Marc Trestman,/coaches/TresMa0.htm,/teams/chi/2013.htm,away,201312150cle,2013-12-15,TresMa0,chi,2013
Rob Chudzinski,/coaches/ChudRo0.htm,/teams/cle/2013.htm,home,201312150cle,2013-12-15,ChudRo0,cle,2013
Wade Phillips,/coaches/PhilWa0.htm,/teams/htx/2013.htm,away,201312150clt,2013-12-15,PhilWa0,htx,2013
Chuck Pagano,/coaches/PagaCh0.htm,/teams/clt/2013.htm,home,201312150clt,2013-12-15,PagaCh0,clt,2013
Mike McCarthy,/coaches/McCaMi0.htm,/teams/gnb/2013.htm,away,201312150dal,2013-12-15,McCaMi0,gnb,2013
Jason Garrett,/coaches/GarrJa0.htm,/teams/dal/2013.htm,home,201312150dal,2013-12-15,GarrJa0,dal,2013
Doug Marrone,/coaches/MarrDo0.htm,/teams/buf/2013.htm,away,201312150jax,2013-12-15,MarrDo0,buf,2013
Gus Bradley,/coaches/BradGu0.htm,/teams/jax/2013.htm,home,201312150jax,2013-12-15,BradGu0,jax,2013
