coach_name,coach_id,team_id,season,boxscore_id,event_date,week,home_team_id,opp_team_id,rating
Mike Tomlin,TomlMi0,pit,2013,201310130nyj,2013-10-13,6,pit,nyj,76.90125000000003
Marc Trestman,TresMa0,chi,2013,201310100chi,2013-10-10,6,chi,nyg,59.50000000000001
Bruce Arians,AriaBr0,crd,2013,201310170crd,2013-10-17,7,crd,sea,35.28999999999992
Bill Belichick,BeliBi0,nwe,2013,201310200nyj,2013-10-20,7,nwe,nyj,74.07708333333329
Gus Bradley,BradGu0,jax,2013,201310200jax,2013-10-20,7,jax,sdg,-69.78658333333337
Pete Carroll,CarrPe0,sea,2013,201310170crd,2013-10-17,7,sea,crd,161.64750000000004
Rob Chudzinski,ChudRo0,cle,2013,201310200gnb,2013-10-20,7,cle,gnb,84.52249999999994
Tom Coughlin,CougTo0,nyg,2013,201310210nyg,2013-10-21,7,nyg,min,-4.630416666666626
Jeff Fisher,FishJe0,ram,2013,201310200car,2013-10-20,7,ram,car,-28.50550000000004
John Fox,FoxxJo0,den,2013,201310200clt,2013-10-20,7,den,clt,157.2224999999999
Leslie Frazier,FrazLe0,min,2013,201310210nyg,2013-10-21,7,min,nyg,-20.380000000000038
Jason Garrett,GarrJa0,dal,2013,201310200phi,2013-10-20,7,dal,phi,6.985333333333294
Jim Harbaugh,HarbJi0,sfo,2013,201310200oti,2013-10-20,7,sfo,oti,84.05175000000003
John Harbaugh,HarbJo0,rav,2013,201310200pit,2013-10-20,7,rav,pit,53.187666666666715
Chip Kelly,KellCh0,phi,2013,201310200phi,2013-10-20,7,phi,dal,95.06749999999998
Gary Kubiak,KubiGa0,htx,2013,201310200kan,2013-10-20,7,htx,kan,203.64499999999998
Marvin Lewis,LewiMa0,cin,2013,201310200det,2013-10-20,7,cin,det,107.55533333333335
Doug Marrone,MarrDo0,buf,2013,201310200mia,2013-10-20,7,buf,mia,14.896000000000058
Mike McCarthy,McCaMi0,gnb,2013,201310200gnb,2013-10-20,7,gnb,cle,151.22124999999994
Mike McCoy,McCoMi1,sdg,2013,201310200jax,2013-10-20,7,sdg,jax,83.13999999999996
Mike Munchak,MuncMi0,oti,2013,201310200oti,2013-10-20,7,oti,sfo,36.889999999999944
Chuck Pagano,PagaCh0,clt,2013,201310200clt,2013-10-20,7,clt,den,83.70791666666663
Joe Philbin,PhilJo0,mia,2013,201310200mia,2013-10-20,7,mia,buf,-13.130999999999993
Andy Reid,ReidAn0,kan,2013,201310200kan,2013-10-20,7,kan,htx,102.24166666666665
Ron Rivera,RiveRo0,car,2013,201310200car,2013-10-20,7,car,ram,114.97225
Rex Ryan,RyanRe0,nyj,2013,201310200nyj,2013-10-20,7,nyj,nwe,94.90483333333337
Greg Schiano,SchiGr0,tam,2013,201310200atl,2013-10-20,7,tam,atl,-1.8819999999999908
Jim Schwartz,SchwJi0,det,2013,201310200det,2013-10-20,7,det,cin,57.42099999999994
Mike Shanahan,ShanMi0,was,2013,201310200was,2013-10-20,7,was,chi,66.14699999999999
Mike Smith,SmitMi0,atl,2013,201310200atl,2013-10-20,7,atl,tam,84.89416666666664
Mike Tomlin,TomlMi0,pit,2013,201310200pit,2013-10-20,7,pit,rav,89.8937500000001
Marc Trestman,TresMa0,chi,2013,201310200was,2013-10-20,7,chi,was,64.55449999999993
Dennis Allen,AlleDe0,rai,2013,201310270rai,2013-10-27,8,rai,pit,42.63083333333333
Bruce Arians,AriaBr0,crd,2013,201310270crd,2013-10-27,8,crd,atl,22.522857142857085
Bill Belichick,BeliBi0,nwe,2013,201310270nwe,2013-10-27,8,nwe,mia,59.87442857142859
Gus Bradley,BradGu0,jax,2013,201310270jax,2013-10-27,8,jax,sfo,-65.07244047619047
Pete Carroll,CarrPe0,sea,2013,201310280ram,2013-10-28,8,sea,ram,165.32928571428562
Rob Chudzinski,ChudRo0,cle,2013,201310270kan,2013-10-27,8,cle,kan,58.94857142857139
Tom Coughlin,CougTo0,nyg,2013,201310270phi,2013-10-27,8,nyg,phi,15.405714285714346
Jeff Fisher,FishJe0,ram,2013,201310280ram,2013-10-28,8,ram,sea,-12.343285714285628
John Fox,FoxxJo0,den,2013,201310270den,2013-10-27,8,den,was,154.9289761904762
Leslie Frazier,FrazLe0,min,2013,201310270min,2013-10-27,8,min,gnb,-16.696999999999974
Jason Garrett,GarrJa0,dal,2013,201310270det,2013-10-27,8,dal,det,30.969642857142972
Jim Harbaugh,HarbJi0,sfo,2013,201310270jax,2013-10-27,8,sfo,jax,80.91196428571425
Chip Kelly,KellCh0,phi,2013,201310270phi,2013-10-27,8,phi,nyg,76.9114642857143
Marvin Lewis,LewiMa0,cin,2013,201310270cin,2013-10-27,8,cin,nyj,99.95057142857144
Doug Marrone,MarrDo0,buf,2013,201310270nor,2013-10-27,8,buf,nor,18.98511904761911
Mike McCarthy,McCaMi0,gnb,2013,201310270min,2013-10-27,8,gnb,min,164.1783333333333
Sean Payton,PaytSe0,nor,2013,201310270nor,2013-10-27,8,nor,buf,138.77533333333338
Joe Philbin,PhilJo0,mia,2013,201310270nwe,2013-10-27,8,mia,nwe,4.1193333333333655
Andy Reid,ReidAn0,kan,2013,201310270kan,2013-10-27,8,kan,cle,106.65928571428574
Ron Rivera,RiveRo0,car,2013,201310240tam,2013-10-24,8,car,tam,103.75625
Rex Ryan,RyanRe0,nyj,2013,201310270cin,2013-10-27,8,nyj,cin,104.99059523809521
Greg Schiano,SchiGr0,tam,2013,201310240tam,2013-10-24,8,tam,car,16.666666666666664
Jim Schwartz,SchwJi0,det,2013,201310270det,2013-10-27,8,det,dal,60.57814285714278
Mike Shanahan,ShanMi0,was,2013,201310270den,2013-10-27,8,was,den,91.04916666666661
Mike Smith,SmitMi0,atl,2013,201310270crd,2013-10-27,8,atl,crd,74.45491666666669
Mike Tomlin,TomlMi0,pit,2013,201310270rai,2013-10-27,8,pit,rai,85.87200000000004
Dennis Allen,AlleDe0,rai,2013,201311030rai,2013-11-03,9,rai,phi,46.68728571428572
Bill Belichick,BeliBi0,nwe,2013,201311030nwe,2013-11-03,9,nwe,pit,55.74875
Pete Carroll,CarrPe0,sea,2013,201311030sea,2013-11-03,9,sea,tam,126.87169642857144
Rob Chudzinski,ChudRo0,cle,2013,201311030cle,2013-11-03,9,cle,rav,59.46850000000005
Jeff Fisher,FishJe0,ram,2013,201311030ram,2013-11-03,9,ram,oti,23.327416666666668
Leslie Frazier,FrazLe0,min,2013,201311030dal,2013-11-03,9,min,dal,-39.38628571428575
Jason Garrett,GarrJa0,dal,2013,201311030dal,2013-11-03,9,dal,min,-9.85428571428568
John Harbaugh,HarbJo0,rav,2013,201311030cle,2013-11-03,9,rav,cle,54.80571428571431
Chip Kelly,KellCh0,phi,2013,201311030rai,2013-11-03,9,phi,rai,58.781083333333356
Gary Kubiak,KubiGa0,htx,2013,201311030htx,2013-11-03,9,htx,clt,174.4911904761905
Marvin Lewis,LewiMa0,cin,2013,201310310mia,2013-10-31,9,cin,mia,120.87708333333332
Doug Marrone,MarrDo0,buf,2013,201311030buf,2013-11-03,9,buf,kan,12.165535714285767
Mike McCarthy,McCaMi0,gnb,2013,201311040gnb,2013-11-04,9,gnb,chi,184.52714285714282
Mike McCoy,McCoMi1,sdg,2013,201311030was,2013-11-03,9,sdg,was,95.52928571428562
Mike Munchak,MuncMi0,oti,2013,201311030ram,2013-11-03,9,oti,ram,41.42249999999997
Chuck Pagano,PagaCh0,clt,2013,201311030htx,2013-11-03,9,clt,htx,66.17397619047614
Sean Payton,PaytSe0,nor,2013,201311030nyj,2013-11-03,9,nor,nyj,143.93914285714288
Joe Philbin,PhilJo0,mia,2013,201310310mia,2013-10-31,9,mia,cin,19.255238095238035
Andy Reid,ReidAn0,kan,2013,201311030buf,2013-11-03,9,kan,buf,101.62874999999998
Ron Rivera,RiveRo0,car,2013,201311030car,2013-11-03,9,car,atl,104.63625000000003
Rex Ryan,RyanRe0,nyj,2013,201311030nyj,2013-11-03,9,nyj,nor,74.86839285714287
Greg Schiano,SchiGr0,tam,2013,201311030sea,2013-11-03,9,tam,sea,17.423333333333254
Mike Shanahan,ShanMi0,was,2013,201311030was,2013-11-03,9,was,sdg,58.42
Mike Smith,SmitMi0,atl,2013,201311030car,2013-11-03,9,atl,car,63.9508809523809
Mike Tomlin,TomlMi0,pit,2013,201311030nwe,2013-11-03,9,pit,nwe,82.91702380952387
Marc Trestman,TresMa0,chi,2013,201311040gnb,2013-11-04,9,chi,gnb,43.99028571428575
Dennis Allen,AlleDe0,rai,2013,201311100nyg,2013-11-10,10,rai,nyg,48.785166666666655
Bruce Arians,AriaBr0,crd,2013,201311100crd,2013-11-10,10,crd,htx,36.64187500000004
Gus Bradley,BradGu0,jax,2013,201311100oti,2013-11-10,10,jax,oti,-62.36878571428572
Pete Carroll,CarrPe0,sea,2013,201311100atl,2013-11-10,10,sea,atl,127.79472222222216
Tom Coughlin,CougTo0,nyg,2013,201311100nyg,2013-11-10,10,nyg,rai,38.857708333333335
Jeff Fisher,FishJe0,ram,2013,201311100clt,2013-11-10,10,ram,clt,27.69873015873017
John Fox,FoxxJo0,den,2013,201311100sdg,2013-11-10,10,den,sdg,170.4192261904762
Leslie Frazier,FrazLe0,min,2013,201311070min,2013-11-07,10,min,was,-20.905416666666696
Jason Garrett,GarrJa0,dal,2013,201311100nor,2013-11-10,10,dal,nor,-5.857777777777827
Jim Harbaugh,HarbJi0,sfo,2013,201311100sfo,2013-11-10,10,sfo,car,93.27967857142855
John Harbaugh,HarbJo0,rav,2013,201311100rav,2013-11-10,10,rav,cin,51.006666666666675
Chip Kelly,KellCh0,phi,2013,201311100gnb,2013-11-10,10,phi,gnb,60.580269841269896
Gary Kubiak,KubiGa0,htx,2013,201311100crd,2013-11-10,10,htx,crd,181.93226190476187
Marvin Lewis,LewiMa0,cin,2013,201311100rav,2013-11-10,10,cin,rav,129.0269841269841
Doug Marrone,MarrDo0,buf,2013,201311100pit,2013-11-10,10,buf,pit,46.82249999999997
Mike McCarthy,McCaMi0,gnb,2013,201311100gnb,2013-11-10,10,gnb,phi,152.16875
Mike McCoy,McCoMi1,sdg,2013,201311100sdg,2013-11-10,10,sdg,den,79.69625000000002
Mike Munchak,MuncMi0,oti,2013,201311100oti,2013-11-10,10,oti,jax,45.5469642857143
Chuck Pagano,PagaCh0,clt,2013,201311100clt,2013-11-10,10,clt,ram,44.89808333333332
Sean Payton,PaytSe0,nor,2013,201311100nor,2013-11-10,10,nor,dal,142.60571428571427
Joe Philbin,PhilJo0,mia,2013,201311110tam,2013-11-11,10,mia,tam,10.076339285714333
Ron Rivera,RiveRo0,car,2013,201311100sfo,2013-11-10,10,car,sfo,114.25412500000004
Greg Schiano,SchiGr0,tam,2013,201311110tam,2013-11-11,10,tam,mia,15.160892857142812
Jim Schwartz,SchwJi0,det,2013,201311100chi,2013-11-10,10,det,chi,107.09799999999998
Mike Shanahan,ShanMi0,was,2013,201311070min,2013-11-07,10,was,min,72.01937499999998
Mike Smith,SmitMi0,atl,2013,201311100atl,2013-11-10,10,atl,sea,49.89238095238097
Mike Tomlin,TomlMi0,pit,2013,201311100pit,2013-11-10,10,pit,buf,61.25339285714286
Marc Trestman,TresMa0,chi,2013,201311100chi,2013-11-10,10,chi,det,64.47457142857148
Dennis Allen,AlleDe0,rai,2013,201311170htx,2013-11-17,11,rai,htx,45.83976190476192
Bruce Arians,AriaBr0,crd,2013,201311170jax,2013-11-17,11,crd,jax,51.21722222222227
Bill Belichick,BeliBi0,nwe,2013,201311180car,2013-11-18,11,nwe,car,74.75103174603173
Gus Bradley,BradGu0,jax,2013,201311170jax,2013-11-17,11,jax,crd,-64.31270833333335
Pete Carroll,CarrPe0,sea,2013,201311170sea,2013-11-17,11,sea,min,150.69659722222218
Rob Chudzinski,ChudRo0,cle,2013,201311170cin,2013-11-17,11,cle,cin,65.14563492063485
Tom Coughlin,CougTo0,nyg,2013,201311170nyg,2013-11-17,11,nyg,gnb,46.970714285714294
John Fox,FoxxJo0,den,2013,201311170den,2013-11-17,11,den,kan,167.1968055555556
Leslie Frazier,FrazLe0,min,2013,201311170sea,2013-11-17,11,min,sea,-24.836587301587286
Jim Harbaugh,HarbJi0,sfo,2013,201311170nor,2013-11-17,11,sfo,nor,78.78958333333334
John Harbaugh,HarbJo0,rav,2013,201311170chi,2013-11-17,11,rav,chi,33.92626984126983
Chip Kelly,KellCh0,phi,2013,201311170phi,2013-11-17,11,phi,was,64.00312499999998
Gary Kubiak,KubiGa0,htx,2013,201311170htx,2013-11-17,11,htx,rai,158.10395833333337
Marvin Lewis,LewiMa0,cin,2013,201311170cin,2013-11-17,11,cin,cle,140.69250000000005
Doug Marrone,MarrDo0,buf,2013,201311170buf,2013-11-17,11,buf,nyj,40.07087301587301
Mike McCarthy,McCaMi0,gnb,2013,201311170nyg,2013-11-17,11,gnb,nyg,139.35688888888882
Mike McCoy,McCoMi1,sdg,2013,201311170mia,2013-11-17,11,sdg,mia,69.85944444444442
Mike Munchak,MuncMi0,oti,2013,201311140oti,2013-11-14,11,oti,clt,64.61251388888886
Chuck Pagano,PagaCh0,clt,2013,201311140oti,2013-11-14,11,clt,oti,48.24694444444447
Sean Payton,PaytSe0,nor,2013,201311170nor,2013-11-17,11,nor,sfo,187.34007936507933
Joe Philbin,PhilJo0,mia,2013,201311170mia,2013-11-17,11,mia,sdg,10.01333333333335
Andy Reid,ReidAn0,kan,2013,201311170den,2013-11-17,11,kan,den,69.40611111111107
Ron Rivera,RiveRo0,car,2013,201311180car,2013-11-18,11,car,nwe,120.16138888888887
Rex Ryan,RyanRe0,nyj,2013,201311170buf,2013-11-17,11,nyj,buf,66.57469841269842
Greg Schiano,SchiGr0,tam,2013,201311170tam,2013-11-17,11,tam,atl,27.038472222222214
Jim Schwartz,SchwJi0,det,2013,201311170pit,2013-11-17,11,det,pit,105.53206349206354
Mike Shanahan,ShanMi0,was,2013,201311170phi,2013-11-17,11,was,phi,85.01888888888894
Mike Smith,SmitMi0,atl,2013,201311170tam,2013-11-17,11,atl,tam,19.14999999999998
Mike Tomlin,TomlMi0,pit,2013,201311170pit,2013-11-17,11,pit,det,71.57555555555552
Marc Trestman,TresMa0,chi,2013,201311170chi,2013-11-17,11,chi,rav,61.40583333333329
Dennis Allen,AlleDe0,rai,2013,201311240rai,2013-11-24,12,rai,oti,43.14785714285715
Bruce Arians,AriaBr0,crd,2013,201311240crd,2013-11-24,12,crd,clt,68.53766666666668
Bill Belichick,BeliBi0,nwe,2013,201311240nwe,2013-11-24,12,nwe,den,82.77305555555554
Gus Bradley,BradGu0,jax,2013,201311240htx,2013-11-24,12,jax,htx,-66.89944444444444
Rob Chudzinski,ChudRo0,cle,2013,201311240cle,2013-11-24,12,cle,pit,74.31455357142853
Tom Coughlin,CougTo0,nyg,2013,201311240nyg,2013-11-24,12,nyg,dal,44.62075000000001
Jeff Fisher,FishJe0,ram,2013,201311240ram,2013-11-24,12,ram,chi,30.872321428571464
John Fox,FoxxJo0,den,2013,201311240nwe,2013-11-24,12,den,nwe,166.86269841269842
Leslie Frazier,FrazLe0,min,2013,201311240gnb,2013-11-24,12,min,gnb,-16.189583333333303
Jason Garrett,GarrJa0,dal,2013,201311240nyg,2013-11-24,12,dal,nyg,-46.46090277777779
Jim Harbaugh,HarbJi0,sfo,2013,201311250was,2013-11-25,12,sfo,was,57.777380952380945
John Harbaugh,HarbJo0,rav,2013,201311240rav,2013-11-24,12,rav,nyj,37.06053571428575
Gary Kubiak,KubiGa0,htx,2013,201311240htx,2013-11-24,12,htx,jax,154.03055555555557
Mike McCarthy,McCaMi0,gnb,2013,201311240gnb,2013-11-24,12,gnb,min,136.38821428571433
Mike McCoy,McCoMi1,sdg,2013,201311240kan,2013-11-24,12,sdg,kan,78.42928571428567
Mike Munchak,MuncMi0,oti,2013,201311240rai,2013-11-24,12,oti,rai,61.647291666666646
Chuck Pagano,PagaCh0,clt,2013,201311240crd,2013-11-24,12,clt,crd,52.958541666666655
Sean Payton,PaytSe0,nor,2013,201311210atl,2013-11-21,12,nor,atl,195.22812500000003
Joe Philbin,PhilJo0,mia,2013,201311240mia,2013-11-24,12,mia,car,6.702944444444469
Andy Reid,ReidAn0,kan,2013,201311240kan,2013-11-24,12,kan,sdg,60.07600000000002
Ron Rivera,RiveRo0,car,2013,201311240mia,2013-11-24,12,car,mia,105.75733333333329
Rex Ryan,RyanRe0,nyj,2013,201311240rav,2013-11-24,12,nyj,rav,59.290125
Greg Schiano,SchiGr0,tam,2013,201311240det,2013-11-24,12,tam,det,31.561944444444382
Jim Schwartz,SchwJi0,det,2013,201311240det,2013-11-24,12,det,tam,105.92166666666671
Mike Shanahan,ShanMi0,was,2013,201311250was,2013-11-25,12,was,sfo,85.18888888888893
Mike Smith,SmitMi0,atl,2013,201311210atl,2013-11-21,12,atl,nor,23.727222222222245
Mike Tomlin,TomlMi0,pit,2013,201311240cle,2013-11-24,12,pit,cle,67.08625000000002
Marc Trestman,TresMa0,chi,2013,201311240ram,2013-11-24,12,chi,ram,61.93722222222221
Dennis Allen,AlleDe0,rai,2013,201311280dal,2013-11-28,13,rai,dal,38.13631493506499
Bruce Arians,AriaBr0,crd,2013,201312010phi,2013-12-01,13,crd,phi,87.22212121212121
Bill Belichick,BeliBi0,nwe,2013,201312010htx,2013-12-01,13,nwe,htx,84.68346969696964
Gus Bradley,BradGu0,jax,2013,201312010cle,2013-12-01,13,jax,cle,-43.32106782106783
Pete Carroll,CarrPe0,sea,2013,201312020sea,2013-12-02,13,sea,nor,143.5451022727272
Rob Chudzinski,ChudRo0,cle,2013,201312010cle,2013-12-01,13,cle,jax,78.2842613636363
Tom Coughlin,CougTo0,nyg,2013,201312010was,2013-12-01,13,nyg,was,50.45146464646461
Jeff Fisher,FishJe0,ram,2013,201312010sfo,2013-12-01,13,ram,sfo,33.86340909090906
John Fox,FoxxJo0,den,2013,201312010kan,2013-12-01,13,den,kan,155.66490909090913
Leslie Frazier,FrazLe0,min,2013,201312010min,2013-12-01,13,min,chi,-12.730101010100974
Jason Garrett,GarrJa0,dal,2013,201311280dal,2013-11-28,13,dal,rai,-40.009106060606115
Jim Harbaugh,HarbJi0,sfo,2013,201312010sfo,2013-12-01,13,sfo,ram,70.97554545454548
John Harbaugh,HarbJo0,rav,2013,201311280rav,2013-11-28,13,rav,pit,49.920555555555545
Chip Kelly,KellCh0,phi,2013,201312010phi,2013-12-01,13,phi,crd,62.69123737373742
Gary Kubiak,KubiGa0,htx,2013,201312010htx,2013-12-01,13,htx,nwe,134.75181818181812
Marvin Lewis,LewiMa0,cin,2013,201312010sdg,2013-12-01,13,cin,sdg,126.05515151515154
Doug Marrone,MarrDo0,buf,2013,201312010buf,2013-12-01,13,buf,atl,49.02648989898995
Mike McCarthy,McCaMi0,gnb,2013,201311280det,2013-11-28,13,gnb,det,134.9496753246753
Mike McCoy,McCoMi1,sdg,2013,201312010sdg,2013-12-01,13,sdg,cin,86.3830925324676
Mike Munchak,MuncMi0,oti,2013,201312010clt,2013-12-01,13,oti,clt,69.47676767676762
Chuck Pagano,PagaCh0,clt,2013,201312010clt,2013-12-01,13,clt,oti,35.495219155844154
Sean Payton,PaytSe0,nor,2013,201312020sea,2013-12-02,13,nor,sea,185.30393308080812
Joe Philbin,PhilJo0,mia,2013,201312010nyj,2013-12-01,13,mia,nyj,14.908090909090909
Andy Reid,ReidAn0,kan,2013,201312010kan,2013-12-01,13,kan,den,51.648439393939384
Ron Rivera,RiveRo0,car,2013,201312010car,2013-12-01,13,car,tam,99.40272727272725
Rex Ryan,RyanRe0,nyj,2013,201312010nyj,2013-12-01,13,nyj,mia,49.95636363636363
Greg Schiano,SchiGr0,tam,2013,201312010car,2013-12-01,13,tam,car,19.882136363636363
Jim Schwartz,SchwJi0,det,2013,201311280det,2013-11-28,13,det,gnb,117.11878787878783
Mike Shanahan,ShanMi0,was,2013,201312010was,2013-12-01,13,was,nyg,71.10890909090912
Mike Smith,SmitMi0,atl,2013,201312010buf,2013-12-01,13,atl,buf,25.53484848484848
Mike Tomlin,TomlMi0,pit,2013,201311280rav,2013-11-28,13,pit,rav,62.80473484848483
Marc Trestman,TresMa0,chi,2013,201312010min,2013-12-01,13,chi,min,62.75930014430012
Dennis Allen,AlleDe0,rai,2013,201312080nyj,2013-12-08,14,rai,nyj,35.742569444444506
Bruce Arians,AriaBr0,crd,2013,201312080crd,2013-12-08,14,crd,ram,87.57662121212122
Bill Belichick,BeliBi0,nwe,2013,201312080nwe,2013-12-08,14,nwe,cle,89.4772424242424
Gus Bradley,BradGu0,jax,2013,201312050jax,2013-12-05,14,jax,htx,-43.95083333333335
Pete Carroll,CarrPe0,sea,2013,201312080sfo,2013-12-08,14,sea,sfo,159.85914772727267
Rob Chudzinski,ChudRo0,cle,2013,201312080nwe,2013-12-08,14,cle,nwe,87.66638888888886
Tom Coughlin,CougTo0,nyg,2013,201312080sdg,2013-12-08,14,nyg,sdg,49.09791666666662
Jeff Fisher,FishJe0,ram,2013,201312080crd,2013-12-08,14,ram,crd,33.516944444444384
John Fox,FoxxJo0,den,2013,201312080den,2013-12-08,14,den,oti,155.714696969697
Leslie Frazier,FrazLe0,min,2013,201312080rav,2013-12-08,14,min,rav,-3.868952380952379
Jason Garrett,GarrJa0,dal,2013,201312090chi,2013-12-09,14,dal,chi,-26.357136363636357
Jim Harbaugh,HarbJi0,sfo,2013,201312080sfo,2013-12-08,14,sfo,sea,73.59073232323236
John Harbaugh,HarbJo0,rav,2013,201312080rav,2013-12-08,14,rav,min,49.641388888889
Chip Kelly,KellCh0,phi,2013,201312080phi,2013-12-08,14,phi,det,58.377666666666656
Gary Kubiak,KubiGa0,htx,2013,201312050jax,2013-12-05,14,htx,jax,122.96854545454546
Marvin Lewis,LewiMa0,cin,2013,201312080cin,2013-12-08,14,cin,clt,123.29849999999996
Doug Marrone,MarrDo0,buf,2013,201312080tam,2013-12-08,14,buf,tam,48.667
Mike McCarthy,McCaMi0,gnb,2013,201312080gnb,2013-12-08,14,gnb,atl,89.61166666666668
Mike McCoy,McCoMi1,sdg,2013,201312080sdg,2013-12-08,14,sdg,nyg,82.44111111111113
Mike Munchak,MuncMi0,oti,2013,201312080den,2013-12-08,14,oti,den,75.87285714285711
Chuck Pagano,PagaCh0,clt,2013,201312080cin,2013-12-08,14,clt,cin,31.814513888888914
Sean Payton,PaytSe0,nor,2013,201312080nor,2013-12-08,14,nor,car,152.62972222222226
Joe Philbin,PhilJo0,mia,2013,201312080pit,2013-12-08,14,mia,pit,44.55071969696964
Andy Reid,ReidAn0,kan,2013,201312080was,2013-12-08,14,kan,was,45.445389610389654
Ron Rivera,RiveRo0,car,2013,201312080nor,2013-12-08,14,car,nor,116.90833333333329
Rex Ryan,RyanRe0,nyj,2013,201312080nyj,2013-12-08,14,nyj,rai,26.082428571428615
Greg Schiano,SchiGr0,tam,2013,201312080tam,2013-12-08,14,tam,buf,3.2020202020202007
Jim Schwartz,SchwJi0,det,2013,201312080phi,2013-12-08,14,det,phi,152.51630952380953
Mike Shanahan,ShanMi0,was,2013,201312080was,2013-12-08,14,was,kan,73.39227272727274
Mike Smith,SmitMi0,atl,2013,201312080gnb,2013-12-08,14,atl,gnb,31.520854978354937
Mike Tomlin,TomlMi0,pit,2013,201312080pit,2013-12-08,14,pit,mia,64.46458333333338
Marc Trestman,TresMa0,chi,2013,201312090chi,2013-12-09,14,chi,dal,61.4756666666667
Dennis Allen,AlleDe0,rai,2013,201312150rai,2013-12-15,15,rai,kan,39.72050000000001
Bruce Arians,AriaBr0,crd,2013,201312150oti,2013-12-15,15,crd,oti,96.58331876456876
Bill Belichick,BeliBi0,nwe,2013,201312150mia,2013-12-15,15,nwe,mia,87.2767832167832
Gus Bradley,BradGu0,jax,2013,201312150jax,2013-12-15,15,jax,buf,-44.672307692307655
Pete Carroll,CarrPe0,sea,2013,201312150nyg,2013-12-15,15,sea,nyg,148.05517094017094
Rob Chudzinski,ChudRo0,cle,2013,201312150cle,2013-12-15,15,cle,chi,86.80539316239313
Tom Coughlin,CougTo0,nyg,2013,201312150nyg,2013-12-15,15,nyg,sea,43.103391608391625
Jeff Fisher,FishJe0,ram,2013,201312150ram,2013-12-15,15,ram,nor,25.49357692307685
John Fox,FoxxJo0,den,2013,201312120den,2013-12-12,15,den,sdg,174.50747902097908
Leslie Frazier,FrazLe0,min,2013,201312150min,2013-12-15,15,min,phi,5.5379982517482915
Jason Garrett,GarrJa0,dal,2013,201312150dal,2013-12-15,15,dal,gnb,-33.45905944055947
Jim Harbaugh,HarbJi0,sfo,2013,201312150tam,2013-12-15,15,sfo,tam,77.53438461538464
John Harbaugh,HarbJo0,rav,2013,201312160det,2013-12-16,15,rav,det,47.60890598290598
Chip Kelly,KellCh0,phi,2013,201312150min,2013-12-15,15,phi,min,79.64971528471527
Marvin Lewis,LewiMa0,cin,2013,201312150pit,2013-12-15,15,cin,pit,123.56580769230764
Doug Marrone,MarrDo0,buf,2013,201312150jax,2013-12-15,15,buf,jax,46.08010139860144
Mike McCarthy,McCaMi0,gnb,2013,201312150dal,2013-12-15,15,gnb,dal,91.9930769230769
Mike McCoy,McCoMi1,sdg,2013,201312120den,2013-12-12,15,sdg,den,86.17798290598293
Mike Munchak,MuncMi0,oti,2013,201312150oti,2013-12-15,15,oti,crd,49.71480769230766
Chuck Pagano,PagaCh0,clt,2013,201312150clt,2013-12-15,15,clt,htx,30.084065170940207
Sean Payton,PaytSe0,nor,2013,201312150ram,2013-12-15,15,nor,ram,157.81722222222226
Joe Philbin,PhilJo0,mia,2013,201312150mia,2013-12-15,15,mia,nwe,43.2975641025641
Wade Phillips,PhilWa0,htx,2013,201312150clt,2013-12-15,15,htx,clt,50.0
Andy Reid,ReidAn0,kan,2013,201312150rai,2013-12-15,15,kan,rai,56.85825320512819
Ron Rivera,RiveRo0,car,2013,201312150car,2013-12-15,15,car,nyj,101.06698717948717
Rex Ryan,RyanRe0,nyj,2013,201312150car,2013-12-15,15,nyj,car,27.44590034965035
Greg Schiano,SchiGr0,tam,2013,201312150tam,2013-12-15,15,tam,sfo,12.316237179487153
Jim Schwartz,SchwJi0,det,2013,201312160det,2013-12-16,15,det,rav,125.58551573426575
Mike Shanahan,ShanMi0,was,2013,201312150atl,2013-12-15,15,was,atl,63.040160256410275
Mike Smith,SmitMi0,atl,2013,201312150atl,2013-12-15,15,atl,was,30.147852564102635
Mike Tomlin,TomlMi0,pit,2013,201312150pit,2013-12-15,15,pit,cin,67.55973137973143
Marc Trestman,TresMa0,chi,2013,201312150cle,2013-12-15,15,chi,cle,75.98303846153843
Dennis Allen,AlleDe0,rai,2013,201312220sdg,2013-12-22,16,rai,sdg,45.857941558441496
