date,player_id,player_name,team,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,kick_ret_long,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,punt_ret_long
2014-09-22,RosaDa00,Dante Rosario,CHI,1,10,10.0,0,10,0,0,,0,0
2014-09-22,KerlJe00,Jeremy Kerley,NYJ,0,0,,0,0,2,10,5.0,0,10
2014-09-22,SaunJa00,Jalen Saunders,NYJ,0,0,,0,0,1,0,0.0,0,0
2014-09-22,HakiSa00,Saalim Hakim,NYJ,3,57,19.0,0,21,0,0,,0,0
2014-09-22,PoweBi00,Bilal Powell,NYJ,1,25,25.0,0,25,0,0,,0,0
2014-09-25,ParkPr00,Preston Parker,NYG,1,34,34.0,0,34,2,11,5.5,0,6
2014-09-25,RobeAn00,Andre Roberts,WAS,2,33,16.5,0,20,0,0,,0,0
2014-09-28,McKeLe99,Leodis McKelvin,BUF,0,0,,0,0,1,11,11.0,0,11
2014-09-28,SpilC.00,C.J. Spiller,BUF,3,82,27.3,0,29,0,0,,0,0
2014-09-28,MartKe01,Keshawn Martin,HOU,0,0,,0,0,3,10,3.3,0,10
2014-09-28,JohnDa04,Damaris Johnson,HOU,0,0,,0,0,2,14,7.0,0,9
2014-09-28,MannDa21,Danieal Manning,HOU,1,41,41.0,0,41,0,0,,0,0
2014-09-28,BrowPh00,Corey Brown,CAR,1,23,23.0,0,23,0,0,,0,0
2014-09-28,JoneJa03,Jacoby Jones,BAL,0,0,,0,0,1,18,18.0,0,18
2014-09-28,HydeMi00,Micah Hyde,GNB,2,47,23.5,0,25,0,0,,0,0
2014-09-28,HarrDu01,DuJuan Harris,GNB,1,20,20.0,0,20,0,0,,0,0
2014-09-28,RossRa00,Rashad Ross,CHI,2,43,21.5,0,22,0,0,,0,0
2014-09-28,RossJe01,Jeremy Ross,DET,2,35,17.5,0,19,1,14,14.0,0,14
2014-09-28,PoweWa00,Walt Powell,NYJ,0,0,,0,0,4,17,4.3,0,12
2014-09-28,HakiSa00,Saalim Hakim,NYJ,1,32,32.0,0,32,0,0,,0,0
2014-09-28,McClDe00,Dexter McCluster,TEN,0,0,,0,0,1,7,7.0,0,7
2014-09-28,WhalGr00,Griff Whalen,IND,2,61,30.5,0,32,4,14,3.5,0,14
2014-09-28,PattSo01,Solomon Patton,TAM,2,45,22.5,0,23,2,29,14.5,0,25
2014-09-28,BlouLe00,LeGarrette Blount,PIT,1,25,25.0,0,25,0,0,,0,0
2014-09-28,LandJa00,Jarvis Landry,MIA,1,35,35.0,0,35,1,9,9.0,0,9
2014-09-28,WillDa05,Damien Williams,MIA,1,26,26.0,0,26,0,0,,0,0
2014-09-28,CarrTr00,T.J. Carrie,OAK,0,0,,0,0,1,17,17.0,0,17
2014-09-28,MurrLa00,Latavius Murray,OAK,5,112,22.4,0,32,0,0,,0,0
2014-09-28,TodmJo00,Jordan Todman,JAX,6,174,29.0,0,32,0,0,,0,0
2014-09-28,DaviRy00,Ryan Davis,JAX,1,15,15.0,0,15,0,0,,0,0
2014-09-28,RoyaEd00,Eddie Royal,SDG,0,0,,0,0,1,2,2.0,0,2
2014-09-28,OlivBr01,Branden Oliver,SDG,1,22,22.0,0,22,0,0,,0,0
2014-09-28,HestDe99,Devin Hester,ATL,3,62,20.7,0,31,1,16,16.0,0,16
2014-09-28,SherMa20,Marcus Sherels,MIN,0,0,,0,0,2,39,19.5,0,24
2014-09-28,PattCo00,Cordarrelle Patterson,MIN,2,86,43.0,0,49,0,0,,0,0
2014-09-28,SproDa00,Darren Sproles,PHI,0,0,,0,0,3,86,28.7,1,82
2014-09-28,PolkCh00,Chris Polk,PHI,3,65,21.7,0,26,0,0,,0,0
2014-09-28,ElliBr00,Bruce Ellington,SFO,2,45,22.5,0,27,3,25,8.3,0,21
2014-09-28,OsgoKa00,Kassim Osgood,SFO,0,0,,0,0,1,2,2.0,0,2
2014-09-28,CookBr00,Brandin Cooks,NOR,0,0,,0,0,2,15,7.5,0,10
2014-09-28,HarrDw00,Dwayne Harris,DAL,1,30,30.0,0,30,0,0,,0,0
2014-09-29,EdelJu00,Julian Edelman,NWE,0,0,,0,0,2,10,5.0,0,10
2014-09-29,ChunPa99,Patrick Chung,NWE,2,45,22.5,0,26,0,0,,0,0
2014-09-29,HammFr00,Frankie Hammond,KAN,0,0,,0,0,2,3,1.5,0,3
2014-09-29,DaviKn00,Knile Davis,KAN,2,36,18.0,0,26,0,0,,0,0
2014-10-02,SherMa20,Marcus Sherels,MIN,2,75,37.5,0,46,2,9,4.5,0,7
2014-10-02,PattCo00,Cordarrelle Patterson,MIN,3,59,19.7,0,27,0,0,,0,0
2014-10-02,CobbRa00,Randall Cobb,GNB,0,0,,0,0,3,18,6.0,0,11
2014-10-02,HydeMi00,Micah Hyde,GNB,0,0,,0,0,1,0,0.0,0,0
2014-10-05,PoyeJo00,Jordan Poyer,CLE,1,14,14.0,0,14,4,14,3.5,0,7
2014-10-05,MoorMa02,Marlon Moore,CLE,2,45,22.5,0,27,0,0,,0,0
2014-10-05,BenjTr00,Travis Benjamin,CLE,1,20,20.0,0,20,0,0,,0,0
2014-10-05,McClDe00,Dexter McCluster,TEN,0,0,,0,0,3,16,5.3,0,6
2014-10-05,WashLe00,Leon Washington,TEN,2,31,15.5,0,20,0,0,,0,0
2014-10-05,BrowAn04,Antonio Brown,PIT,0,0,,0,0,4,20,5.0,0,6
2014-10-05,ArchDr00,Dri Archer,PIT,2,36,18.0,0,23,0,0,,0,0
2014-10-05,SandAc00,Ace Sanders,JAX,0,0,,0,0,3,14,4.7,0,7
2014-10-05,TodmJo00,Jordan Todman,JAX,2,55,27.5,0,28,0,0,,0,0
2014-10-05,BrowMi00,Mike Brown,JAX,1,11,11.0,0,11,0,0,,0,0
2014-10-05,AustTa00,Tavon Austin,STL,0,0,,0,0,2,7,3.5,0,4
2014-10-05,CunnBe01,Benny Cunningham,STL,5,126,25.2,0,31,0,0,,0,0
2014-10-05,SproDa00,Darren Sproles,PHI,1,15,15.0,0,15,1,23,23.0,0,23
2014-10-05,HestDe99,Devin Hester,ATL,3,60,20.0,0,22,2,23,11.5,0,25
2014-10-05,RodgJa00,Jacquizz Rodgers,ATL,1,10,10.0,0,10,0,0,,0,0
2014-10-05,DempQu99,Quintin Demps,NYG,3,60,20.0,0,22,0,0,,0,0
2014-10-05,ParkPr00,Preston Parker,NYG,2,23,11.5,0,22,0,0,,0,0
2014-10-05,McKeLe99,Leodis McKelvin,BUF,0,0,,0,0,3,20,6.7,0,11
2014-10-05,RossJe01,Jeremy Ross,DET,0,0,,0,0,2,48,24.0,0,28
2014-10-05,HolmSa00,Santonio Holmes,CHI,0,0,,0,0,2,30,15.0,0,22
2014-10-05,WillCh06,Chris Williams,CHI,2,45,22.5,0,24,0,0,,0,0
2014-10-05,BrowPh00,Corey Brown,CAR,1,18,18.0,0,18,3,81,27.0,1,79
2014-10-05,JoneJa03,Jacoby Jones,BAL,2,51,25.5,0,28,1,0,0.0,0,0
2014-10-05,WhalGr00,Griff Whalen,IND,1,25,25.0,0,25,3,7,2.3,0,10
2014-10-05,MartKe01,Keshawn Martin,HOU,0,0,,0,0,3,30,10.0,0,14
2014-10-05,MannDa21,Danieal Manning,HOU,1,21,21.0,0,21,0,0,,0,0
2014-10-05,HarrDw00,Dwayne Harris,DAL,2,53,26.5,0,29,5,60,12.0,0,38
2014-10-05,PattSo01,Solomon Patton,TAM,3,75,25.0,0,28,1,11,11.0,0,11
2014-10-05,CookBr00,Brandin Cooks,NOR,1,12,12.0,0,12,1,0,0.0,0,0
2014-10-05,CadeTr00,Travaris Cadet,NOR,3,76,25.3,0,29,0,0,,0,0
2014-10-05,GinnTe00,Ted Ginn Jr.,ARI,0,0,,0,0,2,7,3.5,0,7
2014-10-05,BursIs01,Isaiah Burse,DEN,0,0,,0,0,6,38,6.3,0,15
2014-10-05,ThomDe05,De'Anthony Thomas,KAN,0,0,,0,0,2,38,19.0,0,28
2014-10-05,DaviKn00,Knile Davis,KAN,5,119,23.8,0,34,0,0,,0,0
2014-10-05,ElliBr00,Bruce Ellington,SFO,4,108,27.0,0,33,0,0,,0,0
2014-10-05,PoweWa00,Walt Powell,NYJ,0,0,,0,0,2,5,2.5,0,7
2014-10-05,HakiSa00,Saalim Hakim,NYJ,5,104,20.8,0,26,0,0,,0,0
2014-10-05,AlleKe00,Keenan Allen,SDG,0,0,,0,0,1,10,10.0,0,10
2014-10-05,RoyaEd00,Eddie Royal,SDG,0,0,,0,0,1,2,2.0,0,2
2014-10-05,TateBr00,Brandon Tate,CIN,7,141,20.1,0,31,1,6,6.0,0,6
2014-10-05,JonePa20,Adam Jones,CIN,0,0,,0,0,1,47,47.0,0,47
2014-10-05,EdelJu00,Julian Edelman,NWE,0,0,,0,0,3,12,4.0,0,6
2014-10-05,ChunPa99,Patrick Chung,NWE,1,16,16.0,0,16,0,0,,0,0
2014-10-06,WaltBr00,Bryan Walters,SEA,0,0,,0,0,5,54,10.8,0,21
2014-10-06,BaldDo00,Doug Baldwin,SEA,1,17,17.0,0,17,0,0,,0,0
2014-10-06,HelfCo00,Cooper Helfet,SEA,1,0,0.0,0,0,0,0,,0,0
2014-10-06,WillLu00,Luke Willson,SEA,1,20,20.0,0,20,0,0,,0,0
2014-10-06,JordAk99,Akeem Jordan,WAS,1,5,5.0,0,5,0,0,,0,0
2014-10-09,WhalGr00,Griff Whalen,IND,3,79,26.3,0,29,2,31,15.5,0,17
2014-10-12,BrowAn04,Antonio Brown,PIT,0,0,,0,0,2,9,4.5,0,10
2014-10-12,ArchDr00,Dri Archer,PIT,3,64,21.3,0,22,1,2,2.0,0,2
2014-10-12,WillVi01,Vince Williams,PIT,0,0,,0,0,1,0,0.0,0,0
2014-10-12,LeonJi23,Jim Leonhard,CLE,0,0,,0,0,1,-1,-1.0,0,-1
2014-10-12,PoyeJo00,Jordan Poyer,CLE,0,0,,0,0,1,8,8.0,0,8
2014-10-12,RobeCr00,Craig Robertson,CLE,1,3,3.0,0,3,0,0,,0,0
2014-10-12,CaldAn00,Andre Caldwell,DEN,2,32,16.0,0,21,0,0,,0,0
2014-10-12,PoweWa00,Walt Powell,NYJ,6,153,25.5,0,36,4,18,4.5,0,15
2014-10-12,EdelJu00,Julian Edelman,NWE,0,0,,0,0,3,12,4.0,0,7
2014-10-12,ChunPa99,Patrick Chung,NWE,2,29,14.5,0,21,0,0,,0,0
2014-10-12,McKeLe99,Leodis McKelvin,BUF,0,0,,0,0,2,12,6.0,0,9
2014-10-12,SpilC.00,C.J. Spiller,BUF,2,52,26.0,0,37,0,0,,0,0
2014-10-12,RossJe01,Jeremy Ross,DET,0,0,,0,0,4,31,7.8,0,10
2014-10-12,SherMa20,Marcus Sherels,MIN,0,0,,0,0,3,37,12.3,0,16
2014-10-12,FeltJe00,Jerome Felton,MIN,1,14,14.0,0,14,0,0,,0,0
2014-10-12,PattCo00,Cordarrelle Patterson,MIN,1,15,15.0,0,15,0,0,,0,0
2014-10-12,HydeMi00,Micah Hyde,GNB,0,0,,0,0,2,41,20.5,0,24
2014-10-12,HarrDu01,DuJuan Harris,GNB,1,33,33.0,0,33,0,0,,0,0
2014-10-12,LandJa00,Jarvis Landry,MIA,2,91,45.5,0,54,0,0,,0,0
2014-10-12,SandAc00,Ace Sanders,JAX,0,0,,0,0,2,10,5.0,0,8
2014-10-12,TodmJo00,Jordan Todman,JAX,1,25,25.0,0,25,0,0,,0,0
2014-10-12,McClDe00,Dexter McCluster,TEN,0,0,,0,0,4,16,4.0,0,5
2014-10-12,WashLe00,Leon Washington,TEN,1,50,50.0,0,50,0,0,,0,0
2014-10-12,JoneJa03,Jacoby Jones,BAL,2,81,40.5,0,58,2,15,7.5,0,9
2014-10-12,PattSo01,Solomon Patton,TAM,3,72,24.0,0,25,1,7,7.0,0,7
2014-10-12,BrowPh00,Corey Brown,CAR,6,134,22.3,0,35,1,5,5.0,0,5
2014-10-12,JonePa20,Adam Jones,CIN,1,97,97.0,0,97,0,0,,0,0
2014-10-12,TateBr00,Brandon Tate,CIN,1,29,29.0,0,29,0,0,,0,0
2014-10-12,AlleKe00,Keenan Allen,SDG,0,0,,0,0,1,29,29.0,0,29
2014-10-12,CarrTr00,T.J. Carrie,OAK,3,85,28.3,0,38,3,30,10.0,0,19
2014-10-12,RobeAn00,Andre Roberts,WAS,1,23,23.0,0,23,1,12,12.0,0,12
2014-10-12,GinnTe00,Ted Ginn Jr.,ARI,1,21,21.0,0,21,3,37,12.3,0,14
2014-10-12,HolmSa00,Santonio Holmes,CHI,0,0,,0,0,2,-1,-0.5,0,0
2014-10-12,WillCh06,Chris Williams,CHI,2,35,17.5,0,18,0,0,,0,0
2014-10-12,HestDe99,Devin Hester,ATL,2,44,22.0,0,26,2,10,5.0,0,12
2014-10-12,ToilLe00,Levine Toilolo,ATL,1,0,0.0,0,0,0,0,,0,0
2014-10-12,HarrDw00,Dwayne Harris,DAL,3,70,23.3,0,26,2,0,0.0,0,0
2014-10-12,HarvPe00,Percy Harvin,SEA,5,142,28.4,0,46,0,0,,0,0
2014-10-12,BeckOd00,Odell Beckham Jr.,NYG,0,0,,0,0,1,-1,-1.0,0,-1
2014-10-12,CoxxMi00,Michael Cox,NYG,2,53,26.5,0,28,0,0,,0,0
2014-10-12,SproDa00,Darren Sproles,PHI,0,0,,0,0,4,57,14.3,0,43
2014-10-13,ElliBr00,Bruce Ellington,SFO,0,0,,0,0,4,27,6.8,0,13
2014-10-13,CookCh99,Chris Cook,SFO,0,0,,0,0,1,2,2.0,0,2
2014-10-13,AustTa00,Tavon Austin,STL,0,0,,0,0,2,12,6.0,0,12
2014-10-13,CunnBe01,Benny Cunningham,STL,2,54,27.0,0,31,0,0,,0,0
2014-10-16,PoweWa00,Walt Powell,NYJ,2,80,40.0,0,62,2,8,4.0,0,7
2014-10-16,EdelJu00,Julian Edelman,NWE,0,0,,0,0,1,3,3.0,0,3
2014-10-16,AmenDa00,Danny Amendola,NWE,4,105,26.3,0,31,0,0,,0,0
2014-10-19,WaltBr00,Bryan Walters,SEA,2,43,21.5,0,27,2,19,9.5,0,10
2014-10-19,AustTa00,Tavon Austin,STL,1,8,8.0,0,8,1,-1,-1.0,0,-1
2014-10-19,BailSt01,Stedman Bailey,STL,0,0,,0,0,1,90,90.0,1,90
2014-10-19,CunnBe01,Benny Cunningham,STL,2,104,52.0,0,75,0,0,,0,0
2014-10-19,ReynCh00,Chase Reynolds,STL,1,0,0.0,0,0,0,0,,0,0
2014-10-19,LandJa00,Jarvis Landry,MIA,2,55,27.5,0,31,2,22,11.0,0,12
2014-10-19,WillCh06,Chris Williams,CHI,2,75,37.5,0,50,0,0,,0,0
2014-10-19,JonePa20,Adam Jones,CIN,2,60,30.0,0,38,3,14,4.7,0,8
2014-10-19,TateBr00,Brandon Tate,CIN,1,20,20.0,0,20,1,6,6.0,0,6
2014-10-19,WhalGr00,Griff Whalen,IND,1,27,27.0,0,27,2,13,6.5,0,9
2014-10-19,PoyeJo00,Jordan Poyer,CLE,0,0,,0,0,2,6,3.0,0,6
2014-10-19,MoorMa02,Marlon Moore,CLE,1,32,32.0,0,32,0,0,,0,0
2014-10-19,SandAc00,Ace Sanders,JAX,0,0,,0,0,4,41,10.3,0,19
2014-10-19,HestDe99,Devin Hester,ATL,3,55,18.3,0,26,1,6,6.0,0,6
2014-10-19,JoneJa03,Jacoby Jones,BAL,2,56,28.0,0,35,5,25,5.0,0,17
2014-10-19,SherMa20,Marcus Sherels,MIN,0,0,,0,0,2,23,11.5,0,12
2014-10-19,PattCo00,Cordarrelle Patterson,MIN,3,40,13.3,0,24,0,0,,0,0
2014-10-19,FeltJe00,Jerome Felton,MIN,1,9,9.0,0,9,0,0,,0,0
2014-10-19,McKeLe99,Leodis McKelvin,BUF,1,30,30.0,0,30,2,18,9.0,0,13
2014-10-19,SpilC.00,C.J. Spiller,BUF,1,3,3.0,0,3,0,0,,0,0
2014-10-19,BrowPh00,Corey Brown,CAR,2,55,27.5,0,31,2,17,8.5,0,12
2014-10-19,BersBr00,Brenton Bersin,CAR,0,0,,0,0,2,19,9.5,0,11
2014-10-19,CobbRa00,Randall Cobb,GNB,0,0,,0,0,2,38,19.0,0,24
2014-10-19,HydeMi00,Micah Hyde,GNB,0,0,,0,0,1,0,0.0,0,0
2014-10-19,HarrDu01,DuJuan Harris,GNB,1,9,9.0,0,9,0,0,,0,0
2014-10-19,CookBr00,Brandin Cooks,NOR,0,0,,0,0,1,15,15.0,0,15
2014-10-19,RossJe01,Jeremy Ross,DET,2,47,23.5,0,24,0,0,,0,0
2014-10-19,McClDe00,Dexter McCluster,TEN,0,0,,0,0,1,0,0.0,0,0
2014-10-19,WashLe00,Leon Washington,TEN,2,50,25.0,0,29,0,0,,0,0
2014-10-19,KlugKa00,Karl Klug,TEN,1,12,12.0,0,12,0,0,,0,0
2014-10-19,RobeAn00,Andre Roberts,WAS,2,46,23.0,0,26,1,1,1.0,0,1
2014-10-19,ThomDe05,De'Anthony Thomas,KAN,2,36,18.0,0,21,3,47,15.7,0,27
2014-10-19,DaviKn00,Knile Davis,KAN,3,56,18.7,0,22,0,0,,0,0
2014-10-19,DrauSh00,Shaun Draughn,SDG,3,58,19.3,0,20,0,0,,0,0
2014-10-19,GinnTe00,Ted Ginn Jr.,ARI,0,0,,0,0,2,7,3.5,0,7
2014-10-19,CarrTr00,T.J. Carrie,OAK,3,61,20.3,0,26,1,10,10.0,0,10
2014-10-19,MoorDe02,Denarius Moore,OAK,0,0,,0,0,1,3,3.0,0,3
2014-10-19,BeckOd00,Odell Beckham Jr.,NYG,0,0,,0,0,2,21,10.5,0,13
2014-10-19,CoxxMi00,Michael Cox,NYG,3,87,29.0,0,40,0,0,,0,0
2014-10-19,HarrDw00,Dwayne Harris,DAL,0,0,,0,0,2,6,3.0,0,6
2014-10-19,ElliBr00,Bruce Ellington,SFO,1,33,33.0,0,33,1,4,4.0,0,4
2014-10-19,BursIs01,Isaiah Burse,DEN,1,7,7.0,0,7,3,22,7.3,0,9
2014-10-20,MartKe01,Keshawn Martin,HOU,0,0,,0,0,1,1,1.0,0,1
2014-10-20,MannDa21,Danieal Manning,HOU,4,59,14.8,0,25,0,0,,0,0
2014-10-20,BrowAn04,Antonio Brown,PIT,0,0,,0,0,2,21,10.5,0,12
2014-10-20,ArchDr00,Dri Archer,PIT,2,32,16.0,0,19,0,0,,0,0
2014-10-20,BlouLe00,LeGarrette Blount,PIT,1,13,13.0,0,13,0,0,,0,0
2014-10-23,AlleKe00,Keenan Allen,SDG,0,0,,0,0,1,6,6.0,0,6
2014-10-23,BursIs01,Isaiah Burse,DEN,0,0,,0,0,2,18,9.0,0,14
2014-10-23,CaldAn00,Andre Caldwell,DEN,2,64,32.0,0,34,0,0,,0,0
2014-10-26,HestDe99,Devin Hester,ATL,2,44,22.0,0,28,1,20,20.0,0,20
2014-10-26,CampMi02,Michael Campanaro,BAL,0,0,,0,0,2,17,8.5,0,9
2014-10-26,JoneJa03,Jacoby Jones,BAL,5,122,24.4,0,29,0,0,,0,0
2014-10-26,TateBr00,Brandon Tate,CIN,0,0,,0,0,1,6,6.0,0,6
2014-10-26,JonePa20,Adam Jones,CIN,3,93,31.0,0,34,0,0,,0,0
2014-10-26,McKeLe99,Leodis McKelvin,BUF,2,19,9.5,0,16,3,42,14.0,0,24
2014-10-26,KerlJe00,Jeremy Kerley,NYJ,0,0,,0,0,2,2,1.0,0,2
2014-10-26,HarvPe00,Percy Harvin,NYJ,6,144,24.0,0,35,0,0,,0,0
2014-10-26,HolmSa00,Santonio Holmes,CHI,0,0,,0,0,1,10,10.0,0,10
2014-10-26,WillCh06,Chris Williams,CHI,5,94,18.8,0,28,0,0,,0,0
2014-10-26,AmenDa00,Danny Amendola,NWE,0,0,,0,0,2,15,7.5,0,11
2014-10-26,EdelJu00,Julian Edelman,NWE,0,0,,0,0,1,42,42.0,0,42
2014-10-26,LandJa00,Jarvis Landry,MIA,1,32,32.0,0,32,2,10,5.0,0,6
2014-10-26,SandAc00,Ace Sanders,JAX,0,0,,0,0,5,28,5.6,0,10
2014-10-26,TodmJo00,Jordan Todman,JAX,2,52,26.0,0,29,0,0,,0,0
2014-10-26,MartKe01,Keshawn Martin,HOU,0,0,,0,0,2,18,9.0,0,10
2014-10-26,McClDe00,Dexter McCluster,TEN,0,0,,0,0,2,57,28.5,0,48
2014-10-26,WashLe00,Leon Washington,TEN,3,77,25.7,0,39,0,0,,0,0
2014-10-26,SherMa20,Marcus Sherels,MIN,0,0,,0,0,4,25,6.3,0,13
2014-10-26,PattCo00,Cordarrelle Patterson,MIN,3,79,26.3,0,31,0,0,,0,0
2014-10-26,HollTr00,Trindon Holliday,TAM,2,45,22.5,0,25,2,17,8.5,0,17
2014-10-26,AustTa00,Tavon Austin,STL,1,11,11.0,0,11,2,42,21.0,0,38
2014-10-26,CunnBe01,Benny Cunningham,STL,2,57,28.5,0,41,0,0,,0,0
2014-10-26,ThomDe05,De'Anthony Thomas,KAN,0,0,,0,0,4,27,6.8,0,14
2014-10-26,DaviKn00,Knile Davis,KAN,1,99,99.0,1,99,0,0,,0,0
2014-10-26,SherRi00,Richard Sherman,SEA,0,0,,0,0,1,0,0.0,0,0
2014-10-26,RichPa01,Paul Richardson,SEA,2,73,36.5,0,47,0,0,,0,0
2014-10-26,BersBr00,Brenton Bersin,CAR,2,72,36.0,0,49,1,0,0.0,0,0
2014-10-26,WebbJo00,Joe Webb,CAR,1,27,27.0,0,27,0,0,,0,0
2014-10-26,MaclJe00,Jeremy Maclin,PHI,0,0,,0,0,2,25,12.5,0,18
2014-10-26,HuffJo00,Josh Huff,PHI,1,26,26.0,0,26,0,0,,0,0
2014-10-26,GinnTe00,Ted Ginn Jr.,ARI,0,0,,0,0,3,16,5.3,0,11
2014-10-26,CarrTr00,T.J. Carrie,OAK,1,21,21.0,0,21,3,23,7.7,0,9
2014-10-26,MoorDe02,Denarius Moore,OAK,0,0,,0,0,1,1,1.0,0,1
2014-10-26,BenjTr00,Travis Benjamin,CLE,0,0,,0,0,2,7,3.5,0,13
2014-10-26,WhalGr00,Griff Whalen,IND,5,122,24.4,0,31,1,16,16.0,0,16
2014-10-26,BrowAn04,Antonio Brown,PIT,1,0,0.0,0,0,3,16,5.3,0,11
2014-10-26,BlouLe00,LeGarrette Blount,PIT,1,15,15.0,0,15,0,0,,0,0
2014-10-27,RobeAn00,Andre Roberts,WAS,0,0,,0,0,2,39,19.5,0,37
2014-10-27,HarrDw00,Dwayne Harris,DAL,2,45,22.5,0,27,2,18,9.0,0,18
2014-10-30,CookBr00,Brandin Cooks,NOR,0,0,,0,0,2,2,1.0,0,2
2014-10-30,BersBr00,Brenton Bersin,CAR,3,63,21.0,0,31,0,0,,0,0
2014-10-30,WebbJo00,Joe Webb,CAR,1,26,26.0,0,26,0,0,,0,0
2014-11-02,SandAc00,Ace Sanders,JAX,0,0,,0,0,2,10,5.0,0,11
2014-11-02,TodmJo00,Jordan Todman,JAX,6,173,28.8,0,39,0,0,,0,0
2014-11-02,JonePa20,Adam Jones,CIN,4,78,19.5,0,24,4,57,14.3,0,31
2014-11-02,TateBr00,Brandon Tate,CIN,1,20,20.0,0,20,1,3,3.0,0,3
2014-11-02,ThigMa00,Marcus Thigpen,TAM,1,28,28.0,0,28,0,0,,0,0
2014-11-02,WillKW00,K'Waun Williams,CLE,0,0,,0,0,1,0,0.0,0,0
2014-11-02,MoorMa02,Marlon Moore,CLE,2,46,23.0,0,24,0,0,,0,0
2014-11-02,GabrTa00,Taylor Gabriel,CLE,1,30,30.0,0,30,0,0,,0,0
2014-11-02,DaviCh05,Chris Davis,SDG,4,116,29.0,0,35,0,0,,0,0
2014-11-02,LandJa00,Jarvis Landry,MIA,1,31,31.0,0,31,4,55,13.8,0,21
2014-11-02,KerlJe00,Jeremy Kerley,NYJ,0,0,,0,0,1,3,3.0,0,3
2014-11-02,HarvPe00,Percy Harvin,NYJ,2,88,44.0,0,65,0,0,,0,0
2014-11-02,AmarJa00,Jace Amaro,NYJ,1,21,21.0,0,21,0,0,,0,0
2014-11-02,SudfZa00,Zach Sudfeld,NYJ,1,9,9.0,0,9,0,0,,0,0
2014-11-02,ThomDe05,De'Anthony Thomas,KAN,1,78,78.0,0,78,2,35,17.5,0,18
2014-11-02,DaviKn00,Knile Davis,KAN,1,27,27.0,0,27,0,0,,0,0
2014-11-02,SproDa00,Darren Sproles,PHI,0,0,,0,0,2,27,13.5,0,18
2014-11-02,HuffJo00,Josh Huff,PHI,2,41,20.5,0,25,0,0,,0,0
2014-11-02,MannDa21,Danieal Manning,HOU,2,36,18.0,0,21,0,0,,0,0
2014-11-02,RobeAn00,Andre Roberts,WAS,2,64,32.0,0,45,3,1,0.3,0,1
2014-11-02,SherMa20,Marcus Sherels,MIN,0,0,,0,0,1,8,8.0,0,8
2014-11-02,PattCo00,Cordarrelle Patterson,MIN,3,70,23.3,0,32,0,0,,0,0
2014-11-02,GrayMa00,MarQueis Gray,MIN,1,14,14.0,0,14,0,0,,0,0
2014-11-02,GinnTe00,Ted Ginn Jr.,ARI,1,0,0.0,0,0,1,18,18.0,0,18
2014-11-02,HarrDw00,Dwayne Harris,DAL,3,76,25.3,0,33,2,43,21.5,0,27
2014-11-02,AustTa00,Tavon Austin,STL,0,0,,0,0,3,26,8.7,0,11
2014-11-02,CunnBe01,Benny Cunningham,STL,3,78,26.0,0,37,0,0,,0,0
2014-11-02,ElliBr00,Bruce Ellington,SFO,3,84,28.0,0,38,1,12,12.0,0,12
2014-11-02,BursIs01,Isaiah Burse,DEN,0,0,,0,0,1,9,9.0,0,9
2014-11-02,CaldAn00,Andre Caldwell,DEN,3,48,16.0,0,19,0,0,,0,0
2014-11-02,BoldOm00,Omar Bolden,DEN,1,12,12.0,0,12,0,0,,0,0
2014-11-02,LatiCo00,Cody Latimer,DEN,1,8,8.0,0,8,0,0,,0,0
2014-11-02,SandEm00,Emmanuel Sanders,DEN,1,13,13.0,0,13,0,0,,0,0
2014-11-02,EdelJu00,Julian Edelman,NWE,0,0,,0,0,1,84,84.0,1,84
2014-11-02,AmenDa00,Danny Amendola,NWE,1,22,22.0,0,22,0,0,,0,0
2014-11-02,CarrTr00,T.J. Carrie,OAK,2,69,34.5,0,42,2,29,14.5,0,27
2014-11-02,MoorDe02,Denarius Moore,OAK,0,0,,0,0,1,23,23.0,0,23
2014-11-02,BaldDo00,Doug Baldwin,SEA,0,0,,0,0,3,37,12.3,0,38
2014-11-02,RichPa01,Paul Richardson,SEA,2,64,32.0,0,36,0,0,,0,0
2014-11-02,JoneJa03,Jacoby Jones,BAL,4,188,47.0,1,108,3,32,10.7,0,25
2014-11-02,JuszKy00,Kyle Juszczyk,BAL,1,16,16.0,0,16,0,0,,0,0
2014-11-02,BlouLe00,LeGarrette Blount,PIT,1,29,29.0,0,29,0,0,,0,0
2014-11-03,WhalGr00,Griff Whalen,IND,2,36,18.0,0,30,5,38,7.6,0,15
2014-11-03,HiltT.00,T.Y. Hilton,IND,1,0,0.0,0,0,0,0,,0,0
2014-11-03,BeckOd00,Odell Beckham Jr.,NYG,0,0,,0,0,1,-3,-3.0,0,-3
2014-11-03,CoxxMi00,Michael Cox,NYG,4,88,22.0,0,33,0,0,,0,0
2014-11-06,LeonJi23,Jim Leonhard,CLE,0,0,,0,0,2,15,7.5,0,11
2014-11-06,MoorMa02,Marlon Moore,CLE,1,25,25.0,0,25,0,0,,0,0
2014-11-06,TateBr00,Brandon Tate,CIN,0,0,,0,0,3,21,7.0,0,11
2014-11-06,JonePa20,Adam Jones,CIN,2,55,27.5,0,34,1,4,4.0,0,4
