coach_name,coach_link,team_link,home_away,boxscore_id,date
Dan Quinn,/coaches/QuinDa0.htm,/teams/atl/2018.htm,away,201811110cle,2018-11-11
Gregg Williams,/coaches/WillGr0.htm,/teams/cle/2018.htm,home,201811110cle,2018-11-11
Doug Marrone,/coaches/MarrDo0.htm,/teams/jax/2018.htm,away,201811110clt,2018-11-11
Frank Reich,/coaches/ReicFr0.htm,/teams/clt/2018.htm,home,201811110clt,2018-11-11
Adam Gase,/coaches/GaseAd0.htm,/teams/mia/2018.htm,away,201811110gnb,2018-11-11
Mike McCarthy,/coaches/McCaMi0.htm,/teams/gnb/2018.htm,home,201811110gnb,2018-11-11
Steve Wilks,/coaches/WilkSt0.htm,/teams/crd/2018.htm,away,201811110kan,2018-11-11
Andy Reid,/coaches/ReidAn0.htm,/teams/kan/2018.htm,home,201811110kan,2018-11-11
Sean McDermott,/coaches/McDeSe0.htm,/teams/buf/2018.htm,away,201811110nyj,2018-11-11
Todd Bowles,/coaches/BowlTo0.htm,/teams/nyj/2018.htm,home,201811110nyj,2018-11-11
Bill Belichick,/coaches/BeliBi0.htm,/teams/nwe/2018.htm,away,201811110oti,2018-11-11
Mike Vrabel,/coaches/VrabMi0.htm,/teams/oti/2018.htm,home,201811110oti,2018-11-11
Jason Garrett,/coaches/GarrJa0.htm,/teams/dal/2018.htm,away,201811110phi,2018-11-11
Doug Pederson,/coaches/PedeDo0.htm,/teams/phi/2018.htm,home,201811110phi,2018-11-11
Anthony Lynn,/coaches/LynnAn0.htm,/teams/sdg/2018.htm,away,201811110rai,2018-11-11
Jon Gruden,/coaches/GrudJo0.htm,/teams/rai/2018.htm,home,201811110rai,2018-11-11
Pete Carroll,/coaches/CarrPe0.htm,/teams/sea/2018.htm,away,201811110ram,2018-11-11
Sean McVay,/coaches/McVaSe0.htm,/teams/ram/2018.htm,home,201811110ram,2018-11-11
Jay Gruden,/coaches/GrudJa0.htm,/teams/was/2018.htm,away,201811110tam,2018-11-11
Dirk Koetter,/coaches/KoetDi0.htm,/teams/tam/2018.htm,home,201811110tam,2018-11-11
Pat Shurmur,/coaches/ShurPa0.htm,/teams/nyg/2018.htm,away,201811120sfo,2018-11-12
Kyle Shanahan,/coaches/ShanKy0.htm,/teams/sfo/2018.htm,home,201811120sfo,2018-11-12
Mike McCarthy,/coaches/McCaMi0.htm,/teams/gnb/2018.htm,away,201811150sea,2018-11-15
Pete Carroll,/coaches/CarrPe0.htm,/teams/sea/2018.htm,home,201811150sea,2018-11-15
Jason Garrett,/coaches/GarrJa0.htm,/teams/dal/2018.htm,away,201811180atl,2018-11-18
Dan Quinn,/coaches/QuinDa0.htm,/teams/atl/2018.htm,home,201811180atl,2018-11-18
Mike Zimmer,/coaches/ZimmMi0.htm,/teams/min/2018.htm,away,201811180chi,2018-11-18
Matt Nagy,/coaches/NagyMa0.htm,/teams/chi/2018.htm,home,201811180chi,2018-11-18
Mike Vrabel,/coaches/VrabMi0.htm,/teams/oti/2018.htm,away,201811180clt,2018-11-18
Frank Reich,/coaches/ReicFr0.htm,/teams/clt/2018.htm,home,201811180clt,2018-11-18
Jon Gruden,/coaches/GrudJo0.htm,/teams/rai/2018.htm,away,201811180crd,2018-11-18
Steve Wilks,/coaches/WilkSt0.htm,/teams/crd/2018.htm,home,201811180crd,2018-11-18
Ron Rivera,/coaches/RiveRo0.htm,/teams/car/2018.htm,away,201811180det,2018-11-18
Matt Patricia,/coaches/PatrMa0.htm,/teams/det/2018.htm,home,201811180det,2018-11-18
Mike Tomlin,/coaches/TomlMi0.htm,/teams/pit/2018.htm,away,201811180jax,2018-11-18
Doug Marrone,/coaches/MarrDo0.htm,/teams/jax/2018.htm,home,201811180jax,2018-11-18
Doug Pederson,/coaches/PedeDo0.htm,/teams/phi/2018.htm,away,201811180nor,2018-11-18
Sean Payton,/coaches/PaytSe0.htm,/teams/nor/2018.htm,home,201811180nor,2018-11-18
Dirk Koetter,/coaches/KoetDi0.htm,/teams/tam/2018.htm,away,201811180nyg,2018-11-18
Pat Shurmur,/coaches/ShurPa0.htm,/teams/nyg/2018.htm,home,201811180nyg,2018-11-18
Marvin Lewis,/coaches/LewiMa0.htm,/teams/cin/2018.htm,away,201811180rav,2018-11-18
John Harbaugh,/coaches/HarbJo0.htm,/teams/rav/2018.htm,home,201811180rav,2018-11-18
Vance Joseph,/coaches/JoseVa0.htm,/teams/den/2018.htm,away,201811180sdg,2018-11-18
Anthony Lynn,/coaches/LynnAn0.htm,/teams/sdg/2018.htm,home,201811180sdg,2018-11-18
Bill O'Brien,/coaches/OBriBi0.htm,/teams/htx/2018.htm,away,201811180was,2018-11-18
Jay Gruden,/coaches/GrudJa0.htm,/teams/was/2018.htm,home,201811180was,2018-11-18
Andy Reid,/coaches/ReidAn0.htm,/teams/kan/2018.htm,away,201811190ram,2018-11-19
Sean McVay,/coaches/McVaSe0.htm,/teams/ram/2018.htm,home,201811190ram,2018-11-19
Jay Gruden,/coaches/GrudJa0.htm,/teams/was/2018.htm,away,201811220dal,2018-11-22
Jason Garrett,/coaches/GarrJa0.htm,/teams/dal/2018.htm,home,201811220dal,2018-11-22
Matt Nagy,/coaches/NagyMa0.htm,/teams/chi/2018.htm,away,201811220det,2018-11-22
Matt Patricia,/coaches/PatrMa0.htm,/teams/det/2018.htm,home,201811220det,2018-11-22
Dan Quinn,/coaches/QuinDa0.htm,/teams/atl/2018.htm,away,201811220nor,2018-11-22
Sean Payton,/coaches/PaytSe0.htm,/teams/nor/2018.htm,home,201811220nor,2018-11-22
Doug Marrone,/coaches/MarrDo0.htm,/teams/jax/2018.htm,away,201811250buf,2018-11-25
Sean McDermott,/coaches/McDeSe0.htm,/teams/buf/2018.htm,home,201811250buf,2018-11-25
Pete Carroll,/coaches/CarrPe0.htm,/teams/sea/2018.htm,away,201811250car,2018-11-25
Ron Rivera,/coaches/RiveRo0.htm,/teams/car/2018.htm,home,201811250car,2018-11-25
Gregg Williams,/coaches/WillGr0.htm,/teams/cle/2018.htm,away,201811250cin,2018-11-25
Marvin Lewis,/coaches/LewiMa0.htm,/teams/cin/2018.htm,home,201811250cin,2018-11-25
Adam Gase,/coaches/GaseAd0.htm,/teams/mia/2018.htm,away,201811250clt,2018-11-25
Frank Reich,/coaches/ReicFr0.htm,/teams/clt/2018.htm,home,201811250clt,2018-11-25
Mike Tomlin,/coaches/TomlMi0.htm,/teams/pit/2018.htm,away,201811250den,2018-11-25
Vance Joseph,/coaches/JoseVa0.htm,/teams/den/2018.htm,home,201811250den,2018-11-25
Mike McCarthy,/coaches/McCaMi0.htm,/teams/gnb/2018.htm,away,201811250min,2018-11-25
Mike Zimmer,/coaches/ZimmMi0.htm,/teams/min/2018.htm,home,201811250min,2018-11-25
Bill Belichick,/coaches/BeliBi0.htm,/teams/nwe/2018.htm,away,201811250nyj,2018-11-25
Todd Bowles,/coaches/BowlTo0.htm,/teams/nyj/2018.htm,home,201811250nyj,2018-11-25
Pat Shurmur,/coaches/ShurPa0.htm,/teams/nyg/2018.htm,away,201811250phi,2018-11-25
Doug Pederson,/coaches/PedeDo0.htm,/teams/phi/2018.htm,home,201811250phi,2018-11-25
Jon Gruden,/coaches/GrudJo0.htm,/teams/rai/2018.htm,away,201811250rav,2018-11-25
John Harbaugh,/coaches/HarbJo0.htm,/teams/rav/2018.htm,home,201811250rav,2018-11-25
Steve Wilks,/coaches/WilkSt0.htm,/teams/crd/2018.htm,away,201811250sdg,2018-11-25
Anthony Lynn,/coaches/LynnAn0.htm,/teams/sdg/2018.htm,home,201811250sdg,2018-11-25
Kyle Shanahan,/coaches/ShanKy0.htm,/teams/sfo/2018.htm,away,201811250tam,2018-11-25
Dirk Koetter,/coaches/KoetDi0.htm,/teams/tam/2018.htm,home,201811250tam,2018-11-25
Mike Vrabel,/coaches/VrabMi0.htm,/teams/oti/2018.htm,away,201811260htx,2018-11-26
Bill O'Brien,/coaches/OBriBi0.htm,/teams/htx/2018.htm,home,201811260htx,2018-11-26
Sean Payton,/coaches/PaytSe0.htm,/teams/nor/2018.htm,away,201811290dal,2018-11-29
Jason Garrett,/coaches/GarrJa0.htm,/teams/dal/2018.htm,home,201811290dal,2018-11-29
John Harbaugh,/coaches/HarbJo0.htm,/teams/rav/2018.htm,away,201812020atl,2018-12-02
Dan Quinn,/coaches/QuinDa0.htm,/teams/atl/2018.htm,home,201812020atl,2018-12-02
Vance Joseph,/coaches/JoseVa0.htm,/teams/den/2018.htm,away,201812020cin,2018-12-02
Marvin Lewis,/coaches/LewiMa0.htm,/teams/cin/2018.htm,home,201812020cin,2018-12-02
Sean McVay,/coaches/McVaSe0.htm,/teams/ram/2018.htm,away,201812020det,2018-12-02
Matt Patricia,/coaches/PatrMa0.htm,/teams/det/2018.htm,home,201812020det,2018-12-02
Steve Wilks,/coaches/WilkSt0.htm,/teams/crd/2018.htm,away,201812020gnb,2018-12-02
Mike McCarthy,/coaches/McCaMi0.htm,/teams/gnb/2018.htm,home,201812020gnb,2018-12-02
Gregg Williams,/coaches/WillGr0.htm,/teams/cle/2018.htm,away,201812020htx,2018-12-02
Bill O'Brien,/coaches/OBriBi0.htm,/teams/htx/2018.htm,home,201812020htx,2018-12-02
Frank Reich,/coaches/ReicFr0.htm,/teams/clt/2018.htm,away,201812020jax,2018-12-02
Doug Marrone,/coaches/MarrDo0.htm,/teams/jax/2018.htm,home,201812020jax,2018-12-02
Sean McDermott,/coaches/McDeSe0.htm,/teams/buf/2018.htm,away,201812020mia,2018-12-02
Adam Gase,/coaches/GaseAd0.htm,/teams/mia/2018.htm,home,201812020mia,2018-12-02
Mike Zimmer,/coaches/ZimmMi0.htm,/teams/min/2018.htm,away,201812020nwe,2018-12-02
Bill Belichick,/coaches/BeliBi0.htm,/teams/nwe/2018.htm,home,201812020nwe,2018-12-02
Matt Nagy,/coaches/NagyMa0.htm,/teams/chi/2018.htm,away,201812020nyg,2018-12-02
Pat Shurmur,/coaches/ShurPa0.htm,/teams/nyg/2018.htm,home,201812020nyg,2018-12-02
Todd Bowles,/coaches/BowlTo0.htm,/teams/nyj/2018.htm,away,201812020oti,2018-12-02
Mike Vrabel,/coaches/VrabMi0.htm,/teams/oti/2018.htm,home,201812020oti,2018-12-02
Anthony Lynn,/coaches/LynnAn0.htm,/teams/sdg/2018.htm,away,201812020pit,2018-12-02
Mike Tomlin,/coaches/TomlMi0.htm,/teams/pit/2018.htm,home,201812020pit,2018-12-02
Andy Reid,/coaches/ReidAn0.htm,/teams/kan/2018.htm,away,201812020rai,2018-12-02
Jon Gruden,/coaches/GrudJo0.htm,/teams/rai/2018.htm,home,201812020rai,2018-12-02
Kyle Shanahan,/coaches/ShanKy0.htm,/teams/sfo/2018.htm,away,201812020sea,2018-12-02
Pete Carroll,/coaches/CarrPe0.htm,/teams/sea/2018.htm,home,201812020sea,2018-12-02
Ron Rivera,/coaches/RiveRo0.htm,/teams/car/2018.htm,away,201812020tam,2018-12-02
Dirk Koetter,/coaches/KoetDi0.htm,/teams/tam/2018.htm,home,201812020tam,2018-12-02
Jay Gruden,/coaches/GrudJa0.htm,/teams/was/2018.htm,away,201812030phi,2018-12-03
Doug Pederson,/coaches/PedeDo0.htm,/teams/phi/2018.htm,home,201812030phi,2018-12-03
Doug Marrone,/coaches/MarrDo0.htm,/teams/jax/2018.htm,away,201812060oti,2018-12-06
Mike Vrabel,/coaches/VrabMi0.htm,/teams/oti/2018.htm,home,201812060oti,2018-12-06
Todd Bowles,/coaches/BowlTo0.htm,/teams/nyj/2018.htm,away,201812090buf,2018-12-09
Sean McDermott,/coaches/McDeSe0.htm,/teams/buf/2018.htm,home,201812090buf,2018-12-09
Sean McVay,/coaches/McVaSe0.htm,/teams/ram/2018.htm,away,201812090chi,2018-12-09
Matt Nagy,/coaches/NagyMa0.htm,/teams/chi/2018.htm,home,201812090chi,2018-12-09
Ron Rivera,/coaches/RiveRo0.htm,/teams/car/2018.htm,away,201812090cle,2018-12-09
Gregg Williams,/coaches/WillGr0.htm,/teams/cle/2018.htm,home,201812090cle,2018-12-09
Matt Patricia,/coaches/PatrMa0.htm,/teams/det/2018.htm,away,201812090crd,2018-12-09
Steve Wilks,/coaches/WilkSt0.htm,/teams/crd/2018.htm,home,201812090crd,2018-12-09
Doug Pederson,/coaches/PedeDo0.htm,/teams/phi/2018.htm,away,201812090dal,2018-12-09
Jason Garrett,/coaches/GarrJa0.htm,/teams/dal/2018.htm,home,201812090dal,2018-12-09
Dan Quinn,/coaches/QuinDa0.htm,/teams/atl/2018.htm,away,201812090gnb,2018-12-09
Joe Philbin,/coaches/PhilJo0.htm,/teams/gnb/2018.htm,home,201812090gnb,2018-12-09
Frank Reich,/coaches/ReicFr0.htm,/teams/clt/2018.htm,away,201812090htx,2018-12-09
Bill O'Brien,/coaches/OBriBi0.htm,/teams/htx/2018.htm,home,201812090htx,2018-12-09
John Harbaugh,/coaches/HarbJo0.htm,/teams/rav/2018.htm,away,201812090kan,2018-12-09
Andy Reid,/coaches/ReidAn0.htm,/teams/kan/2018.htm,home,201812090kan,2018-12-09
Bill Belichick,/coaches/BeliBi0.htm,/teams/nwe/2018.htm,away,201812090mia,2018-12-09
Adam Gase,/coaches/GaseAd0.htm,/teams/mia/2018.htm,home,201812090mia,2018-12-09
Mike Tomlin,/coaches/TomlMi0.htm,/teams/pit/2018.htm,away,201812090rai,2018-12-09
Jon Gruden,/coaches/GrudJo0.htm,/teams/rai/2018.htm,home,201812090rai,2018-12-09
Marvin Lewis,/coaches/LewiMa0.htm,/teams/cin/2018.htm,away,201812090sdg,2018-12-09
Anthony Lynn,/coaches/LynnAn0.htm,/teams/sdg/2018.htm,home,201812090sdg,2018-12-09
Vance Joseph,/coaches/JoseVa0.htm,/teams/den/2018.htm,away,201812090sfo,2018-12-09
Kyle Shanahan,/coaches/ShanKy0.htm,/teams/sfo/2018.htm,home,201812090sfo,2018-12-09
Sean Payton,/coaches/PaytSe0.htm,/teams/nor/2018.htm,away,201812090tam,2018-12-09
Dirk Koetter,/coaches/KoetDi0.htm,/teams/tam/2018.htm,home,201812090tam,2018-12-09
Pat Shurmur,/coaches/ShurPa0.htm,/teams/nyg/2018.htm,away,201812090was,2018-12-09
Jay Gruden,/coaches/GrudJa0.htm,/teams/was/2018.htm,home,201812090was,2018-12-09
Mike Zimmer,/coaches/ZimmMi0.htm,/teams/min/2018.htm,away,201812100sea,2018-12-10
Pete Carroll,/coaches/CarrPe0.htm,/teams/sea/2018.htm,home,201812100sea,2018-12-10
Anthony Lynn,/coaches/LynnAn0.htm,/teams/sdg/2018.htm,away,201812130kan,2018-12-13
Andy Reid,/coaches/ReidAn0.htm,/teams/kan/2018.htm,home,201812130kan,2018-12-13
Gregg Williams,/coaches/WillGr0.htm,/teams/cle/2018.htm,away,201812150den,2018-12-15
Vance Joseph,/coaches/JoseVa0.htm,/teams/den/2018.htm,home,201812150den,2018-12-15
Bill O'Brien,/coaches/OBriBi0.htm,/teams/htx/2018.htm,away,201812150nyj,2018-12-15
Todd Bowles,/coaches/BowlTo0.htm,/teams/nyj/2018.htm,home,201812150nyj,2018-12-15
Steve Wilks,/coaches/WilkSt0.htm,/teams/crd/2018.htm,away,201812160atl,2018-12-16
Dan Quinn,/coaches/QuinDa0.htm,/teams/atl/2018.htm,home,201812160atl,2018-12-16
Matt Patricia,/coaches/PatrMa0.htm,/teams/det/2018.htm,away,201812160buf,2018-12-16
Sean McDermott,/coaches/McDeSe0.htm,/teams/buf/2018.htm,home,201812160buf,2018-12-16
Joe Philbin,/coaches/PhilJo0.htm,/teams/gnb/2018.htm,away,201812160chi,2018-12-16
Matt Nagy,/coaches/NagyMa0.htm,/teams/chi/2018.htm,home,201812160chi,2018-12-16
Jon Gruden,/coaches/GrudJo0.htm,/teams/rai/2018.htm,away,201812160cin,2018-12-16
Marvin Lewis,/coaches/LewiMa0.htm,/teams/cin/2018.htm,home,201812160cin,2018-12-16
Jason Garrett,/coaches/GarrJa0.htm,/teams/dal/2018.htm,away,201812160clt,2018-12-16
Frank Reich,/coaches/ReicFr0.htm,/teams/clt/2018.htm,home,201812160clt,2018-12-16
Jay Gruden,/coaches/GrudJa0.htm,/teams/was/2018.htm,away,201812160jax,2018-12-16
Doug Marrone,/coaches/MarrDo0.htm,/teams/jax/2018.htm,home,201812160jax,2018-12-16
Adam Gase,/coaches/GaseAd0.htm,/teams/mia/2018.htm,away,201812160min,2018-12-16
Mike Zimmer,/coaches/ZimmMi0.htm,/teams/min/2018.htm,home,201812160min,2018-12-16
Mike Vrabel,/coaches/VrabMi0.htm,/teams/oti/2018.htm,away,201812160nyg,2018-12-16
Pat Shurmur,/coaches/ShurPa0.htm,/teams/nyg/2018.htm,home,201812160nyg,2018-12-16
Bill Belichick,/coaches/BeliBi0.htm,/teams/nwe/2018.htm,away,201812160pit,2018-12-16
Mike Tomlin,/coaches/TomlMi0.htm,/teams/pit/2018.htm,home,201812160pit,2018-12-16
Doug Pederson,/coaches/PedeDo0.htm,/teams/phi/2018.htm,away,201812160ram,2018-12-16
Sean McVay,/coaches/McVaSe0.htm,/teams/ram/2018.htm,home,201812160ram,2018-12-16
Dirk Koetter,/coaches/KoetDi0.htm,/teams/tam/2018.htm,away,201812160rav,2018-12-16
John Harbaugh,/coaches/HarbJo0.htm,/teams/rav/2018.htm,home,201812160rav,2018-12-16
Pete Carroll,/coaches/CarrPe0.htm,/teams/sea/2018.htm,away,201812160sfo,2018-12-16
Kyle Shanahan,/coaches/ShanKy0.htm,/teams/sfo/2018.htm,home,201812160sfo,2018-12-16
Sean Payton,/coaches/PaytSe0.htm,/teams/nor/2018.htm,away,201812170car,2018-12-17
Ron Rivera,/coaches/RiveRo0.htm,/teams/car/2018.htm,home,201812170car,2018-12-17
Jay Gruden,/coaches/GrudJa0.htm,/teams/was/2018.htm,away,201812220oti,2018-12-22
Mike Vrabel,/coaches/VrabMi0.htm,/teams/oti/2018.htm,home,201812220oti,2018-12-22
John Harbaugh,/coaches/HarbJo0.htm,/teams/rav/2018.htm,away,201812220sdg,2018-12-22
Anthony Lynn,/coaches/LynnAn0.htm,/teams/sdg/2018.htm,home,201812220sdg,2018-12-22
Dan Quinn,/coaches/QuinDa0.htm,/teams/atl/2018.htm,away,201812230car,2018-12-23
Ron Rivera,/coaches/RiveRo0.htm,/teams/car/2018.htm,home,201812230car,2018-12-23
Marvin Lewis,/coaches/LewiMa0.htm,/teams/cin/2018.htm,away,201812230cle,2018-12-23
Gregg Williams,/coaches/WillGr0.htm,/teams/cle/2018.htm,home,201812230cle,2018-12-23
Pat Shurmur,/coaches/ShurPa0.htm,/teams/nyg/2018.htm,away,201812230clt,2018-12-23
Frank Reich,/coaches/ReicFr0.htm,/teams/clt/2018.htm,home,201812230clt,2018-12-23
Sean McVay,/coaches/McVaSe0.htm,/teams/ram/2018.htm,away,201812230crd,2018-12-23
Steve Wilks,/coaches/WilkSt0.htm,/teams/crd/2018.htm,home,201812230crd,2018-12-23
Dirk Koetter,/coaches/KoetDi0.htm,/teams/tam/2018.htm,away,201812230dal,2018-12-23
Jason Garrett,/coaches/GarrJa0.htm,/teams/dal/2018.htm,home,201812230dal,2018-12-23
Mike Zimmer,/coaches/ZimmMi0.htm,/teams/min/2018.htm,away,201812230det,2018-12-23
Matt Patricia,/coaches/PatrMa0.htm,/teams/det/2018.htm,home,201812230det,2018-12-23
Doug Marrone,/coaches/MarrDo0.htm,/teams/jax/2018.htm,away,201812230mia,2018-12-23
Adam Gase,/coaches/GaseAd0.htm,/teams/mia/2018.htm,home,201812230mia,2018-12-23
Mike Tomlin,/coaches/TomlMi0.htm,/teams/pit/2018.htm,away,201812230nor,2018-12-23
Sean Payton,/coaches/PaytSe0.htm,/teams/nor/2018.htm,home,201812230nor,2018-12-23
Sean McDermott,/coaches/McDeSe0.htm,/teams/buf/2018.htm,away,201812230nwe,2018-12-23
Bill Belichick,/coaches/BeliBi0.htm,/teams/nwe/2018.htm,home,201812230nwe,2018-12-23
Joe Philbin,/coaches/PhilJo0.htm,/teams/gnb/2018.htm,away,201812230nyj,2018-12-23
Todd Bowles,/coaches/BowlTo0.htm,/teams/nyj/2018.htm,home,201812230nyj,2018-12-23
Bill O'Brien,/coaches/OBriBi0.htm,/teams/htx/2018.htm,away,201812230phi,2018-12-23
Doug Pederson,/coaches/PedeDo0.htm,/teams/phi/2018.htm,home,201812230phi,2018-12-23
Andy Reid,/coaches/ReidAn0.htm,/teams/kan/2018.htm,away,201812230sea,2018-12-23
Pete Carroll,/coaches/CarrPe0.htm,/teams/sea/2018.htm,home,201812230sea,2018-12-23
Matt Nagy,/coaches/NagyMa0.htm,/teams/chi/2018.htm,away,201812230sfo,2018-12-23
Kyle Shanahan,/coaches/ShanKy0.htm,/teams/sfo/2018.htm,home,201812230sfo,2018-12-23
Vance Joseph,/coaches/JoseVa0.htm,/teams/den/2018.htm,away,201812240rai,2018-12-24
Jon Gruden,/coaches/GrudJo0.htm,/teams/rai/2018.htm,home,201812240rai,2018-12-24
Adam Gase,/coaches/GaseAd0.htm,/teams/mia/2018.htm,away,201812300buf,2018-12-30
Sean McDermott,/coaches/McDeSe0.htm,/teams/buf/2018.htm,home,201812300buf,2018-12-30
Anthony Lynn,/coaches/LynnAn0.htm,/teams/sdg/2018.htm,away,201812300den,2018-12-30
Vance Joseph,/coaches/JoseVa0.htm,/teams/den/2018.htm,home,201812300den,2018-12-30
Matt Patricia,/coaches/PatrMa0.htm,/teams/det/2018.htm,away,201812300gnb,2018-12-30
Joe Philbin,/coaches/PhilJo0.htm,/teams/gnb/2018.htm,home,201812300gnb,2018-12-30
Doug Marrone,/coaches/MarrDo0.htm,/teams/jax/2018.htm,away,201812300htx,2018-12-30
Bill O'Brien,/coaches/OBriBi0.htm,/teams/htx/2018.htm,home,201812300htx,2018-12-30
Jon Gruden,/coaches/GrudJo0.htm,/teams/rai/2018.htm,away,201812300kan,2018-12-30
Andy Reid,/coaches/ReidAn0.htm,/teams/kan/2018.htm,home,201812300kan,2018-12-30
Matt Nagy,/coaches/NagyMa0.htm,/teams/chi/2018.htm,away,201812300min,2018-12-30
Mike Zimmer,/coaches/ZimmMi0.htm,/teams/min/2018.htm,home,201812300min,2018-12-30
Ron Rivera,/coaches/RiveRo0.htm,/teams/car/2018.htm,away,201812300nor,2018-12-30
Sean Payton,/coaches/PaytSe0.htm,/teams/nor/2018.htm,home,201812300nor,2018-12-30
Todd Bowles,/coaches/BowlTo0.htm,/teams/nyj/2018.htm,away,201812300nwe,2018-12-30
Bill Belichick,/coaches/BeliBi0.htm,/teams/nwe/2018.htm,home,201812300nwe,2018-12-30
Jason Garrett,/coaches/GarrJa0.htm,/teams/dal/2018.htm,away,201812300nyg,2018-12-30
Pat Shurmur,/coaches/ShurPa0.htm,/teams/nyg/2018.htm,home,201812300nyg,2018-12-30
Frank Reich,/coaches/ReicFr0.htm,/teams/clt/2018.htm,away,201812300oti,2018-12-30
Mike Vrabel,/coaches/VrabMi0.htm,/teams/oti/2018.htm,home,201812300oti,2018-12-30
Marvin Lewis,/coaches/LewiMa0.htm,/teams/cin/2018.htm,away,201812300pit,2018-12-30
Mike Tomlin,/coaches/TomlMi0.htm,/teams/pit/2018.htm,home,201812300pit,2018-12-30
Kyle Shanahan,/coaches/ShanKy0.htm,/teams/sfo/2018.htm,away,201812300ram,2018-12-30
Sean McVay,/coaches/McVaSe0.htm,/teams/ram/2018.htm,home,201812300ram,2018-12-30
Gregg Williams,/coaches/WillGr0.htm,/teams/cle/2018.htm,away,201812300rav,2018-12-30
John Harbaugh,/coaches/HarbJo0.htm,/teams/rav/2018.htm,home,201812300rav,2018-12-30
Steve Wilks,/coaches/WilkSt0.htm,/teams/crd/2018.htm,away,201812300sea,2018-12-30
Pete Carroll,/coaches/CarrPe0.htm,/teams/sea/2018.htm,home,201812300sea,2018-12-30
Dan Quinn,/coaches/QuinDa0.htm,/teams/atl/2018.htm,away,201812300tam,2018-12-30
Dirk Koetter,/coaches/KoetDi0.htm,/teams/tam/2018.htm,home,201812300tam,2018-12-30
Doug Pederson,/coaches/PedeDo0.htm,/teams/phi/2018.htm,away,201812300was,2018-12-30
Jay Gruden,/coaches/GrudJa0.htm,/teams/was/2018.htm,home,201812300was,2018-12-30
Pete Carroll,/coaches/CarrPe0.htm,/teams/sea/2018.htm,away,201901050dal,2019-01-05
Jason Garrett,/coaches/GarrJa0.htm,/teams/dal/2018.htm,home,201901050dal,2019-01-05
Frank Reich,/coaches/ReicFr0.htm,/teams/clt/2018.htm,away,201901050htx,2019-01-05
Bill O'Brien,/coaches/OBriBi0.htm,/teams/htx/2018.htm,home,201901050htx,2019-01-05
Doug Pederson,/coaches/PedeDo0.htm,/teams/phi/2018.htm,away,201901060chi,2019-01-06
Matt Nagy,/coaches/NagyMa0.htm,/teams/chi/2018.htm,home,201901060chi,2019-01-06
Anthony Lynn,/coaches/LynnAn0.htm,/teams/sdg/2018.htm,away,201901060rav,2019-01-06
John Harbaugh,/coaches/HarbJo0.htm,/teams/rav/2018.htm,home,201901060rav,2019-01-06
Frank Reich,/coaches/ReicFr0.htm,/teams/clt/2018.htm,away,201901120kan,2019-01-12
Andy Reid,/coaches/ReidAn0.htm,/teams/kan/2018.htm,home,201901120kan,2019-01-12
Jason Garrett,/coaches/GarrJa0.htm,/teams/dal/2018.htm,away,201901120ram,2019-01-12
Sean McVay,/coaches/McVaSe0.htm,/teams/ram/2018.htm,home,201901120ram,2019-01-12
Doug Pederson,/coaches/PedeDo0.htm,/teams/phi/2018.htm,away,201901130nor,2019-01-13
Sean Payton,/coaches/PaytSe0.htm,/teams/nor/2018.htm,home,201901130nor,2019-01-13
Anthony Lynn,/coaches/LynnAn0.htm,/teams/sdg/2018.htm,away,201901130nwe,2019-01-13
Bill Belichick,/coaches/BeliBi0.htm,/teams/nwe/2018.htm,home,201901130nwe,2019-01-13
Bill Belichick,/coaches/BeliBi0.htm,/teams/nwe/2018.htm,away,201901200kan,2019-01-20
Andy Reid,/coaches/ReidAn0.htm,/teams/kan/2018.htm,home,201901200kan,2019-01-20
Sean McVay,/coaches/McVaSe0.htm,/teams/ram/2018.htm,away,201901200nor,2019-01-20
Sean Payton,/coaches/PaytSe0.htm,/teams/nor/2018.htm,home,201901200nor,2019-01-20
Bill Belichick,/coaches/BeliBi0.htm,/teams/nwe/2018.htm,away,201902030ram,2019-02-03
Sean McVay,/coaches/McVaSe0.htm,/teams/ram/2018.htm,home,201902030ram,2019-02-03
Matt LaFleur,/coaches/LaFlMa0.htm,/teams/gnb/2019.htm,away,201909050chi,2019-09-05
Matt Nagy,/coaches/NagyMa0.htm,/teams/chi/2019.htm,home,201909050chi,2019-09-05
Sean McVay,/coaches/McVaSe0.htm,/teams/ram/2019.htm,away,201909080car,2019-09-08
Ron Rivera,/coaches/RiveRo0.htm,/teams/car/2019.htm,home,201909080car,2019-09-08
Mike Vrabel,/coaches/VrabMi0.htm,/teams/oti/2019.htm,away,201909080cle,2019-09-08
Freddie Kitchens,/coaches/KitcFr0.htm,/teams/cle/2019.htm,home,201909080cle,2019-09-08
Matt Patricia,/coaches/PatrMa0.htm,/teams/det/2019.htm,away,201909080crd,2019-09-08
Kliff Kingsbury,/coaches/KingKl0.htm,/teams/crd/2019.htm,home,201909080crd,2019-09-08
Pat Shurmur,/coaches/ShurPa0.htm,/teams/nyg/2019.htm,away,201909080dal,2019-09-08
Jason Garrett,/coaches/GarrJa0.htm,/teams/dal/2019.htm,home,201909080dal,2019-09-08
Andy Reid,/coaches/ReidAn0.htm,/teams/kan/2019.htm,away,201909080jax,2019-09-08
Doug Marrone,/coaches/MarrDo0.htm,/teams/jax/2019.htm,home,201909080jax,2019-09-08
