date,player_id,player_name,team,scoring_xpm,scoring_xpa,scoring_fgm,scoring_fga,punt,punt_yds,punt_yds_per_punt,punt_long
2015-10-18,nugenmik01,Mike Nugent,CIN,4.0,4.0,2.0,2.0,0,0,,
2015-10-18,HubeKe20,Kevin Huber,CIN,,,,,3,121,40.3,52.0
2015-10-18,CarpDa44,Dan Carpenter,BUF,3.0,3.0,,,0,0,,
2015-10-18,SchmCo00,Colton Schmidt,BUF,,,,,5,243,48.6,53.0
2015-10-18,gouldrob01,Robbie Gould,CHI,2.0,2.0,4.0,4.0,0,0,,
2015-10-18,ODonPa00,Pat O'Donnell,CHI,,,,,5,222,44.4,52.0
2015-10-18,PratMa20,Matt Prater,DET,4.0,4.0,3.0,3.0,0,0,,
2015-10-18,MartSa01,Sam Martin,DET,,,,,4,221,55.3,60.0
2015-10-18,McMaBr01,Brandon McManus,DEN,2.0,2.0,4.0,5.0,0,0,,0.0
2015-10-18,ColqBr00,Britton Colquitt,DEN,,,,,7,319,45.6,57.0
2015-10-18,CoonTr00,Travis Coons,CLE,2.0,2.0,1.0,1.0,0,0,,
2015-10-18,LeexAn20,Andy Lee,CLE,,,,,7,322,46.0,60.0
2015-10-18,novaknic01,Nick Novak,HOU,4.0,4.0,1.0,1.0,1,36,36.0,36.0
2015-10-18,LechSh20,Shane Lechler,HOU,,,,,3,119,39.7,43.0
2015-10-18,MyerJa00,Jason Myers,JAX,2.0,3.0,,,0,0,,0.0
2015-10-18,AngeBr00,Bryan Anger,JAX,,,,,5,234,46.8,55.0
2015-10-18,SantCa01,Cairo Santos,KAN,1.0,1.0,1.0,1.0,0,0,,
2015-10-18,ColqDu20,Dustin Colquitt,KAN,,,,,6,250,41.7,55.0
2015-10-18,WalsBl00,Blair Walsh,MIN,1.0,1.0,3.0,3.0,0,0,,
2015-10-18,LockJe00,Jeff Locke,MIN,,,,,4,181,45.3,50.0
2015-10-18,FranAn01,Andrew Franks,MIA,5.0,5.0,1.0,1.0,0,0,,
2015-10-18,DarrMa00,Matt Darr,MIA,,,,,3,131,43.7,47.0
2015-10-18,SuccRy44,Ryan Succop,TEN,1.0,1.0,1.0,1.0,0,0,,
2015-10-18,KernBr20,Brett Kern,TEN,,,,,3,125,41.7,61.0
2015-10-18,CataCh00,Chandler Catanzaro,ARI,1.0,1.0,2.0,3.0,0,0,,
2015-10-18,ButlDr00,Drew Butler,ARI,,,,,3,129,43.0,48.0
2015-10-18,BoswCh00,Chris Boswell,PIT,1.0,1.0,4.0,4.0,0,0,,
2015-10-18,BerrJo00,Jordan Berry,PIT,,,,,5,238,47.6,79.0
2015-10-18,GanoGr44,Graham Gano,CAR,3.0,4.0,,,0,0,,
2015-10-18,NortBr00,Brad Nortman,CAR,,,,,5,243,48.6,59.0
2015-10-18,HausSt00,Stephen Hauschka,SEA,2.0,2.0,3.0,3.0,0,0,,
2015-10-18,RyanJo21,Jon Ryan,SEA,,,,,7,351,50.1,68.0
2015-10-18,LambJo00,Josh Lambo,SDG,2.0,2.0,2.0,2.0,0,0,,0.0
2015-10-18,ScifMi20,Mike Scifres,SDG,,,,,3,117,39.0,44.0
2015-10-18,CrosMa20,Mason Crosby,GNB,3.0,3.0,2.0,2.0,0,0,,
2015-10-18,MastTi99,Tim Masthay,GNB,,,,,4,162,40.5,50.0
2015-10-18,TuckJu00,Justin Tucker,BAL,2.0,2.0,2.0,3.0,0,0,,
2015-10-18,KochSa20,Sam Koch,BAL,,,,,3,159,53.0,62.0
2015-10-18,dawsophi01,Phil Dawson,SFO,1.0,1.0,4.0,4.0,0,0,,
2015-10-18,PiniBr00,Bradley Pinion,SFO,,,,,4,152,38.0,52.0
2015-10-18,GostSt20,Stephen Gostkowski,NWE,4.0,4.0,2.0,2.0,0,0,,
2015-10-18,AlleRy01,Ryan Allen,NWE,,,,,5,239,47.8,57.0
2015-10-18,vinatada01,Adam Vinatieri,IND,3.0,4.0,,,0,0,,
2015-10-18,McAfPa44,Pat McAfee,IND,,,,,6,287,47.8,56.0
2015-10-19,brownjos01,Josh Brown,NYG,1.0,1.0,,,0,0,,
2015-10-19,WingBr00,Brad Wing,NYG,,,,,8,339,42.4,51.0
2015-10-19,SturCa00,Caleb Sturgis,PHI,3.0,3.0,2.0,2.0,0,0,,
2015-10-19,JoneDo21,Donnie Jones,PHI,,,,,4,217,54.3,57.0
2015-10-22,HausSt00,Stephen Hauschka,SEA,2.0,2.0,2.0,2.0,0,0,,
2015-10-22,RyanJo21,Jon Ryan,SEA,,,,,4,187,46.8,53.0
2015-10-22,PiniBr00,Bradley Pinion,SFO,,,,,9,390,43.3,54.0
2015-10-22,dawsophi01,Phil Dawson,SFO,,,1.0,1.0,0,0,,
2015-10-25,CarpDa44,Dan Carpenter,BUF,2.0,2.0,3.0,3.0,0,0,,
2015-10-25,SchmCo00,Colton Schmidt,BUF,,,,,3,148,49.3,57.0
2015-10-25,MyerJa00,Jason Myers,JAX,4.0,5.0,,,0,0,,0.0
2015-10-25,AngeBr00,Bryan Anger,JAX,,,,,6,269,44.8,56.0
2015-10-25,LeexAn20,Andy Lee,CLE,,,,,5,227,45.4,53.0
2015-10-25,CoonTr00,Travis Coons,CLE,,,2.0,2.0,0,0,,
2015-10-25,ZuerGr00,Greg Zuerlein,STL,3.0,3.0,1.0,3.0,0,0,,
2015-10-25,HekkJo00,Johnny Hekker,STL,,,,,5,244,48.8,56.0
2015-10-25,FolkNi20,Nick Folk,NYJ,2.0,2.0,3.0,3.0,0,0,,
2015-10-25,WeatSt20,Steve Weatherford,NYJ,,,,,4,161,40.3,50.0
2015-10-25,GostSt20,Stephen Gostkowski,NWE,3.0,3.0,3.0,3.0,0,0,,
2015-10-25,AlleRy01,Ryan Allen,NWE,,,,,3,134,44.7,42.0
2015-10-25,bryanmat01,Matt Bryant,ATL,1.0,1.0,1.0,2.0,0,0,,
2015-10-25,BoshMa00,Matthew Bosher,ATL,,,,,4,174,43.5,53.0
2015-10-25,SuccRy44,Ryan Succop,TEN,1.0,1.0,,,0,0,,
2015-10-25,KernBr20,Brett Kern,TEN,,,,,7,305,43.6,54.0
2015-10-25,WalsBl00,Blair Walsh,MIN,1.0,2.0,5.0,5.0,0,0,,
2015-10-25,LockJe00,Jeff Locke,MIN,,,,,2,90,45.0,50.0
2015-10-25,PratMa20,Matt Prater,DET,2.0,2.0,1.0,1.0,0,0,,
2015-10-25,MartSa01,Sam Martin,DET,,,,,6,296,49.3,53.0
2015-10-25,novaknic01,Nick Novak,HOU,2.0,3.0,,,0,0,,
2015-10-25,LechSh20,Shane Lechler,HOU,,,,,8,384,48.0,55.0
2015-10-25,FranAn01,Andrew Franks,MIA,5.0,6.0,1.0,1.0,0,0,,
2015-10-25,DarrMa00,Matt Darr,MIA,,,,,5,246,49.2,55.0
2015-10-25,ForbKa00,Kai Forbath,NOR,3.0,4.0,,,0,0,,
2015-10-25,MorsTh00,Thomas Morstead,NOR,,,,,10,487,48.7,58.0
2015-10-25,vinatada01,Adam Vinatieri,IND,3.0,3.0,,,0,0,,
2015-10-25,McAfPa44,Pat McAfee,IND,,,,,10,517,51.7,61.0
2015-10-25,BoswCh00,Chris Boswell,PIT,1.0,1.0,2.0,2.0,0,0,,
2015-10-25,BerrJo00,Jordan Berry,PIT,,,,,2,91,45.5,48.0
2015-10-25,SantCa01,Cairo Santos,KAN,2.0,2.0,3.0,4.0,0,0,,
2015-10-25,ColqDu20,Dustin Colquitt,KAN,,,,,3,164,54.7,57.0
2015-10-25,barthco01,Connor Barth,TAM,3.0,3.0,3.0,3.0,0,0,,
2015-10-25,SchuJa00,Jake Schum,TAM,,,,,2,89,44.5,49.0
2015-10-25,HopkDu00,Dustin Hopkins,WAS,4.0,4.0,1.0,1.0,0,0,,
2015-10-25,WayxTr00,Tress Way,WAS,,,,,4,189,47.3,52.0
2015-10-25,janikseb01,Sebastian Janikowski,OAK,4.0,4.0,3.0,3.0,0,0,,
2015-10-25,KingMa00,Marquette King,OAK,,,,,4,152,38.0,44.0
2015-10-25,LambJo00,Josh Lambo,SDG,1.0,1.0,2.0,2.0,0,0,,0.0
2015-10-25,ScifMi20,Mike Scifres,SDG,,,,,5,211,42.2,46.0
2015-10-25,BailDa00,Dan Bailey,DAL,2.0,2.0,2.0,2.0,0,0,,
2015-10-25,JoneCh02,Chris Jones,DAL,,,,,2,66,33.0,34.0
2015-10-25,brownjos01,Josh Brown,NYG,3.0,3.0,2.0,2.0,0,0,,
2015-10-25,WingBr00,Brad Wing,NYG,,,,,5,235,47.0,53.0
2015-10-25,SturCa00,Caleb Sturgis,PHI,1.0,1.0,3.0,4.0,0,0,,
2015-10-25,JoneDo21,Donnie Jones,PHI,,,,,5,233,46.6,54.0
2015-10-25,GanoGr44,Graham Gano,CAR,3.0,3.0,2.0,2.0,0,0,,
2015-10-25,NortBr00,Brad Nortman,CAR,,,,,4,157,39.3,45.0
2015-10-26,TuckJu00,Justin Tucker,BAL,1.0,1.0,1.0,1.0,0,0,,
2015-10-26,KochSa20,Sam Koch,BAL,,,,,6,272,45.3,51.0
2015-10-26,CataCh00,Chandler Catanzaro,ARI,2.0,3.0,2.0,3.0,0,0,,
2015-10-26,ButlDr00,Drew Butler,ARI,,,,,3,144,48.0,55.0
2015-10-29,FranAn01,Andrew Franks,MIA,1.0,1.0,,1.0,0,0,,
2015-10-29,DarrMa00,Matt Darr,MIA,,,,,6,349,58.2,70.0
2015-10-29,GostSt20,Stephen Gostkowski,NWE,4.0,4.0,2.0,2.0,0,0,,
2015-10-29,AlleRy01,Ryan Allen,NWE,,,,,6,264,44.0,57.0
2015-11-01,PratMa20,Matt Prater,DET,1.0,1.0,1.0,1.0,0,0,,
2015-11-01,MartSa01,Sam Martin,DET,,,,,6,282,47.0,53.0
2015-11-01,SantCa01,Cairo Santos,KAN,6.0,6.0,1.0,1.0,0,0,,
2015-11-01,ColqDu20,Dustin Colquitt,KAN,,,,,4,164,41.0,46.0
2015-11-01,WalsBl00,Blair Walsh,MIN,2.0,2.0,3.0,3.0,0,0,,
2015-11-01,LockJe00,Jeff Locke,MIN,,,,,4,134,33.5,37.0
2015-11-01,gouldrob01,Robbie Gould,CHI,2.0,2.0,2.0,3.0,0,0,,
2015-11-01,ODonPa00,Pat O'Donnell,CHI,,,,,5,221,44.2,53.0
2015-11-01,PiniBr00,Bradley Pinion,SFO,,,,,9,412,45.8,60.0
2015-11-01,dawsophi01,Phil Dawson,SFO,,,2.0,2.0,1,48,48.0,48.0
2015-11-01,ZuerGr00,Greg Zuerlein,STL,2.0,2.0,1.0,2.0,0,0,,
2015-11-01,HekkJo00,Johnny Hekker,STL,,,,,8,436,54.5,60.0
2015-11-01,nugenmik01,Mike Nugent,CIN,1.0,1.0,3.0,4.0,0,0,,
2015-11-01,HubeKe20,Kevin Huber,CIN,,,,,4,136,34.0,42.0
2015-11-01,BoswCh00,Chris Boswell,PIT,1.0,1.0,1.0,1.0,0,0,,
2015-11-01,BerrJo00,Jordan Berry,PIT,,,,,6,213,35.5,46.0
2015-11-01,barthco01,Connor Barth,TAM,2.0,2.0,3.0,3.0,0,0,,
2015-11-01,SchuJa00,Jake Schum,TAM,,,,,3,127,42.3,53.0
2015-11-01,bryanmat01,Matt Bryant,ATL,2.0,2.0,2.0,2.0,0,0,,
2015-11-01,CataCh00,Chandler Catanzaro,ARI,4.0,4.0,2.0,2.0,0,0,,
2015-11-01,ButlDr00,Drew Butler,ARI,,,,,2,100,50.0,50.0
2015-11-01,CoonTr00,Travis Coons,CLE,2.0,3.0,,,0,0,,
2015-11-01,LeexAn20,Andy Lee,CLE,,,,,6,299,49.8,56.0
2015-11-01,KernBr20,Brett Kern,TEN,,,,,7,349,49.9,60.0
2015-11-01,SuccRy44,Ryan Succop,TEN,,,2.0,2.0,0,0,,
2015-11-01,novaknic01,Nick Novak,HOU,2.0,2.0,2.0,2.0,0,0,,
2015-11-01,LechSh20,Shane Lechler,HOU,,,,,8,407,50.9,60.0
2015-11-01,brownjos01,Josh Brown,NYG,7.0,7.0,,,0,0,,
2015-11-01,WingBr00,Brad Wing,NYG,,,,,4,212,53.0,62.0
2015-11-01,ForbKa00,Kai Forbath,NOR,7.0,7.0,1.0,1.0,0,0,,
2015-11-01,MorsTh00,Thomas Morstead,NOR,,,,,2,95,47.5,48.0
2015-11-01,LambJo00,Josh Lambo,SDG,2.0,3.0,2.0,2.0,0,0,,0.0
2015-11-01,ScifMi20,Mike Scifres,SDG,,,,,4,177,44.3,54.0
2015-11-01,TuckJu00,Justin Tucker,BAL,2.0,2.0,5.0,5.0,0,0,,
2015-11-01,KochSa20,Sam Koch,BAL,,,,,2,122,61.0,62.0
2015-11-01,FolkNi20,Nick Folk,NYJ,2.0,2.0,2.0,2.0,0,0,,
2015-11-01,QuigRy00,Ryan Quigley,NYJ,,,,,4,182,45.5,52.0
2015-11-01,janikseb01,Sebastian Janikowski,OAK,4.0,4.0,2.0,3.0,0,0,,
2015-11-01,KingMa00,Marquette King,OAK,,,,,3,135,45.0,52.0
2015-11-01,HausSt00,Stephen Hauschka,SEA,1.0,1.0,2.0,3.0,0,0,,
2015-11-01,RyanJo21,Jon Ryan,SEA,,,,,4,193,48.3,55.0
2015-11-01,JoneCh02,Chris Jones,DAL,,,,,4,188,47.0,53.0
2015-11-01,BailDa00,Dan Bailey,DAL,,,4.0,4.0,0,0,,
2015-11-01,CrosMa20,Mason Crosby,GNB,1.0,1.0,1.0,1.0,0,0,,
2015-11-01,MastTi99,Tim Masthay,GNB,,,,,5,231,46.2,49.0
2015-11-01,McMaBr01,Brandon McManus,DEN,3.0,3.0,2.0,2.0,0,0,,0.0
2015-11-01,ColqBr00,Britton Colquitt,DEN,,,,,3,120,40.0,46.0
2015-11-02,vinatada01,Adam Vinatieri,IND,2.0,2.0,4.0,4.0,0,0,,
2015-11-02,McAfPa44,Pat McAfee,IND,,,,,6,292,48.7,53.0
2015-11-02,GanoGr44,Graham Gano,CAR,2.0,3.0,3.0,3.0,0,0,,
2015-11-02,NortBr00,Brad Nortman,CAR,,,,,7,293,41.9,61.0
2015-11-05,CoonTr00,Travis Coons,CLE,1.0,1.0,1.0,1.0,0,0,,
2015-11-05,LeexAn20,Andy Lee,CLE,,,,,6,274,45.7,56.0
2015-11-05,nugenmik01,Mike Nugent,CIN,4.0,4.0,1.0,1.0,0,0,,
2015-11-05,HubeKe20,Kevin Huber,CIN,,,,,2,79,39.5,43.0
2015-11-08,FranAn01,Andrew Franks,MIA,2.0,2.0,1.0,1.0,0,0,,
2015-11-08,DarrMa00,Matt Darr,MIA,,,,,3,114,38.0,40.0
2015-11-08,CarpDa44,Dan Carpenter,BUF,4.0,4.0,1.0,1.0,0,0,,
2015-11-08,SchmCo00,Colton Schmidt,BUF,,,,,3,150,50.0,58.0
2015-11-08,MyerJa00,Jason Myers,JAX,2.0,2.0,3.0,3.0,0,0,,0.0
2015-11-08,AngeBr00,Bryan Anger,JAX,,,,,5,203,40.6,50.0
2015-11-08,QuigRy00,Ryan Quigley,NYJ,4.0,4.0,,,9,351,39.0,52.0
2015-11-08,HekkJo00,Johnny Hekker,STL,,,,,8,372,46.5,63.0
2015-11-08,ZuerGr00,Greg Zuerlein,STL,,,4.0,5.0,0,0,,
2015-11-08,WalsBl00,Blair Walsh,MIN,1.0,1.0,2.0,2.0,0,0,,
2015-11-08,LockJe00,Jeff Locke,MIN,,,,,8,334,41.8,61.0
2015-11-08,HopkDu00,Dustin Hopkins,WAS,1.0,1.0,1.0,1.0,0,0,,
2015-11-08,WayxTr00,Tress Way,WAS,,,,,4,188,47.0,55.0
2015-11-08,GostSt20,Stephen Gostkowski,NWE,3.0,3.0,2.0,2.0,0,0,,
2015-11-08,AlleRy01,Ryan Allen,NWE,,,,,2,69,34.5,48.0
2015-11-08,SuccRy44,Ryan Succop,TEN,2.0,2.0,2.0,3.0,0,0,,
2015-11-08,KernBr20,Brett Kern,TEN,,,,,5,253,50.6,56.0
2015-11-08,ForbKa00,Kai Forbath,NOR,4.0,4.0,,1.0,0,0,,
2015-11-08,MorsTh00,Thomas Morstead,NOR,,,,,4,183,45.8,49.0
2015-11-08,janikseb01,Sebastian Janikowski,OAK,5.0,5.0,,,0,0,,
2015-11-08,KingMa00,Marquette King,OAK,,,,,7,277,39.6,50.0
2015-11-08,BoswCh00,Chris Boswell,PIT,3.0,3.0,3.0,4.0,0,0,,
2015-11-08,BerrJo00,Jordan Berry,PIT,,,,,5,208,41.6,51.0
2015-11-08,CrosMa20,Mason Crosby,GNB,3.0,3.0,,,0,0,,
2015-11-08,MastTi99,Tim Masthay,GNB,,,,,8,357,44.6,56.0
2015-11-08,GanoGr44,Graham Gano,CAR,4.0,4.0,3.0,4.0,0,0,,
2015-11-08,NortBr00,Brad Nortman,CAR,,,,,6,289,48.2,60.0
2015-11-08,bryanmat01,Matt Bryant,ATL,1.0,1.0,3.0,3.0,0,0,,
2015-11-08,BoshMa00,Matthew Bosher,ATL,,,,,7,304,43.4,57.0
2015-11-08,dawsophi01,Phil Dawson,SFO,2.0,2.0,1.0,1.0,0,0,,
2015-11-08,PiniBr00,Bradley Pinion,SFO,,,,,5,241,48.2,58.0
2015-11-08,brownjos01,Josh Brown,NYG,2.0,2.0,4.0,4.0,0,0,,
2015-11-08,WingBr00,Brad Wing,NYG,,,,,1,64,64.0,64.0
2015-11-08,SchuJa00,Jake Schum,TAM,,,,,2,85,42.5,49.0
2015-11-08,barthco01,Connor Barth,TAM,,,4.0,5.0,0,0,,
2015-11-08,McMaBr01,Brandon McManus,DEN,3.0,3.0,1.0,1.0,0,0,,0.0
2015-11-08,ColqBr00,Britton Colquitt,DEN,,,,,5,215,43.0,53.0
2015-11-08,vinatada01,Adam Vinatieri,IND,3.0,3.0,2.0,2.0,0,0,,
2015-11-08,McAfPa44,Pat McAfee,IND,,,,,5,226,45.2,52.0
2015-11-08,SturCa00,Caleb Sturgis,PHI,3.0,3.0,2.0,2.0,0,0,,
2015-11-08,JoneDo21,Donnie Jones,PHI,,,,,5,241,48.2,59.0
2015-11-08,BailDa00,Dan Bailey,DAL,3.0,3.0,2.0,2.0,0,0,,
2015-11-08,JoneCh02,Chris Jones,DAL,,,,,4,175,43.8,55.0
2015-11-09,gouldrob01,Robbie Gould,CHI,2.0,2.0,,2.0,0,0,,
2015-11-09,ODonPa00,Pat O'Donnell,CHI,,,,,2,85,42.5,44.0
2015-11-09,LambJo00,Josh Lambo,SDG,1.0,2.0,2.0,2.0,0,0,,0.0
2015-11-09,ScifMi20,Mike Scifres,SDG,,,,,4,159,39.8,49.0
2015-11-12,CarpDa44,Dan Carpenter,BUF,1.0,2.0,3.0,3.0,0,0,,
2015-11-12,SchmCo00,Colton Schmidt,BUF,,,,,8,347,43.4,57.0
2015-11-12,BullRa00,Randy Bullock,NYJ,2.0,2.0,1.0,1.0,0,0,,
2015-11-12,QuigRy00,Ryan Quigley,NYJ,,,,,5,258,51.6,68.0
2015-11-15,gouldrob01,Robbie Gould,CHI,4.0,4.0,3.0,3.0,0,0,,
2015-11-15,ODonPa00,Pat O'Donnell,CHI,,,,,4,187,46.8,52.0
2015-11-15,ZuerGr00,Greg Zuerlein,STL,1.0,1.0,2.0,2.0,0,0,,
2015-11-15,HekkJo00,Johnny Hekker,STL,,,,,6,296,49.3,60.0
2015-11-15,GanoGr44,Graham Gano,CAR,3.0,3.0,2.0,2.0,0,0,,
2015-11-15,NortBr00,Brad Nortman,CAR,,,,,4,189,47.3,63.0
2015-11-15,SuccRy44,Ryan Succop,TEN,1.0,1.0,1.0,1.0,0,0,,
2015-11-15,KernBr20,Brett Kern,TEN,,,,,5,259,51.8,56.0
2015-11-15,PratMa20,Matt Prater,DET,,2.0,2.0,2.0,0,0,,
2015-11-15,MartSa01,Sam Martin,DET,,,,,7,297,42.4,56.0
2015-11-15,CrosMa20,Mason Crosby,GNB,1.0,1.0,1.0,2.0,0,0,,
2015-11-15,MastTi99,Tim Masthay,GNB,,,,,9,372,41.3,55.0
2015-11-15,CoonTr00,Travis Coons,CLE,,1.0,1.0,1.0,0,0,,
2015-11-15,LeexAn20,Andy Lee,CLE,,,,,4,160,40.0,46.0
2015-11-15,BoswCh00,Chris Boswell,PIT,1.0,2.0,3.0,3.0,0,0,,
2015-11-15,BerrJo00,Jordan Berry,PIT,,,,,1,42,42.0,42.0
2015-11-15,JoneCh02,Chris Jones,DAL,,,,,6,255,42.5,56.0
2015-11-15,BailDa00,Dan Bailey,DAL,,,2.0,3.0,0,0,,
2015-11-15,barthco01,Connor Barth,TAM,1.0,1.0,1.0,2.0,0,0,,
2015-11-15,SchuJa00,Jake Schum,TAM,,,,,4,167,41.8,49.0
2015-11-15,MyerJa00,Jason Myers,JAX,1.0,1.0,3.0,4.0,0,0,,0.0
2015-11-15,AngeBr00,Bryan Anger,JAX,,,,,7,364,52.0,56.0
2015-11-15,TuckJu00,Justin Tucker,BAL,2.0,2.0,,1.0,0,0,,
2015-11-15,KochSa20,Sam Koch,BAL,,,,,5,202,40.4,45.0
2015-11-15,FranAn01,Andrew Franks,MIA,2.0,2.0,2.0,2.0,0,0,,
2015-11-15,DarrMa00,Matt Darr,MIA,,,,,8,393,49.1,64.0
2015-11-15,SturCa00,Caleb Sturgis,PHI,2.0,2.0,1.0,2.0,0,0,,
2015-11-15,JoneDo21,Donnie Jones,PHI,,,,,6,254,42.3,52.0
2015-11-15,ForbKa00,Kai Forbath,NOR,2.0,2.0,,,0,0,,
2015-11-15,MorsTh00,Thomas Morstead,NOR,,,,,4,189,47.3,54.0
2015-11-15,HopkDu00,Dustin Hopkins,WAS,5.0,5.0,4.0,4.0,0,0,,
2015-11-15,WayxTr00,Tress Way,WAS,,,,,2,87,43.5,56.0
2015-11-15,WalsBl00,Blair Walsh,MIN,3.0,3.0,3.0,5.0,0,0,,
2015-11-15,LockJe00,Jeff Locke,MIN,,,,,3,143,47.7,53.0
2015-11-15,janikseb01,Sebastian Janikowski,OAK,2.0,2.0,,,0,0,,
2015-11-15,KingMa00,Marquette King,OAK,,,,,6,257,42.8,50.0
2015-11-15,SantCa01,Cairo Santos,KAN,2.0,2.0,5.0,6.0,0,0,,
2015-11-15,ColqDu20,Dustin Colquitt,KAN,,,,,5,226,45.2,59.0
2015-11-15,McMaBr01,Brandon McManus,DEN,1.0,1.0,,,0,0,,0.0
2015-11-15,ColqBr00,Britton Colquitt,DEN,,,,,6,277,46.2,51.0
2015-11-15,GostSt20,Stephen Gostkowski,NWE,3.0,3.0,2.0,2.0,0,0,,
2015-11-15,AlleRy01,Ryan Allen,NWE,,,,,4,200,50.0,57.0
2015-11-15,brownjos01,Josh Brown,NYG,2.0,2.0,4.0,4.0,0,0,,
2015-11-15,WingBr00,Brad Wing,NYG,,,,,4,164,41.0,53.0
2015-11-15,CataCh00,Chandler Catanzaro,ARI,4.0,4.0,3.0,3.0,0,0,,
2015-11-15,ButlDr00,Drew Butler,ARI,,,,,3,134,44.7,46.0
2015-11-15,HausSt00,Stephen Hauschka,SEA,2.0,2.0,2.0,2.0,0,0,,
2015-11-15,RyanJo21,Jon Ryan,SEA,,,,,5,204,40.8,57.0
2015-11-16,novaknic01,Nick Novak,HOU,1.0,1.0,1.0,1.0,0,0,,
2015-11-16,LechSh20,Shane Lechler,HOU,,,,,8,374,46.8,64.0
2015-11-16,HubeKe20,Kevin Huber,CIN,,,,,7,288,41.1,59.0
2015-11-16,nugenmik01,Mike Nugent,CIN,,,2.0,2.0,0,0,,
2015-11-19,SuccRy44,Ryan Succop,TEN,1.0,1.0,2.0,3.0,0,0,,
2015-11-19,KernBr20,Brett Kern,TEN,,,,,5,226,45.2,56.0
2015-11-19,MyerJa00,Jason Myers,JAX,1.0,1.0,4.0,4.0,0,0,,0.0
2015-11-19,AngeBr00,Bryan Anger,JAX,,,,,4,192,48.0,59.0
2015-11-22,vinatada01,Adam Vinatieri,IND,3.0,3.0,1.0,1.0,0,0,,
2015-11-22,McAfPa44,Pat McAfee,IND,,,,,5,260,52.0,60.0
2015-11-22,bryanmat01,Matt Bryant,ATL,3.0,3.0,,1.0,0,0,,
2015-11-22,BoshMa00,Matthew Bosher,ATL,,,,,5,253,50.6,60.0
2015-11-22,HopkDu00,Dustin Hopkins,WAS,2.0,2.0,,,0,0,,
2015-11-22,WayxTr00,Tress Way,WAS,,,,,5,266,53.2,57.0
2015-11-22,GanoGr44,Graham Gano,CAR,5.0,5.0,3.0,3.0,0,0,,
2015-11-22,NortBr00,Brad Nortman,CAR,,,,,4,207,51.8,56.0
2015-11-22,McMaBr01,Brandon McManus,DEN,2.0,2.0,1.0,1.0,0,0,,0.0
2015-11-22,ColqBr00,Britton Colquitt,DEN,,,,,7,277,39.6,46.0
2015-11-22,ODonPa00,Pat O'Donnell,CHI,,,,,4,137,34.3,41.0
2015-11-22,gouldrob01,Robbie Gould,CHI,,,3.0,3.0,0,0,,
2015-11-22,janikseb01,Sebastian Janikowski,OAK,1.0,1.0,2.0,2.0,0,0,,
2015-11-22,KingMa00,Marquette King,OAK,,,,,5,217,43.4,66.0
2015-11-22,PratMa20,Matt Prater,DET,1.0,1.0,3.0,3.0,0,0,,
2015-11-22,MartSa01,Sam Martin,DET,,,,,5,238,47.6,57.0
2015-11-22,barthco01,Connor Barth,TAM,6.0,6.0,1.0,1.0,0,0,,
2015-11-22,SchuJa00,Jake Schum,TAM,,,,,4,179,44.8,51.0
2015-11-22,SturCa00,Caleb Sturgis,PHI,2.0,2.0,1.0,1.0,0,0,,
2015-11-22,JoneDo21,Donnie Jones,PHI,,,,,6,279,46.5,51.0
2015-11-22,ZuerGr00,Greg Zuerlein,STL,1.0,2.0,,1.0,0,0,,
2015-11-22,HekkJo00,Johnny Hekker,STL,,,,,8,367,45.9,63.0
2015-11-22,TuckJu00,Justin Tucker,BAL,1.0,1.0,3.0,5.0,0,0,,
2015-11-22,KochSa20,Sam Koch,BAL,,,,,7,336,48.0,56.0
2015-11-22,BailDa00,Dan Bailey,DAL,3.0,3.0,1.0,1.0,0,0,,
2015-11-22,JoneCh02,Chris Jones,DAL,,,,,3,146,48.7,54.0
2015-11-22,FranAn01,Andrew Franks,MIA,2.0,2.0,,,0,0,,
2015-11-22,DarrMa00,Matt Darr,MIA,,,,,7,305,43.6,50.0
2015-11-22,BullRa00,Randy Bullock,NYJ,2.0,2.0,1.0,1.0,0,0,,
2015-11-22,QuigRy00,Ryan Quigley,NYJ,,,,,8,364,45.5,51.0
2015-11-22,novaknic01,Nick Novak,HOU,3.0,3.0,1.0,1.0,0,0,,
2015-11-22,LechSh20,Shane Lechler,HOU,,,,,8,417,52.1,63.0
2015-11-22,SantCa01,Cairo Santos,KAN,3.0,4.0,2.0,2.0,0,0,,
2015-11-22,ColqDu20,Dustin Colquitt,KAN,,,,,5,203,40.6,43.0
2015-11-22,ScifMi20,Mike Scifres,SDG,,,,,6,281,46.8,57.0
2015-11-22,LambJo00,Josh Lambo,SDG,,,1.0,1.0,0,0,,0.0
2015-11-22,CrosMa20,Mason Crosby,GNB,1.0,1.0,5.0,5.0,0,0,,
2015-11-22,MastTi99,Tim Masthay,GNB,,,,,4,152,38.0,50.0
2015-11-22,WalsBl00,Blair Walsh,MIN,1.0,2.0,,,0,0,,
2015-11-22,LockJe00,Jeff Locke,MIN,,,,,6,245,40.8,48.0
2015-11-22,dawsophi01,Phil Dawson,SFO,1.0,1.0,2.0,2.0,0,0,,
2015-11-22,PiniBr00,Bradley Pinion,SFO,,,,,7,306,43.7,52.0
2015-11-22,HausSt00,Stephen Hauschka,SEA,2.0,4.0,1.0,1.0,0,0,,
2015-11-22,RyanJo21,Jon Ryan,SEA,,,,,4,154,38.5,43.0
