team_id,season,event_date,rating,team_rating
was,2013,2013-12-29,124.49215000000001,140.9960166666667
sfo,2013,2013-12-29,144.9825,154.87151000000003
det,2013,2013-12-29,138.35001,146.59205333333333
gnb,2013,2013-12-29,180.51487,154.81140333333335
cin,2013,2013-12-29,163.39233000000002,167.08827666666667
chi,2013,2013-12-29,128.06875,164.68025666666668
nyg,2013,2013-12-29,137.38481000000002,122.47308666666667
mia,2013,2013-12-29,129.70348,126.37255333333336
rav,2013,2013-12-29,115.11268000000001,140.1066966666667
htx,2013,2013-12-29,129.70629,139.48101333333332
nor,2013,2013-12-29,178.3957,163.05771666666666
nyj,2013,2013-12-29,154.79101,143.48323666666667
phi,2013,2013-12-29,146.64950000000002,159.5316
oti,2013,2013-12-29,142.45519,146.51927333333333
den,2013,2013-12-29,180.78203,163.61428333333336
sea,2013,2013-12-29,142.30796,123.72195666666666
clt,2013,2014-01-04,155.85508000000002,162.39805333333334
phi,2013,2014-01-04,116.99879000000001,154.13976333333332
nor,2013,2014-01-04,169.79321000000002,174.25351666666666
kan,2013,2014-01-04,195.88812000000001,134.05496333333335
gnb,2013,2014-01-05,136.4517,163.32096666666666
sfo,2013,2014-01-05,146.10231000000002,155.04348000000002
cin,2013,2014-01-05,162.43482,161.41471333333334
sdg,2013,2014-01-05,134.10582,165.63083333333336
clt,2013,2014-01-11,138.60516,164.44311333333334
nor,2013,2014-01-11,156.95405,174.44724
sea,2013,2014-01-11,127.32928,129.93505
nwe,2013,2014-01-11,166.82084,154.2158433333333
sdg,2013,2014-01-12,115.60501000000001,154.80210666666667
sfo,2013,2014-01-12,138.64715999999999,145.21363333333338
den,2013,2014-01-12,163.07626,154.90273666666667
car,2013,2014-01-12,142.0888,126.26961999999999
nwe,2013,2014-01-19,126.81924,153.20131666666666
sea,2013,2014-01-19,141.99907000000002,121.48062999999998
sfo,2013,2014-01-19,130.16673,143.24399000000003
den,2013,2014-01-19,190.5236,171.08815333333334
den,2013,2014-02-02,136.29706000000002,178.12729666666667
sea,2013,2014-02-02,146.87676000000002,137.21210333333332
sea,2014,2014-09-04,158.31709,138.73503666666667
gnb,2014,2014-09-04,120.53379,157.76379666666665
sfo,2014,2014-09-07,134.42704,138.3054
rav,2014,2014-09-07,158.76339,128.71619333333334
rai,2014,2014-09-07,103.02875,136.18650333333335
mia,2014,2014-09-07,144.99086,122.28885333333335
kan,2014,2014-09-07,106.88132999999999,152.78141666666667
ram,2014,2014-09-07,145.53813,125.84281333333332
nyj,2014,2014-09-07,163.13219,147.5398
dal,2014,2014-09-07,154.14078,152.58927333333335
chi,2014,2014-09-07,174.51026000000002,144.27764666666667
jax,2014,2014-09-07,138.33478,131.95506
